# tau=beta*t, lambda=exp[(gamma_dot/beta)*tau], sigma_norm=sigma/mu
# tau lambda sigma_over_mu
1.236763333640717166e-01 1.104001235196025554e+00 3.203670154001208581e-01
1.245924543519537353e-01 1.104810650730587263e+00 3.221147036749455461e-01
1.255085753398357540e-01 1.105620659700633057e+00 3.238526313304457838e-01
1.264246963277177449e-01 1.106431262541249572e+00 3.255807937044385425e-01
1.273408173155997636e-01 1.107242459687841851e+00 3.272991863452697769e-01
1.282569383034817823e-01 1.108054251576134908e+00 3.290078050113791064e-01
1.291730592913638009e-01 1.108866638642172386e+00 3.307066456708632196e-01
1.300891802792457919e-01 1.109679621322318344e+00 3.323957045010427214e-01
1.310053012671278105e-01 1.110493200053256357e+00 3.340749778880253706e-01
1.319214222550098292e-01 1.111307375271990194e+00 3.357444624262718724e-01
1.328375432428918479e-01 1.112122147415844031e+00 3.374041549181623911e-01
1.337536642307738666e-01 1.112937516922462899e+00 3.390540523735617873e-01
1.346697852186558575e-01 1.113753484229812463e+00 3.406941520093858533e-01
1.355859062065378762e-01 1.114570049776179461e+00 3.423244512491666613e-01
1.365020271944198949e-01 1.115387214000172378e+00 3.439449477226220742e-01
1.374181481823019135e-01 1.116204977340720328e+00 3.455556392652189834e-01
1.383342691701839322e-01 1.117023340237075502e+00 3.471565239177452078e-01
1.392503901580659231e-01 1.117842303128810943e+00 3.487475999258721204e-01
1.401665111459479418e-01 1.118661866455822995e+00 3.503288657397277683e-01
1.410826321338299605e-01 1.119482030658329741e+00 3.519003200134612763e-01
1.419987531217119792e-01 1.120302796176872562e+00 3.534619616048145785e-01
1.429148741095939701e-01 1.121124163452315248e+00 3.550137895746890981e-01
1.438309950974759888e-01 1.121946132925845330e+00 3.565558031867170352e-01
1.447471160853580074e-01 1.122768705038973636e+00 3.580880019068314324e-01
1.456632370732400261e-01 1.123591880233534734e+00 3.596103854028355196e-01
1.465793580611220448e-01 1.124415658951687158e+00 3.611229535439742233e-01
1.474954790490040357e-01 1.125240041635913180e+00 3.626257064005043440e-01
1.484116000368860544e-01 1.126065028729020145e+00 3.641186442432682302e-01
1.493277210247680731e-01 1.126890620674139587e+00 3.656017675432642333e-01
1.502438420126500918e-01 1.127716817914728331e+00 3.670750769712205486e-01
1.511599630005321104e-01 1.128543620894567834e+00 3.685385733971663358e-01
1.520760839884141014e-01 1.129371030057765291e+00 3.699922578900075032e-01
1.529922049762961200e-01 1.130199045848753192e+00 3.714361317170998267e-01
1.539083259641781387e-01 1.131027668712290435e+00 3.728701963438235123e-01
1.548244469520601574e-01 1.131856899093461433e+00 3.742944534331575368e-01
1.557405679399421483e-01 1.132686737437676783e+00 3.757089048452558755e-01
1.566566889278241670e-01 1.133517184190674598e+00 3.771135526370254509e-01
1.575728099157061857e-01 1.134348239798518732e+00 3.785083990616984750e-01
1.584889309035882043e-01 1.135179904707600551e+00 3.798934465684129513e-01
1.594050518914702230e-01 1.136012179364638719e+00 3.812686978017900685e-01
1.603211728793522139e-01 1.136845064216679413e+00 3.826341556015115941e-01
1.612372938672342326e-01 1.137678559711096327e+00 3.839898230018981562e-01
1.621534148551162513e-01 1.138512666295591558e+00 3.853357032314903008e-01
1.630695358429982700e-01 1.139347384418195164e+00 3.866717997126278838e-01
1.639856568308802887e-01 1.140182714527265606e+00 3.879981160610295743e-01
1.649017778187622796e-01 1.141018657071490194e+00 3.893146560853753546e-01
1.658178988066442983e-01 1.141855212499885530e+00 3.906214237868883554e-01
1.667340197945263169e-01 1.142692381261796841e+00 3.919184233589151356e-01
1.676501407824083356e-01 1.143530163806899091e+00 3.932056591865121797e-01
1.685662617702903265e-01 1.144368560585196759e+00 3.944831358460256787e-01
1.694823827581723452e-01 1.145207572047024502e+00 3.957508581046786933e-01
1.703985037460543639e-01 1.146047198643047160e+00 3.970088309201552645e-01
1.713146247339363826e-01 1.146887440824259752e+00 3.982570594401851349e-01
1.722307457218184013e-01 1.147728299041988143e+00 3.994955490021304123e-01
1.731468667097003922e-01 1.148569773747888823e+00 4.007243051325725114e-01
1.740629876975824109e-01 1.149411865393949572e+00 4.019433335468994839e-01
1.749791086854644295e-01 1.150254574432489907e+00 4.031526401488952360e-01
1.758952296733464482e-01 1.151097901316160410e+00 4.043522310303261369e-01
1.768113506612284669e-01 1.151941846497943844e+00 4.055421124705321234e-01
1.777274716491104578e-01 1.152786410431154929e+00 4.067222909360169725e-01
1.786435926369924765e-01 1.153631593569440783e+00 4.078927730800385731e-01
1.795597136248744952e-01 1.154477396366781372e+00 4.090535657422003646e-01
1.804758346127565138e-01 1.155323819277489061e+00 4.102046759480446614e-01
1.813919556006385048e-01 1.156170862756209505e+00 4.113461109086437029e-01
1.823080765885205234e-01 1.157018527257922091e+00 4.124778780201964756e-01
1.832241975764025421e-01 1.157866813237939052e+00 4.135999848636195964e-01
1.841403185642845608e-01 1.158715721151906797e+00 4.147124392041451335e-01
1.850564395521665795e-01 1.159565251455805912e+00 4.158152489909138216e-01
1.859725605400485704e-01 1.160415404605951162e+00 4.169084223565756586e-01
1.868886815279305891e-01 1.161266181058991931e+00 4.179919676168827314e-01
1.878048025158126078e-01 1.162117581271912226e+00 4.190658932702901462e-01
1.887209235036946264e-01 1.162969605702031339e+00 4.201302079975544612e-01
1.896370444915766451e-01 1.163822254807003631e+00 4.211849206613320629e-01
1.905531654794586360e-01 1.164675529044819191e+00 4.222300403057804852e-01
1.914692864673406547e-01 1.165529428873803841e+00 4.232655761561595620e-01
1.923854074552226734e-01 1.166383954752619134e+00 4.242915376184318577e-01
1.933015284431046921e-01 1.167239107140263465e+00 4.253079342788680384e-01
1.942176494309866830e-01 1.168094886496071405e+00 4.263147759036464701e-01
1.951337704188687017e-01 1.168951293279714143e+00 4.273120724384604219e-01
1.960498914067507203e-01 1.169808327951200377e+00 4.282998340081224375e-01
1.969660123946327390e-01 1.170665990970875425e+00 4.292780709161673758e-01
1.978821333825147577e-01 1.171524282799422556e+00 4.302467936444627217e-01
1.987982543703967486e-01 1.172383203897862991e+00 4.312060128528135694e-01
1.997143753582787673e-01 1.173242754727555237e+00 4.321557393785705470e-01
2.006304963461607860e-01 1.174102935750196641e+00 4.330959842362389622e-01
2.015466173340428047e-01 1.174963747427822947e+00 4.340267586170898917e-01
2.024627383219248233e-01 1.175825190222808514e+00 4.349480738887672726e-01
2.033788593098068143e-01 1.176687264597866767e+00 4.358599415949024891e-01
2.042949802976888329e-01 1.177549971016050412e+00 4.367623734547241843e-01
2.052111012855708516e-01 1.178413309940751663e+00 4.376553813626721801e-01
2.061272222734528703e-01 1.179277281835702462e+00 4.385389773880100650e-01
2.070433432613348612e-01 1.180141887164974479e+00 4.394131737744406130e-01
2.079594642492168799e-01 1.181007126392980000e+00 4.402779829397203137e-01
2.088755852370988986e-01 1.181872999984471706e+00 4.411334174752756798e-01
2.097917062249809173e-01 1.182739508404542894e+00 4.419794901458197200e-01
2.107078272128629359e-01 1.183606652118628144e+00 4.428162138889703003e-01
2.116239482007449269e-01 1.184474431592502652e+00 4.436436018148675609e-01
2.125400691886269455e-01 1.185342847292283786e+00 4.444616672057941642e-01
2.134561901765089642e-01 1.186211899684430415e+00 4.452704235157951551e-01
2.143723111643909829e-01 1.187081589235743140e+00 4.460698843702975980e-01
2.152884321522730016e-01 1.187951916413365172e+00 4.468600635657347109e-01
2.162045531401549925e-01 1.188822881684782340e+00 4.476409750691668354e-01
2.171206741280370112e-01 1.189694485517822420e+00 4.484126330179040720e-01
2.180367951159190298e-01 1.190566728380657135e+00 4.491750517191325232e-01
2.189529161038010485e-01 1.191439610741800825e+00 4.499282456495387605e-01
2.198690370916830394e-01 1.192313133070111775e+00 4.506722294549332375e-01
2.207851580795650581e-01 1.193187295834791328e+00 4.514070179498806956e-01
2.217012790674470768e-01 1.194062099505385888e+00 4.521326261173258532e-01
2.226174000553290955e-01 1.194937544551784914e+00 4.528490691082204256e-01
2.235335210432111142e-01 1.195813631444223590e+00 4.535563622411558082e-01
2.244496420310931051e-01 1.196690360653280605e+00 4.542545210019889868e-01
2.253657630189751238e-01 1.197567732649880590e+00 4.549435610434766075e-01
2.262818840068571424e-01 1.198445747905293457e+00 4.556234981849048848e-01
2.271980049947391611e-01 1.199324406891133732e+00 4.562943484117229498e-01
2.281141259826211798e-01 1.200203710079362773e+00 4.569561278751752553e-01
2.290302469705031707e-01 1.201083657942287219e+00 4.576088528919366460e-01
2.299463679583851894e-01 1.201964250952560320e+00 4.582525399437474833e-01
2.308624889462672081e-01 1.202845489583181937e+00 4.588872056770484376e-01
2.317786099341492267e-01 1.203727374307498543e+00 4.595128669026176671e-01
2.326947309220312177e-01 1.204609905599203667e+00 4.601295405952087747e-01
2.336108519099132363e-01 1.205493083932338116e+00 4.607372438931882641e-01
2.345269728977952550e-01 1.206376909781290196e+00 4.613359940981753837e-01
2.354430938856772737e-01 1.207261383620796380e+00 4.619258086746821368e-01
2.363592148735592924e-01 1.208146505925940861e+00 4.625067052497530140e-01
2.372753358614412833e-01 1.209032277172156222e+00 4.630787016126078903e-01
2.381914568493233020e-01 1.209918697835223433e+00 4.636418157142839780e-01
2.391075778372053207e-01 1.210805768391272741e+00 4.641960656672797225e-01
2.400236988250873393e-01 1.211693489316783001e+00 4.647414697451969778e-01
2.409398198129693303e-01 1.212581861088582791e+00 4.652780463823883994e-01
2.418559408008513489e-01 1.213470884183849963e+00 4.658058141736015068e-01
2.427720617887333676e-01 1.214360559080112312e+00 4.663247918736262987e-01
2.436881827766153863e-01 1.215250886255248020e+00 4.668349983969420358e-01
2.446043037644974050e-01 1.216141866187485210e+00 4.673364528173656884e-01
2.455204247523793959e-01 1.217033499355402837e+00 4.678291743677004400e-01
2.464365457402614146e-01 1.217925786237930907e+00 4.683131824393876319e-01
2.473526667281434333e-01 1.218818727314350259e+00 4.687884965821541017e-01
2.482687877160254519e-01 1.219712323064293003e+00 4.692551365036660149e-01
2.491849087039074706e-01 1.220606573967743635e+00 4.697131220691812548e-01
2.501010296917894893e-01 1.221501480505037485e+00 4.701624733012009782e-01
2.510171506796715080e-01 1.222397043156863150e+00 4.706032103791252252e-01
2.519332716675534711e-01 1.223293262404260506e+00 4.710353536389060292e-01
2.528493926554354898e-01 1.224190138728623367e+00 4.714589235727049132e-01
2.537655136433175085e-01 1.225087672611697487e+00 4.718739408285468340e-01
2.546816346311995272e-01 1.225985864535582115e+00 4.722804262099799533e-01
2.555977556190815458e-01 1.226884714982730218e+00 4.726784006757308587e-01
2.565138766069635645e-01 1.227784224435948257e+00 4.730678853393663896e-01
2.574299975948455832e-01 1.228684393378396855e+00 4.734489014689496345e-01
2.583461185827276019e-01 1.229585222293590352e+00 4.738214704867026450e-01
2.592622395706096206e-01 1.230486711665397914e+00 4.741856139686681515e-01
2.601783605584915837e-01 1.231388861978043980e+00 4.745413536443690572e-01
2.610944815463736024e-01 1.232291673716106928e+00 4.748887113964718187e-01
2.620106025342556211e-01 1.233195147364521516e+00 4.752277092604523245e-01
2.629267235221376398e-01 1.234099283408577330e+00 4.755583694242564441e-01
2.638428445100196584e-01 1.235004082333919895e+00 4.758807142279682934e-01
2.647589654979016771e-01 1.235909544626551115e+00 4.761947661634736151e-01
2.656750864857836958e-01 1.236815670772828613e+00 4.765005478741273226e-01
2.665912074736657145e-01 1.237722461259466833e+00 4.767980821544213765e-01
2.675073284615477331e-01 1.238629916573537493e+00 4.770873919496518845e-01
2.684234494494297518e-01 1.239538037202469134e+00 4.773685003555890871e-01
2.693395704373117150e-01 1.240446823634047124e+00 4.776414306181449576e-01
2.702556914251937337e-01 1.241356276356415433e+00 4.779062061330462408e-01
2.711718124130757523e-01 1.242266395858075301e+00 4.781628504455031070e-01
2.720879334009577710e-01 1.243177182627886346e+00 4.784113872498830244e-01
2.730040543888397897e-01 1.244088637155066124e+00 4.786518403893820217e-01
2.739201753767218084e-01 1.245000759929191458e+00 4.788842338556982825e-01
2.748362963646038271e-01 1.245913551440197997e+00 4.791085917887070722e-01
2.757524173524858457e-01 1.246827012178380656e+00 4.793249384761338328e-01
2.766685383403678644e-01 1.247741142634393174e+00 4.795332983532321069e-01
2.775846593282498276e-01 1.248655943299249893e+00 4.797336960024572994e-01
2.785007803161318463e-01 1.249571414664324642e+00 4.799261561531456000e-01
2.794169013040138649e-01 1.250487557221351631e+00 4.801107036811906315e-01
2.803330222918958836e-01 1.251404371462425669e+00 4.802873636087227061e-01
2.812491432797779023e-01 1.252321857880001943e+00 4.804561611037865831e-01
2.821652642676599210e-01 1.253240016966897574e+00 4.806171214800235014e-01
2.830813852555419396e-01 1.254158849216290061e+00 4.807702701963486036e-01
2.839975062434239583e-01 1.255078355121719058e+00 4.809156328566356331e-01
2.849136272313059770e-01 1.255998535177085706e+00 4.810532352093964681e-01
2.858297482191879402e-01 1.256919389876653526e+00 4.811831031474644305e-01
2.867458692070699589e-01 1.257840919715048411e+00 4.813052627076778722e-01
2.876619901949519775e-01 1.258763125187258636e+00 4.814197400705640395e-01
2.885781111828339962e-01 1.259686006788635515e+00 4.815265615600231586e-01
2.894942321707160149e-01 1.260609565014893851e+00 4.816257536430147423e-01
2.904103531585980336e-01 1.261533800362111490e+00 4.817173429292424536e-01
2.913264741464800522e-01 1.262458713326729987e+00 4.818013561708425208e-01
2.922425951343620709e-01 1.263384304405555048e+00 4.818778202620686013e-01
2.931587161222440896e-01 1.264310574095756534e+00 4.819467622389814188e-01
2.940748371101261083e-01 1.265237522894869127e+00 4.820082092791373451e-01
2.949909580980080714e-01 1.266165151300791658e+00 4.820621887012775941e-01
2.959070790858900901e-01 1.267093459811788225e+00 4.821087279650164703e-01
2.968232000737721088e-01 1.268022448926488854e+00 4.821478546705347812e-01
2.977393210616541275e-01 1.268952119143888391e+00 4.821795965582690302e-01
2.986554420495361462e-01 1.269882470963347609e+00 4.822039815086025527e-01
2.995715630374181648e-01 1.270813504884593881e+00 4.822210375415600381e-01
3.004876840253001835e-01 1.271745221407720505e+00 4.822307928164989987e-01
3.014038050131822022e-01 1.272677621033187600e+00 4.822332756318040148e-01
3.023199260010642209e-01 1.273610704261822102e+00 4.822285144245800348e-01
3.032360469889461840e-01 1.274544471594818207e+00 4.822165377703488964e-01
3.041521679768282027e-01 1.275478923533737596e+00 4.821973743827427938e-01
3.050682889647102214e-01 1.276414060580509879e+00 4.821710531132005761e-01
3.059844099525922401e-01 1.277349883237432371e+00 4.821376029506663774e-01
3.069005309404742587e-01 1.278286392007170535e+00 4.820970530212834726e-01
3.078166519283562774e-01 1.279223587392758654e+00 4.820494325880950170e-01
3.087327729162382961e-01 1.280161469897599824e+00 4.819947710507389016e-01
3.096488939041203148e-01 1.281100040025465958e+00 4.819330979451507679e-01
3.105650148920023335e-01 1.282039298280498674e+00 4.818644429432593634e-01
3.114811358798842966e-01 1.282979245167208626e+00 4.817888358526891124e-01
3.123972568677663153e-01 1.283919881190477286e+00 4.817063066164588570e-01
3.133133778556483340e-01 1.284861206855555604e+00 4.816168853126834848e-01
3.142294988435303527e-01 1.285803222668064905e+00 4.815206021542756676e-01
3.151456198314123713e-01 1.286745929133997546e+00 4.814174874886474331e-01
3.160617408192943900e-01 1.287689326759716701e+00 4.813075717974128476e-01
3.169778618071764087e-01 1.288633416051957026e+00 4.811908856960904757e-01
3.178939827950584274e-01 1.289578197517824210e+00 4.810674599338078394e-01
3.188101037829404460e-01 1.290523671664796090e+00 4.809373253930044334e-01
3.197262247708224647e-01 1.291469839000722653e+00 4.808005130891371270e-01
3.206423457587044279e-01 1.292416700033825805e+00 4.806570541703838462e-01
3.215584667465864466e-01 1.293364255272700492e+00 4.805069799173507517e-01
3.224745877344684652e-01 1.294312505226314469e+00 4.803503217427760874e-01
3.233907087223504839e-01 1.295261450404008752e+00 4.801871111912381918e-01
3.243068297102325026e-01 1.296211091315496944e+00 4.800173799388619544e-01
3.252229506981145213e-01 1.297161428470867683e+00 4.798411597930246075e-01
3.261390716859965400e-01 1.298112462380582421e+00 4.796584826920655131e-01
3.270551926738785586e-01 1.299064193555477642e+00 4.794693807049931200e-01
3.279713136617605773e-01 1.300016622506763975e+00 4.792738860311935301e-01
3.288874346496425405e-01 1.300969749746026860e+00 4.790720310001396198e-01
3.298035556375245592e-01 1.301923575785226994e+00 4.788638480711003287e-01
3.307196766254065778e-01 1.302878101136700550e+00 4.786493698328508906e-01
3.316357976132885965e-01 1.303833326313158736e+00 4.784286290033814559e-01
3.325519186011706152e-01 1.304789251827689123e+00 4.782016584296096551e-01
3.334680395890526339e-01 1.305745878193755427e+00 4.779684910870909409e-01
3.343841605769346526e-01 1.306703205925197953e+00 4.777291600797279325e-01
3.353002815648166712e-01 1.307661235536233368e+00 4.774836986394854765e-01
3.362164025526986899e-01 1.308619967541455154e+00 4.772321401260998242e-01
3.371325235405806531e-01 1.309579402455835151e+00 4.769745180267920825e-01
3.380486445284626718e-01 1.310539540794721569e+00 4.767108659559814443e-01
3.389647655163446904e-01 1.311500383073840981e+00 4.764412176549971956e-01
3.398808865042267091e-01 1.312461929809298322e+00 4.761656069917925005e-01
3.407970074921087278e-01 1.313424181517576228e+00 4.758840679606584079e-01
3.417131284799907465e-01 1.314387138715536585e+00 4.755966346819376356e-01
3.426292494678727651e-01 1.315350801920420087e+00 4.753033414017387437e-01
3.435453704557547838e-01 1.316315171649846461e+00 4.750042224916508626e-01
3.444614914436368025e-01 1.317280248421815347e+00 4.746993124484588100e-01
3.453776124315188212e-01 1.318246032754705643e+00 4.743886458938577633e-01
3.462937334194007843e-01 1.319212525167276384e+00 4.740722575741693756e-01
3.472098544072828030e-01 1.320179726178667634e+00 4.737501823600561712e-01
3.481259753951648217e-01 1.321147636308399154e+00 4.734224552462400482e-01
3.490420963830468404e-01 1.322116256076371954e+00 4.730891113512157853e-01
3.499582173709288591e-01 1.323085586002868519e+00 4.727501859169682685e-01
3.508743383588108777e-01 1.324055626608552361e+00 4.724057143086904387e-01
3.517904593466928964e-01 1.325026378414469130e+00 4.720557320144994629e-01
