# tau=beta*t, lambda=exp[(gamma_dot/beta)*tau], sigma_norm=sigma/mu
# tau lambda sigma_over_mu
1.172634864488976275e-01 1.023729874403696671e+00 8.622116323724096643e-02
1.209279704004256745e-01 1.024480437751925210e+00 8.867520895718986051e-02
1.245924543519537353e-01 1.025231551387249862e+00 9.111498125083845878e-02
1.282569383034817823e-01 1.025983215713121899e+00 9.354050867125265900e-02
1.319214222550098292e-01 1.026735431133288579e+00 9.595182004204744208e-02
1.355859062065378762e-01 1.027488198051793589e+00 9.834894445391040296e-02
1.392503901580659231e-01 1.028241516872975936e+00 1.007319112611431422e-01
1.429148741095939701e-01 1.028995388001471945e+00 1.031007500782355479e-01
1.465793580611220448e-01 1.029749811842214147e+00 1.054554907764527621e-01
1.502438420126500918e-01 1.030504788800431948e+00 1.077961634804502911e-01
1.539083259641781387e-01 1.031260319281652071e+00 1.101227985649105567e-01
1.575728099157061857e-01 1.032016403691698336e+00 1.124354266512001543e-01
1.612372938672342326e-01 1.032773042436692101e+00 1.147340786040510763e-01
1.649017778187622796e-01 1.033530235923052931e+00 1.170187855282654454e-01
1.685662617702903265e-01 1.034287984557497930e+00 1.192895787654377759e-01
1.722307457218184013e-01 1.035046288747042187e+00 1.215464898907029356e-01
1.758952296733464482e-01 1.035805148898999883e+00 1.237895507095077563e-01
1.795597136248744952e-01 1.036564565420982964e+00 1.260187932543981870e-01
1.832241975764025421e-01 1.037324538720903133e+00 1.282342497818367844e-01
1.868886815279305891e-01 1.038085069206970523e+00 1.304359527690335252e-01
1.905531654794586360e-01 1.038846157287694805e+00 1.326239349108043475e-01
1.942176494309866830e-01 1.039607803371885186e+00 1.347982291164491198e-01
1.978821333825147577e-01 1.040370007868650415e+00 1.369588685066500389e-01
2.015466173340428047e-01 1.041132771187398998e+00 1.391058864103930370e-01
2.052111012855708516e-01 1.041896093737840534e+00 1.412393163619128922e-01
2.088755852370988986e-01 1.042659975929983718e+00 1.433591920976515222e-01
2.125400691886269455e-01 1.043424418174139001e+00 1.454655475532484754e-01
2.162045531401549925e-01 1.044189420880916819e+00 1.475584168605423852e-01
2.198690370916830394e-01 1.044954984461229142e+00 1.496378343446011505e-01
2.235335210432111142e-01 1.045721109326289033e+00 1.517038345207686045e-01
2.271980049947391611e-01 1.046487795887611094e+00 1.537564520917334698e-01
2.308624889462672081e-01 1.047255044557011461e+00 1.557957219446187147e-01
2.345269728977952550e-01 1.048022855746608473e+00 1.578216791480934467e-01
2.381914568493233020e-01 1.048791229868822672e+00 1.598343589495025696e-01
2.418559408008513489e-01 1.049560167336376360e+00 1.618337967720174797e-01
2.455204247523793959e-01 1.050329668562295149e+00 1.638200282118109363e-01
2.491849087039074706e-01 1.051099733959907079e+00 1.657930890352470321e-01
2.528493926554354898e-01 1.051870363942843278e+00 1.677530151760948940e-01
2.565138766069635645e-01 1.052641558925038190e+00 1.696998427327615355e-01
2.601783605584915837e-01 1.053413319320730013e+00 1.716336079655454983e-01
2.638428445100196584e-01 1.054185645544460259e+00 1.735543472939085063e-01
2.675073284615477331e-01 1.054958538011074198e+00 1.754620972937688539e-01
2.711718124130757523e-01 1.055731997135721745e+00 1.773568946948160530e-01
2.748362963646038271e-01 1.056506023333857014e+00 1.792387763778421905e-01
2.785007803161318463e-01 1.057280617021238545e+00 1.811077793720935469e-01
2.821652642676599210e-01 1.058055778613929965e+00 1.829639408526450017e-01
2.858297482191879402e-01 1.058831508528299770e+00 1.848072981377890112e-01
2.894942321707160149e-01 1.059607807181021988e+00 1.866378886864494546e-01
2.931587161222440896e-01 1.060384674989075293e+00 1.884557500956076936e-01
2.968232000737721088e-01 1.061162112369745447e+00 1.902609200977589121e-01
3.004876840253001835e-01 1.061940119740622857e+00 1.920534365583736192e-01
3.041521679768282027e-01 1.062718697519604794e+00 1.938333374733907655e-01
3.078166519283562774e-01 1.063497846124894730e+00 1.956006609667230167e-01
3.114811358798842966e-01 1.064277565975003004e+00 1.973554452877830656e-01
3.151456198314123713e-01 1.065057857488746373e+00 1.990977288090270692e-01
3.188101037829404460e-01 1.065838721085248686e+00 2.008275500235194855e-01
3.224745877344684652e-01 1.066620157183941542e+00 2.025449475425158685e-01
3.261390716859965400e-01 1.067402166204563629e+00 2.042499600930620385e-01
3.298035556375245592e-01 1.068184748567161613e+00 2.059426265156147628e-01
3.334680395890526339e-01 1.068967904692089688e+00 2.076229857616772589e-01
3.371325235405806531e-01 1.069751635000010914e+00 2.092910768914591491e-01
3.407970074921087278e-01 1.070535939911896328e+00 2.109469390715469350e-01
3.444614914436368025e-01 1.071320819849025607e+00 2.125906115725981205e-01
3.481259753951648217e-01 1.072106275232987294e+00 2.142221337670515424e-01
3.517904593466928964e-01 1.072892306485679237e+00 2.158415451268561325e-01
3.554549432982209156e-01 1.073678914029308373e+00 2.174488852212167200e-01
3.591194272497489903e-01 1.074466098286391391e+00 2.190441937143589313e-01
3.627839112012770095e-01 1.075253859679754731e+00 2.206275103633106305e-01
3.664483951528050842e-01 1.076042198632534586e+00 2.221988750157009862e-01
3.701128791043331590e-01 1.076831115568177566e+00 2.237583276075787442e-01
3.737773630558611782e-01 1.077620610910440924e+00 2.253059081612459602e-01
3.774418470073892529e-01 1.078410685083392107e+00 2.268416567831103292e-01
3.811063309589172721e-01 1.079201338511410091e+00 2.283656136615544452e-01
3.847708149104453468e-01 1.079992571619184494e+00 2.298778190648215758e-01
3.884352988619733660e-01 1.080784384831716238e+00 2.313783133389195057e-01
3.920997828135014407e-01 1.081576778574318443e+00 2.328671369055428375e-01
3.957642667650295154e-01 1.082369753272615531e+00 2.343443302600073941e-01
3.994287507165575346e-01 1.083163309352544124e+00 2.358099339692071861e-01
4.030932346680856093e-01 1.083957447240353034e+00 2.372639886695840361e-01
4.067577186196136285e-01 1.084752167362603936e+00 2.387065350651172979e-01
4.104222025711417032e-01 1.085547470146170923e+00 2.401376139253256214e-01
4.140866865226697224e-01 1.086343356018240947e+00 2.415572660832900898e-01
4.177511704741977971e-01 1.087139825406314486e+00 2.429655324336909838e-01
4.214156544257258719e-01 1.087936878738205104e+00 2.443624539308612009e-01
4.250801383772538911e-01 1.088734516442040556e+00 2.457480715868574084e-01
4.287446223287819658e-01 1.089532738946261903e+00 2.471224264695440764e-01
4.324091062803099850e-01 1.090331546679624619e+00 2.484855597006979944e-01
4.360735902318380597e-01 1.091130940071198374e+00 2.498375124541252768e-01
4.397380741833660789e-01 1.091930919550367696e+00 2.511783259537963553e-01
4.434025581348941536e-01 1.092731485546831749e+00 2.525080414719953481e-01
4.470670420864222283e-01 1.093532638490604780e+00 2.538267003274858324e-01
4.507315260379502475e-01 1.094334378812015895e+00 2.551343438836923827e-01
4.543960099894783222e-01 1.095136706941710392e+00 2.564310135468985119e-01
4.580604939410063414e-01 1.095939623310648869e+00 2.577167507644579358e-01
4.617249778925344161e-01 1.096743128350108343e+00 2.589915970230236009e-01
4.653894618440624353e-01 1.097547222491681129e+00 2.602555938467892571e-01
4.690539457955905100e-01 1.098351906167276848e+00 2.615087827957503497e-01
4.727184297471185848e-01 1.099157179809121310e+00 2.627512054639754568e-01
4.763829136986466040e-01 1.099963043849757405e+00 2.639829034778967132e-01
4.800473976501746787e-01 1.100769498722045325e+00 2.652039184946128336e-01
4.837118816017026979e-01 1.101576544859162343e+00 2.664142922002077363e-01
4.873763655532307726e-01 1.102384182694603032e+00 2.676140663080833759e-01
4.910408495047587918e-01 1.103192412662180599e+00 2.688032825573100082e-01
4.947053334562868665e-01 1.104001235196025554e+00 2.699819827109868342e-01
4.983698174078149412e-01 1.104810650730587263e+00 2.711502085546209084e-01
5.020343013593430159e-01 1.105620659700633057e+00 2.723080018945184255e-01
5.056987853108709796e-01 1.106431262541249572e+00 2.734554045561911617e-01
5.093632692623990543e-01 1.107242459687841851e+00 2.745924583827775711e-01
5.130277532139271290e-01 1.108054251576134908e+00 2.757192052334775378e-01
5.166922371654552038e-01 1.108866638642172386e+00 2.768356869820011723e-01
5.203567211169831674e-01 1.109679621322318344e+00 2.779419455150329843e-01
5.240212050685112422e-01 1.110493200053256357e+00 2.790380227307079908e-01
5.276856890200393169e-01 1.111307375271990194e+00 2.801239605371033670e-01
5.313501729715673916e-01 1.112122147415844031e+00 2.811998008507436420e-01
5.350146569230954663e-01 1.112937516922462899e+00 2.822655855951194948e-01
5.386791408746234300e-01 1.113753484229812463e+00 2.833213566992199839e-01
5.423436248261515047e-01 1.114570049776179461e+00 2.843671560960780442e-01
5.460081087776795794e-01 1.115387214000172378e+00 2.854030257213318045e-01
5.496725927292076541e-01 1.116204977340720328e+00 2.864290075117951750e-01
5.533370766807357288e-01 1.117023340237075502e+00 2.874451434040470876e-01
5.570015606322636925e-01 1.117842303128810943e+00 2.884514753330281733e-01
5.606660445837917672e-01 1.118661866455822995e+00 2.894480452306563145e-01
5.643305285353198419e-01 1.119482030658329741e+00 2.904348950244510785e-01
5.679950124868479167e-01 1.120302796176872562e+00 2.914120666361734169e-01
5.716594964383758803e-01 1.121124163452315248e+00 2.923796019804770774e-01
5.753239803899039551e-01 1.121946132925845330e+00 2.933375429635743381e-01
5.789884643414320298e-01 1.122768705038973636e+00 2.942859314819137317e-01
5.826529482929601045e-01 1.123591880233534734e+00 2.952248094208699269e-01
5.863174322444881792e-01 1.124415658951687158e+00 2.961542186534472654e-01
5.899819161960161429e-01 1.125240041635913180e+00 2.970742010389951782e-01
5.936464001475442176e-01 1.126065028729020145e+00 2.979847984219371471e-01
5.973108840990722923e-01 1.126890620674139587e+00 2.988860526305107124e-01
6.009753680506003670e-01 1.127716817914728331e+00 2.997780054755211365e-01
6.046398520021284417e-01 1.128543620894567834e+00 3.006606987491055594e-01
6.083043359536564054e-01 1.129371030057765291e+00 3.015341742235119193e-01
6.119688199051844801e-01 1.130199045848753192e+00 3.023984736498877002e-01
6.156333038567125548e-01 1.131027668712290435e+00 3.032536387570824443e-01
6.192977878082406296e-01 1.131856899093461433e+00 3.040997112504599253e-01
6.229622717597685932e-01 1.132686737437676783e+00 3.049367328107249198e-01
6.266267557112966680e-01 1.133517184190674598e+00 3.057647450927615251e-01
6.302912396628247427e-01 1.134348239798518732e+00 3.065837897244795274e-01
6.339557236143528174e-01 1.135179904707600551e+00 3.073939083056774213e-01
6.376202075658808921e-01 1.136012179364638719e+00 3.081951424069148127e-01
6.412846915174088558e-01 1.136845064216679413e+00 3.089875335683954227e-01
6.449491754689369305e-01 1.137678559711096327e+00 3.097711232988625829e-01
6.486136594204650052e-01 1.138512666295591558e+00 3.105459530745069974e-01
6.522781433719930799e-01 1.139347384418195164e+00 3.113120643378840535e-01
6.559426273235211546e-01 1.140182714527265606e+00 3.120694984968431784e-01
6.596071112750491183e-01 1.141018657071490194e+00 3.128182969234687971e-01
6.632715952265771930e-01 1.141855212499885530e+00 3.135585009530321710e-01
6.669360791781052678e-01 1.142692381261796841e+00 3.142901518829525065e-01
6.706005631296333425e-01 1.143530163806899091e+00 3.150132909717728302e-01
6.742650470811613062e-01 1.144368560585196759e+00 3.157279594381423027e-01
6.779295310326893809e-01 1.145207572047024502e+00 3.164341984598131874e-01
6.815940149842174556e-01 1.146047198643047160e+00 3.171320491726460911e-01
6.852584989357455303e-01 1.146887440824259752e+00 3.178215526696265281e-01
6.889229828872736050e-01 1.147728299041988143e+00 3.185027499998926981e-01
6.925874668388015687e-01 1.148569773747888823e+00 3.191756821677727007e-01
6.962519507903296434e-01 1.149411865393949572e+00 3.198403901318334075e-01
6.999164347418577181e-01 1.150254574432489907e+00 3.204969148039392146e-01
7.035809186933857928e-01 1.151097901316160410e+00 3.211452970483202884e-01
7.072454026449138675e-01 1.151941846497943844e+00 3.217855776806523571e-01
7.109098865964418312e-01 1.152786410431154929e+00 3.224177974671461056e-01
7.145743705479699059e-01 1.153631593569440783e+00 3.230419971236468957e-01
7.182388544994979807e-01 1.154477396366781372e+00 3.236582173147436459e-01
7.219033384510260554e-01 1.155323819277489061e+00 3.242664986528893678e-01
7.255678224025540191e-01 1.156170862756209505e+00 3.248668816975296414e-01
7.292323063540820938e-01 1.157018527257922091e+00 3.254594069542434132e-01
7.328967903056101685e-01 1.157866813237939052e+00 3.260441148738904005e-01
7.365612742571382432e-01 1.158715721151906797e+00 3.266210458517712079e-01
7.402257582086663179e-01 1.159565251455805912e+00 3.271902402267945487e-01
7.438902421601942816e-01 1.160415404605951162e+00 3.277517382806575119e-01
7.475547261117223563e-01 1.161266181058991931e+00 3.283055802370302700e-01
7.512192100632504310e-01 1.162117581271912226e+00 3.288518062607552750e-01
7.548836940147785057e-01 1.162969605702031339e+00 3.293904564570530602e-01
7.585481779663065804e-01 1.163822254807003631e+00 3.299215708707374795e-01
7.622126619178345441e-01 1.164675529044819191e+00 3.304451894854412153e-01
7.658771458693626188e-01 1.165529428873803841e+00 3.309613522228501137e-01
7.695416298208906936e-01 1.166383954752619134e+00 3.314700989419454014e-01
7.732061137724187683e-01 1.167239107140263465e+00 3.319714694382581155e-01
7.768705977239467320e-01 1.168094886496071405e+00 3.324655034431279188e-01
7.805350816754748067e-01 1.168951293279714143e+00 3.329522406229755704e-01
7.841995656270028814e-01 1.169808327951200377e+00 3.334317205785813920e-01
7.878640495785309561e-01 1.170665990970875425e+00 3.339039828443722269e-01
7.915285335300590308e-01 1.171524282799422556e+00 3.343690668877200012e-01
7.951930174815869945e-01 1.172383203897862991e+00 3.348270121082459472e-01
7.988575014331150692e-01 1.173242754727555237e+00 3.352778578371350404e-01
8.025219853846431439e-01 1.174102935750196641e+00 3.357216433364583197e-01
8.061864693361712186e-01 1.174963747427822947e+00 3.361584077985050878e-01
8.098509532876992933e-01 1.175825190222808514e+00 3.365881903451207191e-01
8.135154372392272570e-01 1.176687264597866767e+00 3.370110300270564574e-01
8.171799211907553318e-01 1.177549971016050412e+00 3.374269658233245428e-01
8.208444051422834065e-01 1.178413309940751663e+00 3.378360366405629978e-01
8.245088890938114812e-01 1.179277281835702462e+00 3.382382813124087395e-01
8.281733730453394449e-01 1.180141887164974479e+00 3.386337385988780202e-01
8.318378569968675196e-01 1.181007126392980000e+00 3.390224471857559707e-01
8.355023409483955943e-01 1.181872999984471706e+00 3.394044456839930834e-01
8.391668248999236690e-01 1.182739508404542894e+00 3.397797726291101883e-01
8.428313088514517437e-01 1.183606652118628144e+00 3.401484664806120328e-01
8.464957928029797074e-01 1.184474431592502652e+00 3.405105656214073573e-01
8.501602767545077821e-01 1.185342847292283786e+00 3.408661083572375738e-01
8.538247607060358568e-01 1.186211899684430415e+00 3.412151329161134949e-01
8.574892446575639315e-01 1.187081589235743140e+00 3.415576774477581123e-01
8.611537286090920063e-01 1.187951916413365172e+00 3.418937800230600343e-01
8.648182125606199699e-01 1.188822881684782340e+00 3.422234786335311973e-01
8.684826965121480447e-01 1.189694485517822420e+00 3.425468111907735702e-01
8.721471804636761194e-01 1.190566728380657135e+00 3.428638155259540743e-01
8.758116644152041941e-01 1.191439610741800825e+00 3.431745293892860538e-01
8.794761483667321578e-01 1.192313133070111775e+00 3.434789904495166857e-01
8.831406323182602325e-01 1.193187295834791328e+00 3.437772362934252146e-01
8.868051162697883072e-01 1.194062099505385888e+00 3.440693044253251287e-01
8.904696002213163819e-01 1.194937544551784914e+00 3.443552322665742738e-01
8.941340841728444566e-01 1.195813631444223590e+00 3.446350571550944597e-01
8.977985681243724203e-01 1.196690360653280605e+00 3.449088163448937872e-01
9.014630520759004950e-01 1.197567732649880590e+00 3.451765470056004093e-01
9.051275360274285697e-01 1.198445747905293457e+00 3.454382862220000128e-01
9.087920199789566444e-01 1.199324406891133732e+00 3.456940709935824030e-01
9.124565039304847192e-01 1.200203710079362773e+00 3.459439382340933067e-01
9.161209878820126828e-01 1.201083657942287219e+00 3.461879247710937246e-01
9.197854718335407576e-01 1.201964250952560320e+00 3.464260673455269446e-01
9.234499557850688323e-01 1.202845489583181937e+00 3.466584026112901062e-01
9.271144397365969070e-01 1.203727374307498543e+00 3.468849671348142039e-01
9.307789236881248707e-01 1.204609905599203667e+00 3.471057973946501951e-01
9.344434076396529454e-01 1.205493083932338116e+00 3.473209297810613272e-01
9.381078915911810201e-01 1.206376909781290196e+00 3.475304005956224573e-01
9.417723755427090948e-01 1.207261383620796380e+00 3.477342460508253685e-01
9.454368594942371695e-01 1.208146505925940861e+00 3.479325022696906911e-01
9.491013434457651332e-01 1.209032277172156222e+00 3.481252052853861523e-01
9.527658273972932079e-01 1.209918697835223433e+00 3.483123910408514323e-01
9.564303113488212826e-01 1.210805768391272741e+00 3.484940953884287929e-01
9.600947953003493573e-01 1.211693489316783001e+00 3.486703540894993125e-01
9.637592792518773210e-01 1.212581861088582791e+00 3.488412028141275045e-01
9.674237632034053957e-01 1.213470884183849963e+00 3.490066771407093205e-01
9.710882471549334705e-01 1.214360559080112312e+00 3.491668125556278701e-01
9.747527311064615452e-01 1.215250886255248020e+00 3.493216444529150255e-01
9.784172150579896199e-01 1.216141866187485210e+00 3.494712081339181875e-01
9.820816990095175836e-01 1.217033499355402837e+00 3.496155388069733250e-01
9.857461829610456583e-01 1.217925786237930907e+00 3.497546715870849532e-01
9.894106669125737330e-01 1.218818727314350259e+00 3.498886414956096091e-01
9.930751508641018077e-01 1.219712323064293003e+00 3.500174834599473761e-01
9.967396348156298824e-01 1.220606573967743635e+00 3.501412323132379045e-01
1.000404118767157957e+00 1.221501480505037485e+00 3.502599227940624838e-01
1.004068602718686032e+00 1.222397043156863150e+00 3.503735895461514427e-01
1.007733086670213885e+00 1.223293262404260506e+00 3.504822671180972682e-01
1.011397570621741959e+00 1.224190138728623367e+00 3.505859899630741072e-01
1.015062054573270034e+00 1.225087672611697487e+00 3.506847924385605442e-01
1.018726538524798109e+00 1.225985864535582115e+00 3.507787088060707603e-01
1.022391022476326183e+00 1.226884714982730218e+00 3.508677732308883579e-01
1.026055506427854258e+00 1.227784224435948257e+00 3.509520197818080112e-01
1.029719990379382333e+00 1.228684393378396855e+00 3.510314824308795600e-01
1.033384474330910408e+00 1.229585222293590352e+00 3.511061950531603193e-01
1.037048958282438482e+00 1.230486711665397914e+00 3.511761914264711071e-01
1.040713442233966335e+00 1.231388861978043980e+00 3.512415052311571029e-01
1.044377926185494410e+00 1.232291673716106928e+00 3.513021700498540900e-01
1.048042410137022484e+00 1.233195147364521516e+00 3.513582193672618592e-01
1.051706894088550559e+00 1.234099283408577330e+00 3.514096865699182226e-01
1.055371378040078634e+00 1.235004082333919895e+00 3.514566049459830754e-01
1.059035861991606708e+00 1.235909544626551115e+00 3.514990076850233458e-01
1.062700345943134783e+00 1.236815670772828613e+00 3.515369278778054385e-01
1.066364829894662858e+00 1.237722461259466833e+00 3.515703985160916201e-01
1.070029313846190933e+00 1.238629916573537493e+00 3.515994524924405673e-01
1.073693797797719007e+00 1.239538037202469134e+00 3.516241226000146325e-01
1.077358281749246860e+00 1.240446823634047124e+00 3.516444415323892736e-01
1.081022765700774935e+00 1.241356276356415433e+00 3.516604418833698675e-01
1.084687249652303009e+00 1.242266395858075301e+00 3.516721561468110768e-01
1.088351733603831084e+00 1.243177182627886346e+00 3.516796167164420450e-01
1.092016217555359159e+00 1.244088637155066124e+00 3.516828558856959219e-01
1.095680701506887234e+00 1.245000759929191458e+00 3.516819058475436077e-01
1.099345185458415308e+00 1.245913551440197997e+00 3.516767986943324376e-01
1.103009669409943383e+00 1.246827012178380656e+00 3.516675664176290295e-01
1.106674153361471458e+00 1.247741142634393174e+00 3.516542409080670728e-01
1.110338637312999310e+00 1.248655943299249893e+00 3.516368539551987804e-01
1.114003121264527385e+00 1.249571414664324642e+00 3.516154372473510592e-01
1.117667605216055460e+00 1.250487557221351631e+00 3.515900223714862882e-01
1.121332089167583534e+00 1.251404371462425669e+00 3.515606408130671490e-01
1.124996573119111609e+00 1.252321857880001943e+00 3.515273239559253415e-01
1.128661057070639684e+00 1.253240016966897574e+00 3.514901030821352412e-01
1.132325541022167759e+00 1.254158849216290061e+00 3.514490093718904973e-01
1.135990024973695833e+00 1.255078355121719058e+00 3.514040739033867933e-01
1.139654508925223908e+00 1.255998535177085706e+00 3.513553276527066060e-01
1.143318992876751761e+00 1.256919389876653526e+00 3.513028014937091270e-01
1.146983476828279835e+00 1.257840919715048411e+00 3.512465261979241804e-01
1.150647960779807910e+00 1.258763125187258636e+00 3.511865324344497497e-01
1.154312444731335985e+00 1.259686006788635515e+00 3.511228507698535561e-01
1.157976928682864060e+00 1.260609565014893851e+00 3.510555116680789123e-01
1.161641412634392134e+00 1.261533800362111490e+00 3.509845454903538498e-01
1.165305896585920209e+00 1.262458713326729987e+00 3.509099824951051882e-01
1.168970380537448284e+00 1.263384304405555048e+00 3.508318528378742140e-01
1.172634864488976358e+00 1.264310574095756534e+00 3.507501865712389089e-01
1.176299348440504433e+00 1.265237522894869127e+00 3.506650136447380106e-01
1.179963832392032286e+00 1.266165151300791658e+00 3.505763639047995150e-01
1.183628316343560360e+00 1.267093459811788225e+00 3.504842670946722305e-01
1.187292800295088435e+00 1.268022448926488854e+00 3.503887528543622176e-01
1.190957284246616510e+00 1.268952119143888391e+00 3.502898507205711720e-01
1.194621768198144585e+00 1.269882470963347609e+00 3.501875901266395807e-01
1.198286252149672659e+00 1.270813504884593881e+00 3.500820004024932097e-01
1.201950736101200734e+00 1.271745221407720505e+00 3.499731107745929215e-01
1.205615220052728809e+00 1.272677621033187600e+00 3.498609503658876019e-01
1.209279704004256883e+00 1.273610704261822102e+00 3.497455481957711942e-01
1.212944187955784736e+00 1.274544471594818207e+00 3.496269331800432312e-01
1.216608671907312811e+00 1.275478923533737596e+00 3.495051341308713089e-01
1.220273155858840886e+00 1.276414060580509879e+00 3.493801797567587242e-01
1.223937639810368960e+00 1.277349883237432371e+00 3.492520986625149426e-01
1.227602123761897035e+00 1.278286392007170535e+00 3.491209193492277318e-01
1.231266607713425110e+00 1.279223587392758654e+00 3.489866702142415678e-01
1.234931091664953184e+00 1.280161469897599824e+00 3.488493795511358186e-01
1.238595575616481259e+00 1.281100040025465958e+00 3.487090755497090910e-01
1.242260059568009334e+00 1.282039298280498674e+00 3.485657862959648523e-01
1.245924543519537186e+00 1.282979245167208626e+00 3.484195397721010501e-01
1.249589027471065261e+00 1.283919881190477286e+00 3.482703638565020077e-01
1.253253511422593336e+00 1.284861206855555604e+00 3.481182863237344827e-01
1.256917995374121411e+00 1.285803222668064905e+00 3.479633348445462238e-01
1.260582479325649485e+00 1.286745929133997546e+00 3.478055369858669144e-01
1.264246963277177560e+00 1.287689326759716701e+00 3.476449202108131686e-01
1.267911447228705635e+00 1.288633416051957026e+00 3.474815118786955814e-01
1.271575931180233709e+00 1.289578197517824210e+00 3.473153392450297194e-01
1.275240415131761784e+00 1.290523671664796090e+00 3.471464294615482782e-01
1.278904899083289859e+00 1.291469839000722653e+00 3.469748095762182905e-01
1.282569383034817712e+00 1.292416700033825805e+00 3.468005065332591119e-01
1.286233866986345786e+00 1.293364255272700492e+00 3.466235471731645701e-01
1.289898350937873861e+00 1.294312505226314469e+00 3.464439582327272782e-01
1.293562834889401936e+00 1.295261450404008752e+00 3.462617663450658911e-01
1.297227318840930010e+00 1.296211091315496944e+00 3.460769980396553591e-01
1.300891802792458085e+00 1.297161428470867683e+00 3.458896797423582914e-01
1.304556286743986160e+00 1.298112462380582421e+00 3.456998377754616492e-01
1.308220770695514235e+00 1.299064193555477642e+00 3.455074983577139935e-01
1.311885254647042309e+00 1.300016622506763975e+00 3.453126876043656757e-01
1.315549738598570162e+00 1.300969749746026860e+00 3.451154315272124129e-01
1.319214222550098237e+00 1.301923575785226994e+00 3.449157560346404194e-01
1.322878706501626311e+00 1.302878101136700550e+00 3.447136869316749230e-01
1.326543190453154386e+00 1.303833326313158736e+00 3.445092499200303471e-01
1.330207674404682461e+00 1.304789251827689123e+00 3.443024705981637124e-01
1.333872158356210536e+00 1.305745878193755427e+00 3.440933744613303702e-01
1.337536642307738610e+00 1.306703205925197953e+00 3.438819869016407349e-01
1.341201126259266685e+00 1.307661235536233368e+00 3.436683332081225117e-01
1.344865610210794760e+00 1.308619967541455154e+00 3.434524385667817592e-01
1.348530094162322612e+00 1.309579402455835151e+00 3.432343280606683367e-01
1.352194578113850687e+00 1.310539540794721569e+00 3.430140266699439611e-01
1.355859062065378762e+00 1.311500383073840981e+00 3.427915592719508187e-01
1.359523546016906836e+00 1.312461929809298322e+00 3.425669506412840626e-01
1.363188029968434911e+00 1.313424181517576228e+00 3.423402254498658648e-01
1.366852513919962986e+00 1.314387138715536585e+00 3.421114082670214662e-01
1.370516997871491061e+00 1.315350801920420087e+00 3.418805235595581138e-01
1.374181481823019135e+00 1.316315171649846461e+00 3.416475956918456625e-01
1.377845965774547210e+00 1.317280248421815347e+00 3.414126489258991759e-01
1.381510449726075285e+00 1.318246032754705643e+00 3.411757074214640806e-01
1.385174933677603137e+00 1.319212525167276384e+00 3.409367952361035403e-01
1.388839417629131212e+00 1.320179726178667634e+00 3.406959363252864970e-01
1.392503901580659287e+00 1.321147636308399154e+00 3.404531545424805961e-01
1.396168385532187362e+00 1.322116256076371954e+00 3.402084736392437803e-01
1.399832869483715436e+00 1.323085586002868519e+00 3.399619172653200461e-01
1.403497353435243511e+00 1.324055626608552361e+00 3.397135089687371989e-01
1.407161837386771586e+00 1.325026378414469130e+00 3.394632721959055521e-01
