# tau=beta*t, lambda=exp[(gamma_dot/beta)*tau], sigma_norm=sigma/mu
# tau lambda sigma_over_mu
3.175886091324311294e-02 1.019238027787275458e+00 7.346618320677351932e-02
3.298035556375246424e-02 1.019985297868871488e+00 7.617817860551361064e-02
3.420185021426180860e-02 1.020733115823054149e+00 7.888150037749146193e-02
3.542334486477115990e-02 1.021481482051505019e+00 8.157612306972919503e-02
3.664483951528051120e-02 1.022230396956199439e+00 8.426202150983204409e-02
3.786633416578986250e-02 1.022979860939408292e+00 8.693917080533945796e-02
3.908782881629921380e-02 1.023729874403696671e+00 8.960754634306114519e-02
4.030932346680856510e-02 1.024480437751925210e+00 9.226712378842293061e-02
4.153081811731791639e-02 1.025231551387249862e+00 9.491787908480424363e-02
4.275231276782726769e-02 1.025983215713121899e+00 9.755978845287456569e-02
4.397380741833661899e-02 1.026735431133288579e+00 1.001928283899318622e-01
4.519530206884596335e-02 1.027488198051793589e+00 1.028169756692377396e-01
4.641679671935531465e-02 1.028241516872975936e+00 1.054322073393455378e-01
4.763829136986466595e-02 1.028995388001471945e+00 1.080385007234385408e-01
4.885978602037401725e-02 1.029749811842214147e+00 1.106358334186554049e-01
5.008128067088336854e-02 1.030504788800431948e+00 1.132241832954208050e-01
5.130277532139271984e-02 1.031260319281652071e+00 1.158035284967734030e-01
5.252426997190207114e-02 1.032016403691698336e+00 1.183738474376906102e-01
5.374576462241141550e-02 1.032773042436692101e+00 1.209351188044141823e-01
5.496725927292076680e-02 1.033530235923052931e+00 1.234873215537757307e-01
5.618875392343011810e-02 1.034287984557497930e+00 1.260304349125161427e-01
5.741024857393946940e-02 1.035046288747042187e+00 1.285644383766075816e-01
5.863174322444882069e-02 1.035805148898999883e+00 1.310893117105766947e-01
5.985323787495817199e-02 1.036564565420982964e+00 1.336050349468189125e-01
6.107473252546752329e-02 1.037324538720903133e+00 1.361115883849220720e-01
6.229622717597687459e-02 1.038085069206970523e+00 1.386089525909787457e-01
6.351772182648622589e-02 1.038846157287694805e+00 1.410971083969050077e-01
6.473921647699557025e-02 1.039607803371885186e+00 1.435760368997552605e-01
6.596071112750492849e-02 1.040370007868650415e+00 1.460457194610357001e-01
6.718220577801427285e-02 1.041132771187398998e+00 1.485061377060175603e-01
6.840370042852361721e-02 1.041896093737840534e+00 1.509572735230532980e-01
6.962519507903297544e-02 1.042659975929983718e+00 1.533991090628820941e-01
7.084668972954231980e-02 1.043424418174139001e+00 1.558316267379473152e-01
7.206818438005167804e-02 1.044189420880916819e+00 1.582548092217013758e-01
7.328967903056102240e-02 1.044954984461229142e+00 1.606686394479193425e-01
7.451117368107038064e-02 1.045721109326289033e+00 1.630731006100059055e-01
7.573266833157972500e-02 1.046487795887611094e+00 1.654681761603039314e-01
7.695416298208908323e-02 1.047255044557011461e+00 1.678538498094016285e-01
7.817565763259842759e-02 1.048022855746608473e+00 1.702301055254415996e-01
7.939715228310777195e-02 1.048791229868822672e+00 1.725969275334254815e-01
8.061864693361713019e-02 1.049560167336376360e+00 1.749543003145190567e-01
8.184014158412647455e-02 1.050329668562295149e+00 1.773022086053611113e-01
8.306163623463583279e-02 1.051099733959907079e+00 1.796406373973656878e-01
8.428313088514517715e-02 1.051870363942843278e+00 1.819695719360276409e-01
8.550462553565453538e-02 1.052641558925038190e+00 1.842889977202270546e-01
8.672612018616387974e-02 1.053413319320730013e+00 1.865989005015336599e-01
8.794761483667323798e-02 1.054185645544460259e+00 1.888992662835087544e-01
8.916910948718258234e-02 1.054958538011074198e+00 1.911900813210085093e-01
9.039060413769192670e-02 1.055731997135721745e+00 1.934713321194893032e-01
9.161209878820128494e-02 1.056506023333857014e+00 1.957430054343084480e-01
9.283359343871062930e-02 1.057280617021238545e+00 1.980050882700259141e-01
9.405508808921998753e-02 1.058055778613929965e+00 2.002575678797091085e-01
9.527658273972933189e-02 1.058831508528299770e+00 2.025004317642320473e-01
9.649807739023869013e-02 1.059607807181021988e+00 2.047336676715803272e-01
9.771957204074803449e-02 1.060384674989075293e+00 2.069572635961478835e-01
9.894106669125737885e-02 1.061162112369745447e+00 2.091712077780468193e-01
1.001625613417667371e-01 1.061940119740622857e+00 2.113754887023998053e-01
1.013840559922760814e-01 1.062718697519604794e+00 2.135700950986479385e-01
1.026055506427854397e-01 1.063497846124894730e+00 2.157550159398503031e-01
1.038270452932947840e-01 1.064277565975003004e+00 2.179302404419858619e-01
1.050485399438041423e-01 1.065057857488746373e+00 2.200957580632533217e-01
1.062700345943134866e-01 1.065838721085248686e+00 2.222515585033743579e-01
1.074915292448228310e-01 1.066620157183941542e+00 2.243976317028961998e-01
1.087130238953321892e-01 1.067402166204563629e+00 2.265339678424909409e-01
1.099345185458415336e-01 1.068184748567161613e+00 2.286605573422594850e-01
1.111560131963508918e-01 1.068967904692089910e+00 2.307773908610314118e-01
1.123775078468602362e-01 1.069751635000010914e+00 2.328844592956685056e-01
1.135990024973695944e-01 1.070535939911896328e+00 2.349817537803693956e-01
1.148204971478789388e-01 1.071320819849025607e+00 2.370692656859670899e-01
1.160419917983882970e-01 1.072106275232987294e+00 2.391469866192352522e-01
1.172634864488976414e-01 1.072892306485679237e+00 2.412149084221908157e-01
1.184849810994069857e-01 1.073678914029308373e+00 2.432730231713965130e-01
1.197064757499163440e-01 1.074466098286391391e+00 2.453213231772654324e-01
1.209279704004256883e-01 1.075253859679754731e+00 2.473598009833643530e-01
1.221494650509350466e-01 1.076042198632534586e+00 2.493884493657173018e-01
1.233709597014443909e-01 1.076831115568177566e+00 2.514072613321117755e-01
1.245924543519537492e-01 1.077620610910440924e+00 2.534162301214026858e-01
1.258139490024630935e-01 1.078410685083392107e+00 2.554153492028178318e-01
1.270354436529724518e-01 1.079201338511410091e+00 2.574046122752643995e-01
1.282569383034817823e-01 1.079992571619184494e+00 2.593840132666339615e-01
1.294784329539911405e-01 1.080784384831716238e+00 2.613535463331092545e-01
1.306999276045004987e-01 1.081576778574318443e+00 2.633132058584742863e-01
1.319214222550098570e-01 1.082369753272615531e+00 2.652629864534170601e-01
1.331429169055191875e-01 1.083163309352544124e+00 2.672028829548418472e-01
1.343644115560285457e-01 1.083957447240353034e+00 2.691328904251752974e-01
1.355859062065379039e-01 1.084752167362603936e+00 2.710530041516783784e-01
1.368074008570472344e-01 1.085547470146170923e+00 2.729632196457525972e-01
1.380288955075565926e-01 1.086343356018240947e+00 2.748635326422531056e-01
1.392503901580659509e-01 1.087139825406314486e+00 2.767539390987987513e-01
1.404718848085753091e-01 1.087936878738205104e+00 2.786344351950835740e-01
1.416933794590846396e-01 1.088734516442040556e+00 2.805050173321900209e-01
1.429148741095939978e-01 1.089532738946261903e+00 2.823656821318994981e-01
1.441363687601033561e-01 1.090331546679624619e+00 2.842164264360084736e-01
1.453578634106127143e-01 1.091130940071198374e+00 2.860572473056408049e-01
1.465793580611220448e-01 1.091930919550367696e+00 2.878881420205642305e-01
1.478008527116314030e-01 1.092731485546831749e+00 2.897091080785047512e-01
1.490223473621407613e-01 1.093532638490604780e+00 2.915201431944629551e-01
1.502438420126500918e-01 1.094334378812015895e+00 2.933212453000311193e-01
1.514653366631594500e-01 1.095136706941710392e+00 2.951124125427124767e-01
1.526868313136688082e-01 1.095939623310649091e+00 2.968936432852384288e-01
1.539083259641781665e-01 1.096743128350108343e+00 2.986649361048875351e-01
1.551298206146874969e-01 1.097547222491681129e+00 3.004262897928067777e-01
1.563513152651968552e-01 1.098351906167276848e+00 3.021777033533324941e-01
1.575728099157062134e-01 1.099157179809121310e+00 3.039191760033108647e-01
1.587943045662155439e-01 1.099963043849757405e+00 3.056507071714224533e-01
1.600157992167249021e-01 1.100769498722045325e+00 3.073722964975050265e-01
1.612372938672342604e-01 1.101576544859162343e+00 3.090839438318772614e-01
1.624587885177436186e-01 1.102384182694603032e+00 3.107856492346636190e-01
1.636802831682529491e-01 1.103192412662180599e+00 3.124774129751233254e-01
1.649017778187623073e-01 1.104001235196025554e+00 3.141592355309740792e-01
1.661232724692716656e-01 1.104810650730587263e+00 3.158311175877220878e-01
1.673447671197809961e-01 1.105620659700633057e+00 3.174930600379902712e-01
1.685662617702903543e-01 1.106431262541249572e+00 3.191450639808480760e-01
1.697877564207997125e-01 1.107242459687841851e+00 3.207871307211425105e-01
1.710092510713090708e-01 1.108054251576134908e+00 3.224192617688302342e-01
1.722307457218184013e-01 1.108866638642172386e+00 3.240414588383093708e-01
1.734522403723277595e-01 1.109679621322318344e+00 3.256537238477548724e-01
1.746737350228371177e-01 1.110493200053256357e+00 3.272560589184514979e-01
1.758952296733464760e-01 1.111307375271990194e+00 3.288484663741303438e-01
1.771167243238558064e-01 1.112122147415844031e+00 3.304309487403062073e-01
1.783382189743651647e-01 1.112937516922462899e+00 3.320035087436148946e-01
1.795597136248745229e-01 1.113753484229812463e+00 3.335661493111523046e-01
1.807812082753838534e-01 1.114570049776179461e+00 3.351188735698131804e-01
1.820027029258932116e-01 1.115387214000172378e+00 3.366616848456349675e-01
1.832241975764025699e-01 1.116204977340720328e+00 3.381945866631358433e-01
1.844456922269119281e-01 1.117023340237075502e+00 3.397175827446627383e-01
1.856671868774212586e-01 1.117842303128810943e+00 3.412306770097304764e-01
1.868886815279306168e-01 1.118661866455822995e+00 3.427338735743716280e-01
1.881101761784399751e-01 1.119482030658329741e+00 3.442271767504800351e-01
1.893316708289493056e-01 1.120302796176872562e+00 3.457105910451601649e-01
1.905531654794586638e-01 1.121124163452315248e+00 3.471841211600742994e-01
1.917746601299680220e-01 1.121946132925845330e+00 3.486477719907935535e-01
1.929961547804773803e-01 1.122768705038973636e+00 3.501015486261493392e-01
1.942176494309867107e-01 1.123591880233534734e+00 3.515454563475842731e-01
1.954391440814960690e-01 1.124415658951687158e+00 3.529795006285065262e-01
1.966606387320054272e-01 1.125240041635913180e+00 3.544036871336428973e-01
1.978821333825147577e-01 1.126065028729020145e+00 3.558180217183969929e-01
1.991036280330241159e-01 1.126890620674139587e+00 3.572225104282040209e-01
2.003251226835334742e-01 1.127716817914728331e+00 3.586171594978903587e-01
2.015466173340428324e-01 1.128543620894567834e+00 3.600019753510311227e-01
2.027681119845521629e-01 1.129371030057765291e+00 3.613769645993126223e-01
2.039896066350615211e-01 1.130199045848753192e+00 3.627421340418929274e-01
2.052111012855708794e-01 1.131027668712290435e+00 3.640974906647660436e-01
2.064325959360802099e-01 1.131856899093461433e+00 3.654430416401239778e-01
2.076540905865895681e-01 1.132686737437676783e+00 3.667787943257238559e-01
2.088755852370989263e-01 1.133517184190674598e+00 3.681047562642560944e-01
2.100970798876082846e-01 1.134348239798518732e+00 3.694209351827081877e-01
2.113185745381176150e-01 1.135179904707600551e+00 3.707273389917375428e-01
2.125400691886269733e-01 1.136012179364638719e+00 3.720239757850410389e-01
2.137615638391363315e-01 1.136845064216679413e+00 3.733108538387265862e-01
2.149830584896456620e-01 1.137678559711096327e+00 3.745879816106854054e-01
2.162045531401550202e-01 1.138512666295591558e+00 3.758553677399679716e-01
2.174260477906643785e-01 1.139347384418195164e+00 3.771130210461589027e-01
2.186475424411737367e-01 1.140182714527265606e+00 3.783609505287533481e-01
2.198690370916830672e-01 1.141018657071490194e+00 3.795991653665360954e-01
2.210905317421924254e-01 1.141855212499885530e+00 3.808276749169616227e-01
2.223120263927017837e-01 1.142692381261796841e+00 3.820464887155321509e-01
2.235335210432111419e-01 1.143530163806899091e+00 3.832556164751840799e-01
2.247550156937204724e-01 1.144368560585196759e+00 3.844550680856673730e-01
2.259765103442298306e-01 1.145207572047024502e+00 3.856448536129333249e-01
2.271980049947391889e-01 1.146047198643047160e+00 3.868249832985199421e-01
2.284194996452485193e-01 1.146887440824259752e+00 3.879954675589386559e-01
2.296409942957578776e-01 1.147728299041988143e+00 3.891563169850637549e-01
2.308624889462672358e-01 1.148569773747888823e+00 3.903075423415225398e-01
2.320839835967765941e-01 1.149411865393949794e+00 3.914491545660871985e-01
2.333054782472859245e-01 1.150254574432489907e+00 3.925811647690669592e-01
2.345269728977952828e-01 1.151097901316160410e+00 3.937035842327039070e-01
2.357484675483046410e-01 1.151941846497943844e+00 3.948164244105662468e-01
2.369699621988139715e-01 1.152786410431154929e+00 3.959196969269471178e-01
2.381914568493233297e-01 1.153631593569440783e+00 3.970134135762627414e-01
2.394129514998326880e-01 1.154477396366781372e+00 3.980975863224514022e-01
2.406344461503420462e-01 1.155323819277489061e+00 3.991722272983752040e-01
2.418559408008513767e-01 1.156170862756209505e+00 4.002373488052217154e-01
2.430774354513607349e-01 1.157018527257922091e+00 4.012929633119102224e-01
2.442989301018700932e-01 1.157866813237939052e+00 4.023390834544935402e-01
2.455204247523794236e-01 1.158715721151906797e+00 4.033757220355673745e-01
2.467419194028887819e-01 1.159565251455805912e+00 4.044028920236762414e-01
2.479634140533981401e-01 1.160415404605951162e+00 4.054206065527259373e-01
2.491849087039074984e-01 1.161266181058991931e+00 4.064288789213906794e-01
2.504064033544168288e-01 1.162117581271912226e+00 4.074277225925279633e-01
2.516278980049261871e-01 1.162969605702031339e+00 4.084171511925917541e-01
2.528493926554355453e-01 1.163822254807003631e+00 4.093971785110461226e-01
2.540708873059449036e-01 1.164675529044819191e+00 4.103678184997834877e-01
2.552923819564542618e-01 1.165529428873803841e+00 4.113290852725416391e-01
2.565138766069635645e-01 1.166383954752619134e+00 4.122809931043221465e-01
2.577353712574729228e-01 1.167239107140263465e+00 4.132235564308135989e-01
2.589568659079822810e-01 1.168094886496071405e+00 4.141567898478102361e-01
2.601783605584916392e-01 1.168951293279714143e+00 4.150807081106380747e-01
2.613998552090009975e-01 1.169808327951200377e+00 4.159953261335794794e-01
2.626213498595103557e-01 1.170665990970875425e+00 4.169006589892974013e-01
2.638428445100197139e-01 1.171524282799422556e+00 4.177967219082660000e-01
2.650643391605290167e-01 1.172383203897862991e+00 4.186835302781982682e-01
2.662858338110383749e-01 1.173242754727555237e+00 4.195610996434762652e-01
2.675073284615477331e-01 1.174102935750196641e+00 4.204294457045837374e-01
2.687288231120570914e-01 1.174963747427822947e+00 4.212885843175404044e-01
2.699503177625664496e-01 1.175825190222808514e+00 4.221385314933344679e-01
2.711718124130758079e-01 1.176687264597866767e+00 4.229793033973613392e-01
2.723933070635851661e-01 1.177549971016050412e+00 4.238109163488598119e-01
2.736148017140944688e-01 1.178413309940751663e+00 4.246333868203516770e-01
2.748362963646038271e-01 1.179277281835702462e+00 4.254467314370822817e-01
2.760577910151131853e-01 1.180141887164974479e+00 4.262509669764621978e-01
2.772792856656225435e-01 1.181007126392980000e+00 4.270461103675112224e-01
2.785007803161319018e-01 1.181872999984471706e+00 4.278321786903024337e-01
2.797222749666412600e-01 1.182739508404542894e+00 4.286091891754089112e-01
2.809437696171506182e-01 1.183606652118628144e+00 4.293771592033513995e-01
2.821652642676599765e-01 1.184474431592502652e+00 4.301361063040469723e-01
2.833867589181692792e-01 1.185342847292283786e+00 4.308860481562601930e-01
2.846082535686786374e-01 1.186211899684430415e+00 4.316270025870546645e-01
2.858297482191879957e-01 1.187081589235743140e+00 4.323589875712453567e-01
2.870512428696973539e-01 1.187951916413365172e+00 4.330820212308560402e-01
2.882727375202067122e-01 1.188822881684782340e+00 4.337961218345733339e-01
2.894942321707160704e-01 1.189694485517822420e+00 4.345013077972039173e-01
2.907157268212254286e-01 1.190566728380657135e+00 4.351975976791355727e-01
2.919372214717347314e-01 1.191439610741800825e+00 4.358850101857968395e-01
2.931587161222440896e-01 1.192313133070111775e+00 4.365635641671171685e-01
2.943802107727534478e-01 1.193187295834791328e+00 4.372332786169929597e-01
2.956017054232628061e-01 1.194062099505385888e+00 4.378941726727509920e-01
2.968232000737721643e-01 1.194937544551785136e+00 4.385462656146136839e-01
2.980446947242815225e-01 1.195813631444223590e+00 4.391895768651680187e-01
2.992661893747908808e-01 1.196690360653280605e+00 4.398241259888341914e-01
3.004876840253001835e-01 1.197567732649880590e+00 4.404499326913357549e-01
3.017091786758095417e-01 1.198445747905293457e+00 4.410670168191708762e-01
3.029306733263189000e-01 1.199324406891133732e+00 4.416753983590865906e-01
3.041521679768282582e-01 1.200203710079362773e+00 4.422750974375523891e-01
3.053736626273376165e-01 1.201083657942287219e+00 4.428661343202368039e-01
3.065951572778469747e-01 1.201964250952560320e+00 4.434485294114850484e-01
3.078166519283563329e-01 1.202845489583181937e+00 4.440223032537969350e-01
3.090381465788656357e-01 1.203727374307498543e+00 4.445874765273076235e-01
3.102596412293749939e-01 1.204609905599203667e+00 4.451440700492692581e-01
3.114811358798843521e-01 1.205493083932338116e+00 4.456921047735334929e-01
3.127026305303937104e-01 1.206376909781290196e+00 4.462316017900367360e-01
3.139241251809030686e-01 1.207261383620796380e+00 4.467625823242850069e-01
3.151456198314124268e-01 1.208146505925940861e+00 4.472850677368412908e-01
3.163671144819217851e-01 1.209032277172156222e+00 4.477990795228143917e-01
3.175886091324310878e-01 1.209918697835223433e+00 4.483046393113488959e-01
3.188101037829404460e-01 1.210805768391272741e+00 4.488017688651161352e-01
3.200315984334498043e-01 1.211693489316783001e+00 4.492904900798065371e-01
3.212530930839591625e-01 1.212581861088582791e+00 4.497708249836247507e-01
3.224745877344685208e-01 1.213470884183849963e+00 4.502427957367838296e-01
3.236960823849778790e-01 1.214360559080112312e+00 4.507064246310028555e-01
3.249175770354872372e-01 1.215250886255248020e+00 4.511617340890051731e-01
3.261390716859965400e-01 1.216141866187485210e+00 4.516087466640170689e-01
3.273605663365058982e-01 1.217033499355402837e+00 4.520474850392689481e-01
3.285820609870152564e-01 1.217925786237930907e+00 4.524779720274990091e-01
3.298035556375246147e-01 1.218818727314350259e+00 4.529002305704543097e-01
3.310250502880339729e-01 1.219712323064293003e+00 4.533142837383970503e-01
3.322465449385433311e-01 1.220606573967743635e+00 4.537201547296116910e-01
3.334680395890526894e-01 1.221501480505037485e+00 4.541178668699108467e-01
3.346895342395619921e-01 1.222397043156862928e+00 4.545074436121452344e-01
3.359110288900713504e-01 1.223293262404260506e+00 4.548889085357143980e-01
3.371325235405807086e-01 1.224190138728623367e+00 4.552622853460767671e-01
3.383540181910900668e-01 1.225087672611697487e+00 4.556275978742640453e-01
3.395755128415994251e-01 1.225985864535582115e+00 4.559848700763956542e-01
3.407970074921087833e-01 1.226884714982730440e+00 4.563341260331930105e-01
3.420185021426181415e-01 1.227784224435948479e+00 4.566753899494970792e-01
3.432399967931274443e-01 1.228684393378396633e+00 4.570086861537874801e-01
3.444614914436368025e-01 1.229585222293590130e+00 4.573340390977008729e-01
3.456829860941461607e-01 1.230486711665397914e+00 4.576514733555522851e-01
3.469044807446555190e-01 1.231388861978043980e+00 4.579610136238572160e-01
3.481259753951648772e-01 1.232291673716107150e+00 4.582626847208545739e-01
3.493474700456742355e-01 1.233195147364521738e+00 4.585565115860328333e-01
3.505689646961835937e-01 1.234099283408577552e+00 4.588425192796548591e-01
3.517904593466929519e-01 1.235004082333920117e+00 4.591207329822860617e-01
3.530119539972022547e-01 1.235909544626551115e+00 4.593911779943210538e-01
3.542334486477116129e-01 1.236815670772828613e+00 4.596538797355166350e-01
3.554549432982209711e-01 1.237722461259466833e+00 4.599088637445206684e-01
3.566764379487303294e-01 1.238629916573537493e+00 4.601561556784047879e-01
3.578979325992396876e-01 1.239538037202469134e+00 4.603957813121995479e-01
3.591194272497490458e-01 1.240446823634047346e+00 4.606277665384270192e-01
3.603409219002584041e-01 1.241356276356415655e+00 4.608521373666391030e-01
3.615624165507677068e-01 1.242266395858075301e+00 4.610689199229536239e-01
3.627839112012770650e-01 1.243177182627886346e+00 4.612781404495940873e-01
3.640054058517864233e-01 1.244088637155066124e+00 4.614798253044286036e-01
3.652269005022957815e-01 1.245000759929191458e+00 4.616740009605118100e-01
3.664483951528051398e-01 1.245913551440197997e+00 4.618606940056269039e-01
3.676698898033144980e-01 1.246827012178380656e+00 4.620399311418290633e-01
3.688913844538238562e-01 1.247741142634393174e+00 4.622117391849912549e-01
3.701128791043331590e-01 1.248655943299249893e+00 4.623761450643488202e-01
3.713343737548425172e-01 1.249571414664324642e+00 4.625331758220482259e-01
3.725558684053518754e-01 1.250487557221351631e+00 4.626828586126940923e-01
3.737773630558612337e-01 1.251404371462425669e+00 4.628252207029007748e-01
3.749988577063705919e-01 1.252321857880002165e+00 4.629602894708410576e-01
3.762203523568799501e-01 1.253240016966897574e+00 4.630880924057997894e-01
3.774418470073893084e-01 1.254158849216290061e+00 4.632086571077259629e-01
3.786633416578986111e-01 1.255078355121719058e+00 4.633220112867886264e-01
3.798848363084079693e-01 1.255998535177085706e+00 4.634281827629311290e-01
3.811063309589173276e-01 1.256919389876653526e+00 4.635271994654283079e-01
3.823278256094266858e-01 1.257840919715048411e+00 4.636190894324445644e-01
3.835493202599360441e-01 1.258763125187258636e+00 4.637038808105928833e-01
3.847708149104454023e-01 1.259686006788635515e+00 4.637816018544946850e-01
3.859923095609547605e-01 1.260609565014893851e+00 4.638522809263420088e-01
3.872138042114640633e-01 1.261533800362111490e+00 4.639159464954589751e-01
3.884352988619734215e-01 1.262458713326729987e+00 4.639726271378669664e-01
3.896567935124827797e-01 1.263384304405555048e+00 4.640223515358472550e-01
3.908782881629921380e-01 1.264310574095756534e+00 4.640651484775082936e-01
3.920997828135014962e-01 1.265237522894869127e+00 4.641010468563531721e-01
3.933212774640108544e-01 1.266165151300791658e+00 4.641300756708467423e-01
3.945427721145202127e-01 1.267093459811788447e+00 4.641522640239845732e-01
3.957642667650295154e-01 1.268022448926488854e+00 4.641676411228644050e-01
3.969857614155388736e-01 1.268952119143888391e+00 4.641762362782576590e-01
3.982072560660482319e-01 1.269882470963347609e+00 4.641780789041797806e-01
3.994287507165575901e-01 1.270813504884593881e+00 4.641731985174662456e-01
4.006502453670669484e-01 1.271745221407720505e+00 4.641616247373462345e-01
4.018717400175763066e-01 1.272677621033187600e+00 4.641433872850181941e-01
4.030932346680856648e-01 1.273610704261822102e+00 4.641185159832267315e-01
4.043147293185949676e-01 1.274544471594818207e+00 4.640870407558411737e-01
4.055362239691043258e-01 1.275478923533737596e+00 4.640489916274331827e-01
4.067577186196136840e-01 1.276414060580509879e+00 4.640043987228567590e-01
4.079792132701230423e-01 1.277349883237432371e+00 4.639532922668312409e-01
4.092007079206324005e-01 1.278286392007170535e+00 4.638957025835204750e-01
4.104222025711417587e-01 1.279223587392758654e+00 4.638316600961182035e-01
4.116436972216511170e-01 1.280161469897599824e+00 4.637611953264293430e-01
4.128651918721604197e-01 1.281100040025465958e+00 4.636843388944587585e-01
4.140866865226697779e-01 1.282039298280498674e+00 4.636011215179936529e-01
4.153081811731791362e-01 1.282979245167208848e+00 4.635115740121933392e-01
4.165296758236884944e-01 1.283919881190477508e+00 4.634157272891746282e-01
4.177511704741978527e-01 1.284861206855555604e+00 4.633136123576037102e-01
4.189726651247072109e-01 1.285803222668064905e+00 4.632052603222840403e-01
4.201941597752165691e-01 1.286745929133997546e+00 4.630907023837479430e-01
4.214156544257258719e-01 1.287689326759716701e+00 4.629699698378488271e-01
4.226371490762352301e-01 1.288633416051957026e+00 4.628430940753532341e-01
4.238586437267445883e-01 1.289578197517824210e+00 4.627101065815357184e-01
4.250801383772539466e-01 1.290523671664796090e+00 4.625710389357724495e-01
4.263016330277633048e-01 1.291469839000722653e+00 4.624259228111383124e-01
4.275231276782726630e-01 1.292416700033825805e+00 4.622747899740016209e-01
4.287446223287820213e-01 1.293364255272700492e+00 4.621176722836238260e-01
4.299661169792913240e-01 1.294312505226314469e+00 4.619546016917558950e-01
4.311876116298006822e-01 1.295261450404008752e+00 4.617856102422391307e-01
4.324091062803100405e-01 1.296211091315496944e+00 4.616107300706050465e-01
4.336306009308193987e-01 1.297161428470867683e+00 4.614299934036756312e-01
4.348520955813287570e-01 1.298112462380582421e+00 4.612434325591666107e-01
4.360735902318381152e-01 1.299064193555477642e+00 4.610510799452900432e-01
4.372950848823474734e-01 1.300016622506763975e+00 4.608529680603574707e-01
4.385165795328568317e-01 1.300969749746026860e+00 4.606491294923850677e-01
4.397380741833661344e-01 1.301923575785226994e+00 4.604395969186990678e-01
4.409595688338754926e-01 1.302878101136700550e+00 4.602244031055421347e-01
4.421810634843848509e-01 1.303833326313158736e+00 4.600035809076801208e-01
4.434025581348942091e-01 1.304789251827689123e+00 4.597771632680102138e-01
4.446240527854035673e-01 1.305745878193755649e+00 4.595451832171705830e-01
4.458455474359129256e-01 1.306703205925197953e+00 4.593076738731496356e-01
4.470670420864222838e-01 1.307661235536233368e+00 4.590646684408949407e-01
4.482885367369315865e-01 1.308619967541455154e+00 4.588162002119267058e-01
4.495100313874409448e-01 1.309579402455835151e+00 4.585623025639484207e-01
4.507315260379503030e-01 1.310539540794721569e+00 4.583030089604606672e-01
4.519530206884596613e-01 1.311500383073840981e+00 4.580383529503739282e-01
4.531745153389690195e-01 1.312461929809298322e+00 4.577683681676229521e-01
4.543960099894783777e-01 1.313424181517576228e+00 4.574930883307826157e-01
4.556175046399877360e-01 1.314387138715536585e+00 4.572125472426834536e-01
4.568389992904970387e-01 1.315350801920420087e+00 4.569267787900281319e-01
4.580604939410063969e-01 1.316315171649846461e+00 4.566358169430088099e-01
4.592819885915157552e-01 1.317280248421815347e+00 4.563396957549260557e-01
4.605034832420251134e-01 1.318246032754705643e+00 4.560384493618063750e-01
4.617249778925344716e-01 1.319212525167276606e+00 4.557321119820228472e-01
4.629464725430438299e-01 1.320179726178667634e+00 4.554207179159153740e-01
4.641679671935531881e-01 1.321147636308399154e+00 4.551043015454107055e-01
4.653894618440624908e-01 1.322116256076371954e+00 4.547828973336451308e-01
4.666109564945718491e-01 1.323085586002868519e+00 4.544565398245857812e-01
4.678324511450812073e-01 1.324055626608552361e+00 4.541252636426550970e-01
4.690539457955905656e-01 1.325026378414469130e+00 4.537891034923536848e-01
