# tau=beta*t, lambda=exp[(gamma_dot/beta)*tau], sigma_norm=sigma/mu
# tau lambda sigma_over_mu
2.363592148735592924e-01 1.099157179809121310e+00 2.928360354886783146e-01
2.381914568493233020e-01 1.099963043849757405e+00 2.944270798382295218e-01
2.400236988250873393e-01 1.100769498722045325e+00 2.960078473058843085e-01
2.418559408008513489e-01 1.101576544859162343e+00 2.975783490139046195e-01
2.436881827766153863e-01 1.102384182694603032e+00 2.991385962729962711e-01
2.455204247523793959e-01 1.103192412662180599e+00 3.006886005812136609e-01
2.473526667281434333e-01 1.104001235196025554e+00 3.022283736228629225e-01
2.491849087039074706e-01 1.104810650730587263e+00 3.037579272674124642e-01
2.510171506796715080e-01 1.105620659700633057e+00 3.052772735684051719e-01
2.528493926554354898e-01 1.106431262541249572e+00 3.067864247623744434e-01
2.546816346311995272e-01 1.107242459687841851e+00 3.082853932677633857e-01
2.565138766069635645e-01 1.108054251576134908e+00 3.097741916838482878e-01
2.583461185827276019e-01 1.108866638642172386e+00 3.112528327896634250e-01
2.601783605584915837e-01 1.109679621322318344e+00 3.127213295429325246e-01
2.620106025342556211e-01 1.110493200053256357e+00 3.141796950789999543e-01
2.638428445100196584e-01 1.111307375271990194e+00 3.156279427097676282e-01
2.656750864857836958e-01 1.112122147415844031e+00 3.170660859226356876e-01
2.675073284615477331e-01 1.112937516922462899e+00 3.184941383794450132e-01
2.693395704373117150e-01 1.113753484229812463e+00 3.199121139154240678e-01
2.711718124130757523e-01 1.114570049776179461e+00 3.213200265381380150e-01
2.730040543888397897e-01 1.115387214000172378e+00 3.227178904264449422e-01
2.748362963646038271e-01 1.116204977340720328e+00 3.241057199294485880e-01
2.766685383403678644e-01 1.117023340237075502e+00 3.254835295654638361e-01
2.785007803161318463e-01 1.117842303128810943e+00 3.268513340209752704e-01
2.803330222918958836e-01 1.118661866455822995e+00 3.282091481496090535e-01
2.821652642676599210e-01 1.119482030658329741e+00 3.295569869711001965e-01
2.839975062434239583e-01 1.120302796176872562e+00 3.308948656702688229e-01
2.858297482191879402e-01 1.121124163452315248e+00 3.322227995959962099e-01
2.876619901949519775e-01 1.121946132925845330e+00 3.335408042602067691e-01
2.894942321707160149e-01 1.122768705038973636e+00 3.348488953368524146e-01
2.913264741464800522e-01 1.123591880233534734e+00 3.361470886609002062e-01
2.931587161222440896e-01 1.124415658951687158e+00 3.374354002273234343e-01
2.949909580980080714e-01 1.125240041635913180e+00 3.387138461900960906e-01
2.968232000737721088e-01 1.126065028729020145e+00 3.399824428611925020e-01
2.986554420495361462e-01 1.126890620674139587e+00 3.412412067095872414e-01
3.004876840253001835e-01 1.127716817914728331e+00 3.424901543602617560e-01
3.023199260010642209e-01 1.128543620894567834e+00 3.437293025932108281e-01
3.041521679768282027e-01 1.129371030057765291e+00 3.449586683424566980e-01
3.059844099525922401e-01 1.130199045848753192e+00 3.461782686950630739e-01
3.078166519283562774e-01 1.131027668712290435e+00 3.473881208901548612e-01
3.096488939041203148e-01 1.131856899093461433e+00 3.485882423179388900e-01
3.114811358798842966e-01 1.132686737437676783e+00 3.497786505187306938e-01
3.133133778556483340e-01 1.133517184190674598e+00 3.509593631819850623e-01
3.151456198314123713e-01 1.134348239798518732e+00 3.521303981453247633e-01
3.169778618071764087e-01 1.135179904707600551e+00 3.532917733935797000e-01
3.188101037829404460e-01 1.136012179364638719e+00 3.544435070578255687e-01
3.206423457587044279e-01 1.136845064216679413e+00 3.555856174144263471e-01
3.224745877344684652e-01 1.137678559711096327e+00 3.567181228840795582e-01
3.243068297102325026e-01 1.138512666295591558e+00 3.578410420308680284e-01
3.261390716859965400e-01 1.139347384418195164e+00 3.589543935613117021e-01
3.279713136617605773e-01 1.140182714527265606e+00 3.600581963234234517e-01
3.298035556375245592e-01 1.141018657071490194e+00 3.611524693057705515e-01
3.316357976132885965e-01 1.141855212499885530e+00 3.622372316365372602e-01
3.334680395890526339e-01 1.142692381261796841e+00 3.633125025825902354e-01
3.353002815648166712e-01 1.143530163806899091e+00 3.643783015485514420e-01
3.371325235405806531e-01 1.144368560585196759e+00 3.654346480758683402e-01
3.389647655163446904e-01 1.145207572047024502e+00 3.664815618418934551e-01
3.407970074921087278e-01 1.146047198643047160e+00 3.675190626589636689e-01
3.426292494678727651e-01 1.146887440824259752e+00 3.685471704734836762e-01
3.444614914436368025e-01 1.147728299041988143e+00 3.695659053650129366e-01
3.462937334194007843e-01 1.148569773747888823e+00 3.705752875453564021e-01
3.481259753951648217e-01 1.149411865393949572e+00 3.715753373576583529e-01
3.499582173709288591e-01 1.150254574432489907e+00 3.725660752755001748e-01
3.517904593466928964e-01 1.151097901316160410e+00 3.735475219019994686e-01
3.536227013224569338e-01 1.151941846497943844e+00 3.745196979689146000e-01
3.554549432982209156e-01 1.152786410431154929e+00 3.754826243357525795e-01
3.572871852739849530e-01 1.153631593569440783e+00 3.764363219888793299e-01
3.591194272497489903e-01 1.154477396366781372e+00 3.773808120406328959e-01
3.609516692255130277e-01 1.155323819277489061e+00 3.783161157284419263e-01
3.627839112012770095e-01 1.156170862756209505e+00 3.792422544139449903e-01
3.646161531770410469e-01 1.157018527257922091e+00 3.801592495821168316e-01
3.664483951528050842e-01 1.157866813237939052e+00 3.810671228403929578e-01
3.682806371285691216e-01 1.158715721151906797e+00 3.819658959178021673e-01
3.701128791043331590e-01 1.159565251455805912e+00 3.828555906640989659e-01
3.719451210800971408e-01 1.160415404605951162e+00 3.837362290489033656e-01
3.737773630558611782e-01 1.161266181058991931e+00 3.846078331608384637e-01
3.756096050316252155e-01 1.162117581271912226e+00 3.854704252066762926e-01
3.774418470073892529e-01 1.162969605702031339e+00 3.863240275104847243e-01
3.792740889831532902e-01 1.163822254807003631e+00 3.871686625127772063e-01
3.811063309589172721e-01 1.164675529044819191e+00 3.880043527696671601e-01
3.829385729346813094e-01 1.165529428873803841e+00 3.888311209520252110e-01
3.847708149104453468e-01 1.166383954752619134e+00 3.896489898446383604e-01
3.866030568862093841e-01 1.167239107140263465e+00 3.904579823453755427e-01
3.884352988619733660e-01 1.168094886496071405e+00 3.912581214643522376e-01
3.902675408377374033e-01 1.168951293279714143e+00 3.920494303231022992e-01
3.920997828135014407e-01 1.169808327951200377e+00 3.928319321537508402e-01
3.939320247892654780e-01 1.170665990970875425e+00 3.936056502981896688e-01
3.957642667650295154e-01 1.171524282799422556e+00 3.943706082072590546e-01
3.975965087407934972e-01 1.172383203897862991e+00 3.951268294399297165e-01
3.994287507165575346e-01 1.173242754727555237e+00 3.958743376624888621e-01
4.012609926923215720e-01 1.174102935750196641e+00 3.966131566477301695e-01
4.030932346680856093e-01 1.174963747427822947e+00 3.973433102741469325e-01
4.049254766438496467e-01 1.175825190222808514e+00 3.980648225251265382e-01
4.067577186196136285e-01 1.176687264597866767e+00 3.987777174881511622e-01
4.085899605953776659e-01 1.177549971016050412e+00 3.994820193539991848e-01
4.104222025711417032e-01 1.178413309940751663e+00 4.001777524159508825e-01
4.122544445469057406e-01 1.179277281835702462e+00 4.008649410689970050e-01
4.140866865226697224e-01 1.180141887164974479e+00 4.015436098090506833e-01
4.159189284984337598e-01 1.181007126392980000e+00 4.022137832321625028e-01
4.177511704741977971e-01 1.181872999984471706e+00 4.028754860337384058e-01
4.195834124499618345e-01 1.182739508404542894e+00 4.035287430077609261e-01
4.214156544257258719e-01 1.183606652118628144e+00 4.041735790460143640e-01
4.232478964014898537e-01 1.184474431592502652e+00 4.048100191373108503e-01
4.250801383772538911e-01 1.185342847292283786e+00 4.054380883667225710e-01
4.269123803530179284e-01 1.186211899684430415e+00 4.060578119148148812e-01
4.287446223287819658e-01 1.187081589235743140e+00 4.066692150568822495e-01
4.305768643045460031e-01 1.187951916413365172e+00 4.072723231621904194e-01
4.324091062803099850e-01 1.188822881684782340e+00 4.078671616932178501e-01
4.342413482560740223e-01 1.189694485517822420e+00 4.084537562049014858e-01
4.360735902318380597e-01 1.190566728380657135e+00 4.090321323438875778e-01
4.379058322076020970e-01 1.191439610741800825e+00 4.096023158477836157e-01
4.397380741833660789e-01 1.192313133070111775e+00 4.101643325444115362e-01
4.415703161591301162e-01 1.193187295834791328e+00 4.107182083510694803e-01
4.434025581348941536e-01 1.194062099505385888e+00 4.112639692737912744e-01
4.452348001106581910e-01 1.194937544551784914e+00 4.118016414066101860e-01
4.470670420864222283e-01 1.195813631444223590e+00 4.123312509308291185e-01
4.488992840621862102e-01 1.196690360653280605e+00 4.128528241142880306e-01
4.507315260379502475e-01 1.197567732649880590e+00 4.133663873106401265e-01
4.525637680137142849e-01 1.198445747905293457e+00 4.138719669586262695e-01
4.543960099894783222e-01 1.199324406891133732e+00 4.143695895813562236e-01
4.562282519652423596e-01 1.200203710079362773e+00 4.148592817855896731e-01
4.580604939410063414e-01 1.201083657942287219e+00 4.153410702610227379e-01
4.598927359167703788e-01 1.201964250952560320e+00 4.158149817795765424e-01
4.617249778925344161e-01 1.202845489583181937e+00 4.162810431946875611e-01
4.635572198682984535e-01 1.203727374307498543e+00 4.167392814406027934e-01
4.653894618440624353e-01 1.204609905599203667e+00 4.171897235316768815e-01
4.672217038198264727e-01 1.205493083932338116e+00 4.176323965616722811e-01
4.690539457955905100e-01 1.206376909781290196e+00 4.180673277030625967e-01
4.708861877713545474e-01 1.207261383620796380e+00 4.184945442063383592e-01
4.727184297471185848e-01 1.208146505925940861e+00 4.189140733993158006e-01
4.745506717228825666e-01 1.209032277172156222e+00 4.193259426864495154e-01
4.763829136986466040e-01 1.209918697835223433e+00 4.197301795481463427e-01
4.782151556744106413e-01 1.210805768391272741e+00 4.201268115400838554e-01
4.800473976501746787e-01 1.211693489316783001e+00 4.205158662925293500e-01
4.818796396259386605e-01 1.212581861088582791e+00 4.208973715096651080e-01
4.837118816017026979e-01 1.213470884183849963e+00 4.212713549689128811e-01
4.855441235774667352e-01 1.214360559080112312e+00 4.216378445202641490e-01
4.873763655532307726e-01 1.215250886255248020e+00 4.219968680856114318e-01
4.892086075289948099e-01 1.216141866187485210e+00 4.223484536580827120e-01
4.910408495047587918e-01 1.217033499355402837e+00 4.226926293013793523e-01
4.928730914805228291e-01 1.217925786237930907e+00 4.230294231491169010e-01
4.947053334562868665e-01 1.218818727314350259e+00 4.233588634041665633e-01
4.965375754320509039e-01 1.219712323064293003e+00 4.236809783380023342e-01
4.983698174078149412e-01 1.220606573967743635e+00 4.239957962900496868e-01
5.002020593835789786e-01 1.221501480505037485e+00 4.243033456670363690e-01
5.020343013593430159e-01 1.222397043156863150e+00 4.246036549423468642e-01
5.038665433351069423e-01 1.223293262404260506e+00 4.248967526553790175e-01
5.056987853108709796e-01 1.224190138728623367e+00 4.251826674109044357e-01
5.075310272866350170e-01 1.225087672611697487e+00 4.254614278784295545e-01
5.093632692623990543e-01 1.225985864535582115e+00 4.257330627915622001e-01
5.111955112381630917e-01 1.226884714982730218e+00 4.259976009473780412e-01
5.130277532139271290e-01 1.227784224435948257e+00 4.262550712057925351e-01
5.148599951896911664e-01 1.228684393378396855e+00 4.265055024889319868e-01
5.166922371654552038e-01 1.229585222293590352e+00 4.267489237805111024e-01
5.185244791412192411e-01 1.230486711665397914e+00 4.269853641252117638e-01
5.203567211169831674e-01 1.231388861978043980e+00 4.272148526280626912e-01
5.221889630927472048e-01 1.232291673716106928e+00 4.274374184538234367e-01
5.240212050685112422e-01 1.233195147364521516e+00 4.276530908263730391e-01
5.258534470442752795e-01 1.234099283408577330e+00 4.278618990280957379e-01
5.276856890200393169e-01 1.235004082333919895e+00 4.280638723992758465e-01
5.295179309958033542e-01 1.235909544626551115e+00 4.282590403374895160e-01
5.313501729715673916e-01 1.236815670772828613e+00 4.284474322970029947e-01
5.331824149473314289e-01 1.237722461259466833e+00 4.286290777881722192e-01
5.350146569230954663e-01 1.238629916573537493e+00 4.288040063768437937e-01
5.368468988988595036e-01 1.239538037202469134e+00 4.289722476837613541e-01
5.386791408746234300e-01 1.240446823634047124e+00 4.291338313839704877e-01
5.405113828503874673e-01 1.241356276356415433e+00 4.292887872062305377e-01
5.423436248261515047e-01 1.242266395858075301e+00 4.294371449324255741e-01
5.441758668019155420e-01 1.243177182627886346e+00 4.295789343969799723e-01
5.460081087776795794e-01 1.244088637155066124e+00 4.297141854862752686e-01
5.478403507534436168e-01 1.245000759929191458e+00 4.298429281380700129e-01
5.496725927292076541e-01 1.245913551440197997e+00 4.299651923409225085e-01
5.515048347049716915e-01 1.246827012178380656e+00 4.300810081336146617e-01
5.533370766807357288e-01 1.247741142634393174e+00 4.301904056045808278e-01
5.551693186564996552e-01 1.248655943299249893e+00 4.302934148913357126e-01
5.570015606322636925e-01 1.249571414664324642e+00 4.303900661799082150e-01
5.588338026080277299e-01 1.250487557221351631e+00 4.304803897042747129e-01
5.606660445837917672e-01 1.251404371462425669e+00 4.305644157457976795e-01
5.624982865595558046e-01 1.252321857880001943e+00 4.306421746326633548e-01
5.643305285353198419e-01 1.253240016966897574e+00 4.307136967393257465e-01
5.661627705110838793e-01 1.254158849216290061e+00 4.307790124859482983e-01
5.679950124868479167e-01 1.255078355121719058e+00 4.308381523378537192e-01
5.698272544626119540e-01 1.255998535177085706e+00 4.308911468049707594e-01
5.716594964383758803e-01 1.256919389876653526e+00 4.309380264412865369e-01
5.734917384141399177e-01 1.257840919715048411e+00 4.309788218443004748e-01
5.753239803899039551e-01 1.258763125187258636e+00 4.310135636544802917e-01
5.771562223656679924e-01 1.259686006788635515e+00 4.310422825547207126e-01
5.789884643414320298e-01 1.260609565014893851e+00 4.310650092698041780e-01
5.808207063171960671e-01 1.261533800362111490e+00 4.310817745658638289e-01
5.826529482929601045e-01 1.262458713326729987e+00 4.310926092498504891e-01
5.844851902687241418e-01 1.263384304405555048e+00 4.310975441689975929e-01
5.863174322444881792e-01 1.264310574095756534e+00 4.310966102102939956e-01
5.881496742202522165e-01 1.265237522894869127e+00 4.310898382999553968e-01
5.899819161960161429e-01 1.266165151300791658e+00 4.310772594028989269e-01
5.918141581717801802e-01 1.267093459811788225e+00 4.310589045222195104e-01
5.936464001475442176e-01 1.268022448926488854e+00 4.310348046986707260e-01
5.954786421233082550e-01 1.268952119143888391e+00 4.310049910101444448e-01
5.973108840990722923e-01 1.269882470963347609e+00 4.309694945711550207e-01
5.991431260748363297e-01 1.270813504884593881e+00 4.309283465323255347e-01
6.009753680506003670e-01 1.271745221407720505e+00 4.308815780798757045e-01
6.028076100263644044e-01 1.272677621033187600e+00 4.308292204351120702e-01
6.046398520021284417e-01 1.273610704261822102e+00 4.307713048539199008e-01
6.064720939778923681e-01 1.274544471594818207e+00 4.307078626262592635e-01
6.083043359536564054e-01 1.275478923533737596e+00 4.306389250756604281e-01
6.101365779294204428e-01 1.276414060580509879e+00 4.305645235587227115e-01
6.119688199051844801e-01 1.277349883237432371e+00 4.304846894646174316e-01
6.138010618809485175e-01 1.278286392007170535e+00 4.303994542145886948e-01
6.156333038567125548e-01 1.279223587392758654e+00 4.303088492614611238e-01
6.174655458324765922e-01 1.280161469897599824e+00 4.302129060891445311e-01
6.192977878082406296e-01 1.281100040025465958e+00 4.301116562121470865e-01
6.211300297840046669e-01 1.282039298280498674e+00 4.300051311750835437e-01
6.229622717597685932e-01 1.282979245167208626e+00 4.298933625521911828e-01
6.247945137355326306e-01 1.283919881190477286e+00 4.297763819468446989e-01
6.266267557112966680e-01 1.284861206855555604e+00 4.296542209910744203e-01
6.284589976870607053e-01 1.285803222668064905e+00 4.295269113450860266e-01
6.302912396628247427e-01 1.286745929133997546e+00 4.293944846967829854e-01
6.321234816385887800e-01 1.287689326759716701e+00 4.292569727612903785e-01
6.339557236143528174e-01 1.288633416051957026e+00 4.291144072804801146e-01
6.357879655901168547e-01 1.289578197517824210e+00 4.289668200225004724e-01
6.376202075658808921e-01 1.290523671664796090e+00 4.288142427813051993e-01
6.394524495416449295e-01 1.291469839000722653e+00 4.286567073761856639e-01
6.412846915174088558e-01 1.292416700033825805e+00 4.284942456513048947e-01
6.431169334931728931e-01 1.293364255272700492e+00 4.283268894752340072e-01
6.449491754689369305e-01 1.294312505226314469e+00 4.281546707404894070e-01
6.467814174447009679e-01 1.295261450404008752e+00 4.279776213630732129e-01
6.486136594204650052e-01 1.296211091315496944e+00 4.277957732820154568e-01
6.504459013962290426e-01 1.297161428470867683e+00 4.276091584589165051e-01
6.522781433719930799e-01 1.298112462380582421e+00 4.274178088774940321e-01
6.541103853477571173e-01 1.299064193555477642e+00 4.272217565431305486e-01
6.559426273235211546e-01 1.300016622506763975e+00 4.270210334824219855e-01
6.577748692992850810e-01 1.300969749746026860e+00 4.268156717427299407e-01
6.596071112750491183e-01 1.301923575785226994e+00 4.266057033917344810e-01
6.614393532508131557e-01 1.302878101136700550e+00 4.263911605169895536e-01
6.632715952265771930e-01 1.303833326313158736e+00 4.261720752254795075e-01
6.651038372023412304e-01 1.304789251827689123e+00 4.259484796431781684e-01
6.669360791781052678e-01 1.305745878193755427e+00 4.257204059146104669e-01
6.687683211538693051e-01 1.306703205925197953e+00 4.254878862024124020e-01
6.706005631296333425e-01 1.307661235536233368e+00 4.252509526868983869e-01
6.724328051053973798e-01 1.308619967541455154e+00 4.250096375656252090e-01
6.742650470811613062e-01 1.309579402455835151e+00 4.247639730529604307e-01
6.760972890569253435e-01 1.310539540794721569e+00 4.245139913796527886e-01
6.779295310326893809e-01 1.311500383073840981e+00 4.242597247924024262e-01
6.797617730084534182e-01 1.312461929809298322e+00 4.240012055534352342e-01
6.815940149842174556e-01 1.313424181517576228e+00 4.237384659400770248e-01
6.834262569599814929e-01 1.314387138715536585e+00 4.234715382443307030e-01
6.852584989357455303e-01 1.315350801920420087e+00 4.232004547724548260e-01
6.870907409115095676e-01 1.316315171649846461e+00 4.229252478445428842e-01
6.889229828872736050e-01 1.317280248421815347e+00 4.226459497941063015e-01
6.907552248630376424e-01 1.318246032754705643e+00 4.223625929676571022e-01
6.925874668388015687e-01 1.319212525167276384e+00 4.220752097242942424e-01
6.944197088145656060e-01 1.320179726178667634e+00 4.217838324352884971e-01
6.962519507903296434e-01 1.321147636308399154e+00 4.214884934836741204e-01
6.980841927660936808e-01 1.322116256076371954e+00 4.211892252638363976e-01
6.999164347418577181e-01 1.323085586002868519e+00 4.208860601811046376e-01
7.017486767176217555e-01 1.324055626608552361e+00 4.205790306513462751e-01
7.035809186933857928e-01 1.325026378414469130e+00 4.202681691005611953e-01
