# tau=beta*t, lambda=exp[(gamma_dot/beta)*tau], sigma_norm=sigma/mu
# tau lambda sigma_over_mu
9.529247541408125688e-02 1.048799563950675084e+00 2.700044914513038963e-01
9.712502301819819772e-02 1.049760991913096131e+00 2.746134905858317321e-01
9.895757062231513856e-02 1.050723301210482186e+00 2.792019881294444672e-01
1.007901182264320933e-01 1.051686492650747429e+00 2.837700636821381406e-01
1.026226658305490341e-01 1.052650567042546559e+00 2.883177965335027571e-01
1.044552134346659888e-01 1.053615525195275904e+00 2.928452656639971008e-01
1.062877610387829297e-01 1.054581367919073198e+00 2.973525497462148337e-01
1.081203086428998844e-01 1.055548096024819804e+00 3.018397271461545905e-01
1.099528562470168253e-01 1.056515710324139157e+00 3.063068759244669814e-01
1.117854038511337800e-01 1.057484211629399651e+00 3.107540738377178036e-01
1.136179514552507208e-01 1.058453600753713753e+00 3.151813983396268837e-01
1.154504990593676755e-01 1.059423878510939998e+00 3.195889265823159131e-01
1.172830466634846164e-01 1.060395045715682549e+00 3.239767354175394631e-01
1.191155942676015572e-01 1.061367103183292082e+00 3.283449013979149456e-01
1.209481418717185119e-01 1.062340051729866897e+00 3.326935007781518516e-01
1.227806894758354528e-01 1.063313892172254027e+00 3.370226095162711655e-01
1.246132370799524075e-01 1.064288625328048132e+00 3.413323032748132868e-01
1.264457846840693622e-01 1.065264252015594382e+00 3.456226574220560566e-01
1.282783322881863031e-01 1.066240773053987567e+00 3.498937470332116328e-01
1.301108798923032439e-01 1.067218189263073436e+00 3.541456468916282518e-01
1.319434274964201848e-01 1.068196501463449355e+00 3.583784314899824963e-01
1.337759751005371534e-01 1.069175710476464980e+00 3.625921750314685665e-01
1.356085227046540942e-01 1.070155817124222697e+00 3.667869514309787249e-01
1.374410703087710350e-01 1.071136822229578733e+00 3.709628343162840181e-01
1.392736179128879759e-01 1.072118726616143602e+00 3.751198970292040635e-01
1.411061655170049167e-01 1.073101531108282547e+00 3.792582126267758924e-01
1.429387131211218853e-01 1.074085236531116649e+00 3.833778538824157422e-01
1.447712607252388262e-01 1.075069843710523720e+00 3.874788932870781855e-01
1.466038083293557670e-01 1.076055353473137854e+00 3.915614030504038778e-01
1.484363559334727078e-01 1.077041766646351872e+00 3.956254551018731913e-01
1.502689035375896764e-01 1.078029084058316434e+00 3.996711210919424717e-01
1.521014511417066173e-01 1.079017306537941145e+00 4.036984723931832386e-01
1.539339987458235581e-01 1.080006434914896563e+00 4.077075801014189427e-01
1.557665463499404990e-01 1.080996470019612410e+00 4.116985150368429602e-01
1.575990939540574398e-01 1.081987412683280692e+00 4.156713477451505212e-01
1.594316415581744084e-01 1.082979263737854803e+00 4.196261484986504309e-01
1.612641891622913493e-01 1.083972024016051083e+00 4.235629872973797339e-01
1.630967367664082901e-01 1.084965694351349041e+00 4.274819338702118277e-01
1.649292843705252309e-01 1.085960275577992240e+00 4.313830576759589697e-01
1.667618319746421995e-01 1.086955768530989186e+00 4.352664279044712314e-01
1.685943795787591404e-01 1.087952174046113774e+00 4.391321134777296797e-01
1.704269271828760812e-01 1.088949492959905729e+00 4.429801830509333960e-01
1.722594747869930221e-01 1.089947726109671944e+00 4.468107050135872171e-01
1.740920223911099907e-01 1.090946874333486916e+00 4.506237474905783746e-01
1.759245699952269315e-01 1.091946938470192974e+00 4.544193783432512457e-01
1.777571175993438723e-01 1.092947919359402054e+00 4.581976651704799397e-01
1.795896652034608132e-01 1.093949817841495031e+00 4.619586753097289500e-01
1.814222128075777540e-01 1.094952634757623944e+00 4.657024758381203000e-01
1.832547604116947226e-01 1.095956370949711101e+00 4.694291335734832038e-01
1.850873080158116635e-01 1.096961027260451305e+00 4.731387150754110538e-01
1.869198556199286043e-01 1.097966604533311408e+00 4.768312866463048083e-01
1.887524032240455452e-01 1.098973103612531643e+00 4.805069143324179892e-01
1.905849508281625138e-01 1.099980525343126070e+00 4.841656639248930749e-01
1.924174984322794546e-01 1.100988870570883238e+00 4.878076009607956176e-01
1.942500460363963954e-01 1.101998140142367300e+00 4.914327907241442528e-01
1.960825936405133363e-01 1.103008334904918453e+00 4.950412982469346024e-01
1.979151412446302771e-01 1.104019455706653607e+00 4.986331883101602358e-01
1.997476888487472457e-01 1.105031503396466608e+00 5.022085254448248604e-01
2.015802364528641866e-01 1.106044478824030453e+00 5.057673739329615614e-01
2.034127840569811274e-01 1.107058382839796185e+00 5.093097978086312816e-01
2.052453316610980683e-01 1.108073216294994667e+00 5.128358608589307366e-01
2.070778792652150369e-01 1.109088980041637473e+00 5.163456266249910609e-01
2.089104268693319777e-01 1.110105674932516884e+00 5.198391584029694590e-01
2.107429744734489185e-01 1.111123301821206777e+00 5.233165192450399683e-01
2.125755220775658594e-01 1.112141861562063738e+00 5.267777719603796704e-01
2.144080696816828280e-01 1.113161355010227727e+00 5.302229791161515715e-01
2.162406172857997688e-01 1.114181783021622074e+00 5.336522030384771575e-01
2.180731648899167097e-01 1.115203146452955041e+00 5.370655058134137239e-01
2.199057124940336505e-01 1.116225446161720258e+00 5.404629492879226005e-01
2.217382600981505913e-01 1.117248683006197396e+00 5.438445950708316046e-01
2.235708077022675599e-01 1.118272857845452828e+00 5.472105045337979368e-01
2.254033553063845008e-01 1.119297971539340297e+00 5.505607388122624180e-01
2.272359029105014416e-01 1.120324024948502251e+00 5.538953588064042810e-01
2.290684505146183825e-01 1.121351018934369614e+00 5.572144251820871919e-01
2.309009981187353511e-01 1.122378954359163128e+00 5.605179983718046044e-01
2.327335457228522919e-01 1.123407832085894009e+00 5.638061385756195643e-01
2.345660933269692328e-01 1.124437652978364399e+00 5.670789057620998497e-01
2.363986409310861736e-01 1.125468417901168472e+00 5.703363596692518911e-01
2.382311885352031144e-01 1.126500127719692879e+00 5.735785598054478074e-01
2.400637361393200830e-01 1.127532783300117414e+00 5.768055654503484453e-01
2.418962837434370239e-01 1.128566385509416570e+00 5.800174356558275290e-01
2.437288313475539647e-01 1.129600935215358426e+00 5.832142292468812661e-01
2.455613789516709056e-01 1.130636433286507758e+00 5.863960048225475008e-01
2.473939265557878742e-01 1.131672880592224706e+00 5.895628207568098800e-01
2.492264741599048150e-01 1.132710278002666549e+00 5.927147351995026847e-01
2.510590217640217836e-01 1.133748626388788372e+00 5.958518060772137748e-01
2.528915693681387244e-01 1.134787926622343734e+00 5.989740910941800944e-01
2.547241169722556653e-01 1.135828179575885111e+00 6.020816477331800698e-01
2.565566645763726061e-01 1.136869386122765002e+00 6.051745332564234525e-01
2.583892121804895470e-01 1.137911547137136159e+00 6.082528047064361676e-01
2.602217597846064878e-01 1.138954663493953134e+00 6.113165189069439398e-01
2.620543073887234287e-01 1.139998736068972285e+00 6.143657324637470385e-01
2.638868549928403695e-01 1.141043765738752880e+00 6.174005017655974648e-01
2.657194025969573103e-01 1.142089753380657768e+00 6.204208829850677009e-01
2.675519502010743067e-01 1.143136699872853601e+00 6.234269320794160185e-01
2.693844978051912475e-01 1.144184606094312828e+00 6.264187047914540063e-01
2.712170454093081884e-01 1.145233472924813034e+00 6.293962566504009981e-01
2.730495930134251292e-01 1.146283301244938269e+00 6.323596429727420531e-01
2.748821406175420701e-01 1.147334091936080380e+00 6.353089188630813844e-01
2.767146882216590109e-01 1.148385845880438572e+00 6.382441392149880155e-01
2.785472358257759518e-01 1.149438563961021398e+00 6.411653587118432140e-01
2.803797834298928926e-01 1.150492247061645879e+00 6.440726318276781548e-01
2.822123310340098334e-01 1.151546896066940162e+00 6.469660128280162459e-01
2.840448786381268298e-01 1.152602511862343082e+00 6.498455557707049079e-01
2.858774262422437706e-01 1.153659095334105045e+00 6.527113145067451327e-01
2.877099738463607115e-01 1.154716647369288474e+00 6.555633426811189324e-01
2.895425214504776523e-01 1.155775168855769808e+00 6.584016937336161224e-01
2.913750690545945932e-01 1.156834660682238614e+00 6.612264208996504466e-01
2.932076166587115340e-01 1.157895123738199805e+00 6.640375772110782560e-01
2.950401642628284749e-01 1.158956558913972978e+00 6.668352154970101919e-01
2.968727118669454157e-01 1.160018967100694631e+00 6.696193883846234263e-01
2.987052594710623565e-01 1.161082349190317498e+00 6.723901482999652401e-01
3.005378070751793529e-01 1.162146706075612546e+00 6.751475474687576028e-01
3.023703546792962937e-01 1.163212038650168312e+00 6.778916379171945339e-01
3.042029022834132346e-01 1.164278347808393566e+00 6.806224714727430181e-01
3.060354498875301754e-01 1.165345634445515977e+00 6.833400997649293762e-01
3.078679974916471163e-01 1.166413899457584558e+00 6.860445742261335189e-01
3.097005450957640571e-01 1.167483143741469442e+00 6.887359460923728749e-01
3.115330926998809979e-01 1.168553368194862774e+00 6.914142664040856534e-01
3.133656403039979388e-01 1.169624573716280036e+00 6.940795860069105538e-01
3.151981879081148796e-01 1.170696761205059833e+00 6.967319555524618124e-01
3.170307355122318760e-01 1.171769931561365663e+00 6.993714254991034718e-01
3.188632831163488168e-01 1.172844085686185922e+00 7.019980461127185434e-01
3.206958307204657577e-01 1.173919224481335233e+00 7.046118674674751725e-01
3.225283783245826985e-01 1.174995348849454224e+00 7.072129394465886953e-01
3.243609259286996394e-01 1.176072459694011973e+00 7.098013117430858054e-01
3.261934735328165802e-01 1.177150557919304896e+00 7.123770338605551755e-01
3.280260211369335210e-01 1.178229644430458745e+00 7.149401551139051847e-01
3.298585687410504619e-01 1.179309720133428829e+00 7.174907246301138741e-01
3.316911163451674582e-01 1.180390785935001574e+00 7.200287913489759051e-01
3.335236639492843991e-01 1.181472842742793627e+00 7.225544040238442989e-01
3.353562115534013399e-01 1.182555891465254083e+00 7.250676112223751746e-01
3.371887591575182808e-01 1.183639933011665368e+00 7.275684613272642709e-01
3.390213067616352216e-01 1.184724968292142577e+00 7.300570025369792493e-01
3.408538543657521624e-01 1.185810998217635692e+00 7.325332828664955498e-01
3.426864019698691033e-01 1.186898023699929361e+00 7.349973501480218108e-01
3.445189495739860441e-01 1.187986045651644451e+00 7.374492520317270650e-01
3.463514971781029850e-01 1.189075064986238051e+00 7.398890359864618294e-01
3.481840447822199813e-01 1.190165082618004799e+00 7.423167493004790840e-01
3.500165923863369222e-01 1.191256099462077334e+00 7.447324390821494777e-01
3.518491399904538630e-01 1.192348116434427396e+00 7.471361522606763117e-01
3.536816875945708039e-01 1.193441134451866281e+00 7.495279355868041948e-01
3.555142351986877447e-01 1.194535154432045720e+00 7.519078356335279212e-01
3.573467828028046855e-01 1.195630177293458773e+00 7.542758987967966844e-01
3.591793304069216264e-01 1.196726203955440271e+00 7.566321712962147394e-01
3.610118780110385672e-01 1.197823235338167702e+00 7.589766991757408432e-01
3.628444256151555081e-01 1.198921272362662549e+00 7.613095283043851413e-01
3.646769732192725044e-01 1.200020315950790062e+00 7.636307043768988390e-01
3.665095208233894453e-01 1.201120367025261038e+00 7.659402729144683120e-01
3.683420684275063861e-01 1.202221426509631597e+00 7.682382792653974501e-01
3.701746160316233270e-01 1.203323495328304737e+00 7.705247686057959955e-01
3.720071636357402678e-01 1.204426574406531003e+00 7.727997859402584435e-01
3.738397112398572086e-01 1.205530664670409147e+00 7.750633761025439439e-01
3.756722588439741495e-01 1.206635767046886354e+00 7.773155837562503168e-01
3.775048064480910903e-01 1.207741882463760241e+00 7.795564533954884023e-01
3.793373540522080312e-01 1.208849011849678190e+00 7.817860293455507481e-01
3.811699016563250275e-01 1.209957156134139566e+00 7.840043557635801852e-01
3.830024492604419684e-01 1.211066316247495056e+00 7.862114766392325205e-01
3.848349968645589092e-01 1.212176493120949106e+00 7.884074357953414491e-01
3.866675444686758500e-01 1.213287687686559035e+00 7.905922768885731422e-01
3.885000920727927909e-01 1.214399900877236815e+00 7.927660434100856079e-01
3.903326396769097317e-01 1.215513133626749731e+00 7.949287786861807259e-01
3.921651872810266726e-01 1.216627386869721050e+00 7.970805258789563918e-01
3.939977348851436134e-01 1.217742661541630467e+00 7.992213279869520015e-01
3.958302824892605543e-01 1.218858958578815654e+00 8.013512278457961546e-01
3.976628300933775506e-01 1.219976278918472268e+00 8.034702681288481418e-01
3.994953776974944915e-01 1.221094623498655496e+00 8.055784913478390985e-01
4.013279253016114323e-01 1.222213993258279841e+00 8.076759398535067191e-01
4.031604729057283731e-01 1.223334389137121114e+00 8.097626558362335247e-01
4.049930205098453140e-01 1.224455812075816219e+00 8.118386813266753599e-01
4.068255681139622548e-01 1.225578263015864700e+00 8.139040581963941090e-01
4.086581157180791957e-01 1.226701742899628522e+00 8.159588281584807534e-01
4.104906633221961365e-01 1.227826252670334295e+00 8.180030327681837576e-01
4.123232109263130774e-01 1.228951793272072601e+00 8.200367134235267974e-01
4.141557585304300737e-01 1.230078365649799998e+00 8.220599113659308177e-01
4.159883061345470145e-01 1.231205970749338796e+00 8.240726676808285411e-01
4.178208537386639554e-01 1.232334609517378832e+00 8.260750232982788654e-01
4.196534013427808962e-01 1.233464282901477471e+00 8.280670189935797065e-01
4.214859489468978371e-01 1.234594991850060719e+00 8.300486953878740692e-01
4.233184965510147779e-01 1.235726737312423884e+00 8.320200929487582275e-01
4.251510441551317188e-01 1.236859520238732912e+00 8.339812519908864630e-01
4.269835917592486596e-01 1.237993341580024165e+00 8.359322126765683647e-01
4.288161393633656560e-01 1.239128202288206193e+00 8.378730150163729018e-01
4.306486869674825968e-01 1.240264103316060407e+00 8.398036988697217264e-01
4.324812345715995376e-01 1.241401045617240850e+00 8.417243039454821441e-01
4.343137821757164785e-01 1.242539030146276424e+00 8.436348698025616377e-01
4.361463297798334193e-01 1.243678057858570885e+00 8.455354358504939549e-01
4.379788773839503602e-01 1.244818129710403953e+00 8.474260413500281919e-01
4.398114249880673010e-01 1.245959246658931319e+00 8.493067254137104394e-01
4.416439725921842419e-01 1.247101409662186855e+00 8.511775270064667609e-01
4.434765201963011827e-01 1.248244619679082401e+00 8.530384849461831731e-01
4.453090678004181791e-01 1.249388877669408648e+00 8.548896379042815186e-01
4.471416154045351199e-01 1.250534184593836029e+00 8.567310244062931179e-01
4.489741630086520607e-01 1.251680541413916270e+00 8.585626828324351978e-01
4.508067106127690016e-01 1.252827949092081949e+00 8.603846514181746619e-01
4.526392582168859424e-01 1.253976408591647829e+00 8.621969682547995228e-01
4.544718058210028833e-01 1.255125920876812184e+00 8.639996712899837839e-01
4.563043534251198241e-01 1.256276486912657031e+00 8.657927983283497664e-01
4.581369010292367649e-01 1.257428107665149009e+00 8.675763870320271076e-01
4.599694486333537058e-01 1.258580784101139827e+00 8.693504749212132010e-01
4.618019962374707021e-01 1.259734517188368486e+00 8.711150993747289739e-01
4.636345438415876430e-01 1.260889307895459943e+00 8.728702976305692252e-01
4.654670914457045838e-01 1.262045157191928002e+00 8.746161067864592908e-01
4.672996390498215247e-01 1.263202066048175087e+00 8.763525638004002749e-01
4.691321866539384655e-01 1.264360035435492469e+00 8.780797054912158339e-01
4.709647342580554064e-01 1.265519066326062703e+00 8.797975685390990730e-01
4.727972818621723472e-01 1.266679159692958967e+00 8.815061894861530023e-01
4.746298294662892880e-01 1.267840316510146836e+00 8.832056047369318819e-01
4.764623770704062289e-01 1.269002537752484283e+00 8.848958505589775703e-01
4.782949246745232252e-01 1.270165824395723231e+00 8.865769630833565396e-01
4.801274722786401661e-01 1.271330177416509777e+00 8.882489783051924492e-01
4.819600198827571069e-01 1.272495597792385746e+00 8.899119320841993863e-01
4.837925674868740478e-01 1.273662086501788915e+00 8.915658601452078891e-01
4.856251150909909886e-01 1.274829644524053673e+00 8.932107980786941903e-01
4.874576626951079295e-01 1.275998272839412584e+00 8.948467813413044647e-01
4.892902102992248703e-01 1.277167972428996379e+00 8.964738452563770776e-01
4.911227579033418111e-01 1.278338744274835737e+00 8.980920250144641681e-01
4.929553055074587520e-01 1.279510589359860839e+00 8.997013556738479023e-01
4.947878531115757483e-01 1.280683508667903370e+00 9.013018721610585038e-01
4.966204007156926892e-01 1.281857503183697178e+00 9.028936092713891748e-01
4.984529483198096300e-01 1.283032573892878059e+00 9.044766016694052446e-01
5.002854959239265709e-01 1.284208721781985751e+00 9.060508838894565375e-01
5.021180435280435672e-01 1.285385947838464604e+00 9.076164903361847447e-01
5.039505911321604525e-01 1.286564253050663353e+00 9.091734552850284645e-01
5.057831387362774489e-01 1.287743638407837787e+00 9.107218128827273551e-01
5.076156863403943342e-01 1.288924104900149858e+00 9.122615971478245100e-01
5.094482339445113306e-01 1.290105653518669238e+00 9.137928419711646155e-01
5.112807815486282159e-01 1.291288285255373980e+00 9.153155811163924405e-01
5.131133291527452123e-01 1.292472001103152301e+00 9.168298482204492172e-01
5.149458767568620976e-01 1.293656802055801691e+00 9.183356767940639154e-01
5.167784243609790940e-01 1.294842689108030909e+00 9.198331002222464026e-01
5.186109719650960903e-01 1.296029663255460429e+00 9.213221517647770531e-01
5.204435195692129756e-01 1.297217725494623997e+00 9.228028645566932475e-01
5.222760671733299720e-01 1.298406876822968403e+00 9.242752716087764275e-01
5.241086147774468573e-01 1.299597118238854376e+00 9.257394058080327115e-01
5.259411623815638537e-01 1.300788450741559021e+00 9.271952999181788391e-01
5.277737099856807390e-01 1.301980875331274046e+00 9.286429865801171246e-01
5.296062575897977354e-01 1.303174393009109311e+00 9.300824983124174050e-01
5.314388051939146207e-01 1.304369004777091501e+00 9.315138675117888845e-01
5.332713527980316170e-01 1.305564711638166342e+00 9.329371264535573083e-01
5.351039004021486134e-01 1.306761514596198825e+00 9.343523072921343653e-01
5.369364480062654987e-01 1.307959414655973651e+00 9.357594420614878672e-01
5.387689956103824951e-01 1.309158412823197892e+00 9.371585626756125942e-01
5.406015432144993804e-01 1.310358510104498997e+00 9.385497009289923698e-01
5.424340908186163768e-01 1.311559707507428119e+00 9.399328884970662434e-01
5.442666384227332621e-01 1.312762006040460117e+00 9.413081569366927859e-01
5.460991860268502585e-01 1.313965406712994000e+00 9.426755376866061686e-01
5.479317336309671438e-01 1.315169910535353592e+00 9.440350620678780169e-01
5.497642812350841401e-01 1.316375518518790200e+00 9.453867612843741552e-01
5.515968288392011365e-01 1.317582231675480609e+00 9.467306664232072455e-01
5.534293764433180218e-01 1.318790051018530640e+00 9.480668084551924224e-01
5.552619240474350182e-01 1.319998977561974041e+00 9.493952182352961566e-01
5.570944716515519035e-01 1.321209012320774923e+00 9.507159265030881157e-01
5.589270192556688999e-01 1.322420156310826878e+00 9.520289638831865853e-01
5.607595668597857852e-01 1.323632410548955196e+00 9.533343608857042240e-01
5.625921144639027816e-01 1.324845776052917756e+00 9.546321479066949278e-01
5.644246620680196669e-01 1.326060253841404579e+00 9.559223552285917025e-01
5.662572096721366632e-01 1.327275844934040050e+00 9.572050130206501972e-01
5.680897572762536596e-01 1.328492550351382917e+00 9.584801513393861327e-01
5.699223048803705449e-01 1.329710371114927847e+00 9.597478001290119520e-01
5.717548524844875413e-01 1.330929308247105425e+00 9.610079892218722497e-01
5.735874000886044266e-01 1.332149362771283929e+00 9.622607483388768701e-01
5.754199476927214230e-01 1.333370535711769778e+00 9.635061070899322289e-01
5.772524952968383083e-01 1.334592828093807748e+00 9.647440949743710803e-01
5.790850429009553046e-01 1.335816240943583200e+00 9.659747413813815076e-01
5.809175905050721900e-01 1.337040775288221406e+00 9.671980755904315830e-01
5.827501381091891863e-01 1.338266432155790220e+00 9.684141267716952495e-01
5.845826857133061827e-01 1.339493212575299186e+00 9.696229239864753158e-01
5.864152333174230680e-01 1.340721117576701094e+00 9.708244961876225654e-01
5.882477809215400644e-01 1.341950148190893088e+00 9.720188722199579745e-01
5.900803285256569497e-01 1.343180305449717560e+00 9.732060808206890457e-01
5.919128761297739461e-01 1.344411590385962585e+00 9.743861506198261413e-01
5.937454237338908314e-01 1.345644004033362595e+00 9.755591101405953758e-01
5.955779713380078277e-01 1.346877547426600374e+00 9.767249877998557261e-01
5.974105189421247131e-01 1.348112221601306615e+00 9.778838119085040415e-01
5.992430665462417094e-01 1.349348027594061694e+00 9.790356106718897111e-01
6.010756141503587058e-01 1.350584966442396118e+00 9.801804121902196743e-01
6.029081617544755911e-01 1.351823039184791186e+00 9.813182444589644282e-01
6.047407093585925875e-01 1.353062246860680773e+00 9.824491353692647033e-01
6.065732569627094728e-01 1.354302590510451099e+00 9.835731127083318093e-01
6.084058045668264691e-01 1.355544071175442511e+00 9.846902041598507571e-01
6.102383521709433545e-01 1.356786689897949483e+00 9.858004373043779411e-01
6.120708997750603508e-01 1.358030447721222167e+00 9.869038396197414853e-01
6.139034473791772362e-01 1.359275345689467063e+00 9.880004384814357055e-01
6.157359949832942325e-01 1.360521384847848125e+00 9.890902611630174590e-01
6.175685425874112289e-01 1.361768566242486989e+00 9.901733348364978315e-01
6.194010901915281142e-01 1.363016890920464297e+00 9.912496865727350448e-01
6.212336377956451106e-01 1.364266359929821260e+00 9.923193433418242559e-01
6.230661853997619959e-01 1.365516974319558541e+00 9.933823320134852475e-01
6.248987330038789922e-01 1.366768735139639590e+00 9.944386793574507832e-01
6.267312806079958776e-01 1.368021643440989532e+00 9.954884120438509676e-01
6.285638282121128739e-01 1.369275700275497609e+00 9.965315566435973826e-01
6.303963758162297593e-01 1.370530906696016737e+00 9.975681396287656710e-01
6.322289234203467556e-01 1.371787263756365283e+00 9.985981873729754543e-01
6.340614710244637520e-01 1.373044772511327505e+00 9.996217261517710284e-01
6.358940186285806373e-01 1.374303434016654668e+00 1.000638782142998284e+00
6.377265662326976337e-01 1.375563249329065485e+00 1.001649381427180074e+00
6.395591138368145190e-01 1.376824219506247893e+00 1.002653549987892356e+00
6.413916614409315153e-01 1.378086345606859275e+00 1.003651313712137005e+00
6.432242090450484007e-01 1.379349628690527130e+00 1.004642698390713740e+00
6.450567566491653970e-01 1.380614069817850842e+00 1.005627729718589158e+00
6.468893042532822824e-01 1.381879670050401243e+00 1.006606433295265779e+00
6.487218518573992787e-01 1.383146430450723274e+00 1.007578834625152187e+00
6.505543994615162751e-01 1.384414352082335320e+00 1.008544959117924078e+00
6.523869470656331604e-01 1.385683436009730540e+00 1.009504832088892412e+00
6.542194946697501567e-01 1.386953683298378648e+00 1.010458478759364898e+00
6.560520422738670421e-01 1.388225095014725019e+00 1.011405924257006150e+00
6.578845898779840384e-01 1.389497672226193803e+00 1.012347193616200958e+00
6.597171374821009238e-01 1.390771416001186367e+00 1.013282311778408884e+00
6.615496850862179201e-01 1.392046327409084849e+00 1.014211303592524871e+00
6.633822326903349165e-01 1.393322407520250605e+00 1.015134193815232733e+00
6.652147802944518018e-01 1.394599657406026427e+00 1.016051007111360205e+00
6.670473278985687982e-01 1.395878078138737655e+00 1.016961768054231552e+00
6.688798755026856835e-01 1.397157670791692174e+00 1.017866501126019063e+00
6.707124231068026798e-01 1.398438436439181976e+00 1.018765230718094328e+00
6.725449707109195652e-01 1.399720376156483592e+00 1.019657981131374180e+00
6.743775183150365615e-01 1.401003491019859659e+00 1.020544776576670420e+00
6.762100659191534469e-01 1.402287782106559133e+00 1.021425641175034871e+00
6.780426135232704432e-01 1.403573250494818403e+00 1.022300598958103102e+00
6.798751611273874396e-01 1.404859897263862623e+00 1.023169673868438823e+00
6.817077087315043249e-01 1.406147723493905710e+00 1.024032889759875387e+00
6.835402563356213212e-01 1.407436730266152347e+00 1.024890270397855518e+00
6.853728039397382066e-01 1.408726918662798200e+00 1.025741839459770155e+00
6.872053515438552029e-01 1.410018289767031030e+00 1.026587620535297063e+00
6.890378991479720883e-01 1.411310844663031139e+00 1.027427637126737681e+00
6.908704467520890846e-01 1.412604584435973143e+00 1.028261912649349519e+00
6.927029943562059700e-01 1.413899510172025975e+00 1.029090470431683224e+00
6.945355419603229663e-01 1.415195622958355326e+00 1.029913333715912760e+00
6.963680895644399627e-01 1.416492923883121868e+00 1.030730525658166030e+00
6.982006371685568480e-01 1.417791414035485253e+00 1.031542069328856615e+00
7.000331847726738443e-01 1.419091094505602557e+00 1.032347987713010840e+00
7.018657323767907297e-01 1.420391966384630722e+00 1.033148303710593741e+00
7.036982799809077260e-01 1.421694030764726779e+00 1.033943040136838798e+00
