# tau=beta*t, lambda=exp[(gamma_dot/beta)*tau], sigma_norm=sigma/mu
# tau lambda sigma_over_mu
1.594316415581743751e+00 1.172844085686185922e+00 1.430104396032802594e+00
1.603479153602328289e+00 1.173919224481335011e+00 1.431800233069064232e+00
1.612641891622913048e+00 1.174995348849454224e+00 1.433461815301333875e+00
1.621804629643497808e+00 1.176072459694011973e+00 1.435089531758446890e+00
1.630967367664082568e+00 1.177150557919304674e+00 1.436683767184736560e+00
1.640130105684667328e+00 1.178229644430458523e+00 1.438244902087264521e+00
1.649292843705252087e+00 1.179309720133428829e+00 1.439773312782528292e+00
1.658455581725836847e+00 1.180390785935001352e+00 1.441269371442653657e+00
1.667618319746421607e+00 1.181472842742793405e+00 1.442733446141075682e+00
1.676781057767006367e+00 1.182555891465254083e+00 1.444165900897715238e+00
1.685943795787590904e+00 1.183639933011665368e+00 1.445567095723652828e+00
1.695106533808175664e+00 1.184724968292142577e+00 1.446937386665312353e+00
1.704269271828760424e+00 1.185810998217635692e+00 1.448277125848155489e+00
1.713432009849345183e+00 1.186898023699929361e+00 1.449586661519887132e+00
1.722594747869929943e+00 1.187986045651644451e+00 1.450866338093193875e+00
1.731757485890514703e+00 1.189075064986238051e+00 1.452116496187999983e+00
1.740920223911099463e+00 1.190165082618004577e+00 1.453337472673259523e+00
1.750082961931684222e+00 1.191256099462077334e+00 1.454529600708289738e+00
1.759245699952268982e+00 1.192348116434427396e+00 1.455693209783642805e+00
1.768408437972853520e+00 1.193441134451866281e+00 1.456828625761527718e+00
1.777571175993438279e+00 1.194535154432045720e+00 1.457936170915785423e+00
1.786733914014023039e+00 1.195630177293458773e+00 1.459016163971421198e+00
1.795896652034607799e+00 1.196726203955440271e+00 1.460068920143700710e+00
1.805059390055192559e+00 1.197823235338167702e+00 1.461094751176814421e+00
1.814222128075777318e+00 1.198921272362662549e+00 1.462093965382113003e+00
1.823384866096362078e+00 1.200020315950790062e+00 1.463066867675920868e+00
1.832547604116946838e+00 1.201120367025260816e+00 1.464013759616934474e+00
1.841710342137531375e+00 1.202221426509631375e+00 1.464934939443201856e+00
1.850873080158116135e+00 1.203323495328304737e+00 1.465830702108698702e+00
1.860035818178700895e+00 1.204426574406531003e+00 1.466701339319495201e+00
1.869198556199285655e+00 1.205530664670409147e+00 1.467547139569529646e+00
1.878361294219870414e+00 1.206635767046886354e+00 1.468368388175980810e+00
1.887524032240455174e+00 1.207741882463760241e+00 1.469165367314251291e+00
1.896686770261039934e+00 1.208849011849678190e+00 1.469938356052567396e+00
1.905849508281624693e+00 1.209957156134139344e+00 1.470687630386192435e+00
1.915012246302209453e+00 1.211066316247495056e+00 1.471413463271262545e+00
1.924174984322793991e+00 1.212176493120949106e+00 1.472116124658253256e+00
1.933337722343378751e+00 1.213287687686559035e+00 1.472795881525070127e+00
1.942500460363963510e+00 1.214399900877236815e+00 1.473452997909775908e+00
1.951663198384548270e+00 1.215513133626749731e+00 1.474087734942962413e+00
1.960825936405133030e+00 1.216627386869721050e+00 1.474700350879752708e+00
1.969988674425717790e+00 1.217742661541630467e+00 1.475291101131460891e+00
1.979151412446302549e+00 1.218858958578815654e+00 1.475860238296895055e+00
1.988314150466887309e+00 1.219976278918472268e+00 1.476408012193320740e+00
1.997476888487471847e+00 1.221094623498655274e+00 1.476934669887075335e+00
2.006639626508056828e+00 1.222213993258279841e+00 1.477440455723849189e+00
2.015802364528641366e+00 1.223334389137121114e+00 1.477925611358633429e+00
2.024965102549226348e+00 1.224455812075816219e+00 1.478390375785330058e+00
2.034127840569810886e+00 1.225578263015864477e+00 1.478834985366044519e+00
2.043290578590395423e+00 1.226701742899628522e+00 1.479259673860046975e+00
2.052453316610980405e+00 1.227826252670334073e+00 1.479664672452418728e+00
2.061616054631564943e+00 1.228951793272072601e+00 1.480050209782379556e+00
2.070778792652149924e+00 1.230078365649799998e+00 1.480416511971303972e+00
2.079941530672734462e+00 1.231205970749338796e+00 1.480763802650426841e+00
2.089104268693319444e+00 1.232334609517378832e+00 1.481092302988244569e+00
2.098267006713903982e+00 1.233464282901477471e+00 1.481402231717612095e+00
2.107429744734488963e+00 1.234594991850060719e+00 1.481693805162543010e+00
2.116592482755073501e+00 1.235726737312423884e+00 1.481967237264710358e+00
2.125755220775658039e+00 1.236859520238732690e+00 1.482222739609660778e+00
2.134917958796243020e+00 1.237993341580024165e+00 1.482460521452731328e+00
2.144080696816827558e+00 1.239128202288206193e+00 1.482680789744688754e+00
2.153243434837412540e+00 1.240264103316060185e+00 1.482883749157077657e+00
2.162406172857997078e+00 1.241401045617240850e+00 1.483069602107296214e+00
2.171568910878582059e+00 1.242539030146276424e+00 1.483238548783390121e+00
2.180731648899166597e+00 1.243678057858570885e+00 1.483390787168575198e+00
2.189894386919751135e+00 1.244818129710403731e+00 1.483526513065487773e+00
2.199057124940336116e+00 1.245959246658931319e+00 1.483645920120169714e+00
2.208219862960920654e+00 1.247101409662186855e+00 1.483749199845788791e+00
2.217382600981505636e+00 1.248244619679082401e+00 1.483836541646093465e+00
2.226545339002090174e+00 1.249388877669408426e+00 1.483908132838613669e+00
2.235708077022675155e+00 1.250534184593836029e+00 1.483964158677600897e+00
2.244870815043259693e+00 1.251680541413916270e+00 1.484004802376723164e+00
2.254033553063844675e+00 1.252827949092081949e+00 1.484030245131498837e+00
2.263196291084429213e+00 1.253976408591647829e+00 1.484040666141490439e+00
2.272359029105013750e+00 1.255125920876812184e+00 1.484036242632253311e+00
2.281521767125598732e+00 1.256276486912657031e+00 1.484017149877038033e+00
2.290684505146183270e+00 1.257428107665148787e+00 1.483983561218258140e+00
2.299847243166768251e+00 1.258580784101139827e+00 1.483935648088716919e+00
2.309009981187352789e+00 1.259734517188368264e+00 1.483873580032603501e+00
2.318172719207937771e+00 1.260889307895459943e+00 1.483797524726255368e+00
2.327335457228522309e+00 1.262045157191928002e+00 1.483707647998693036e+00
2.336498195249107290e+00 1.263202066048175087e+00 1.483604113851926698e+00
2.345660933269691828e+00 1.264360035435492469e+00 1.483487084481041274e+00
2.354823671290276366e+00 1.265519066326062703e+00 1.483356720294057629e+00
2.363986409310861347e+00 1.266679159692958967e+00 1.483213179931576420e+00
2.373149147331445885e+00 1.267840316510146836e+00 1.483056620286204774e+00
2.382311885352030867e+00 1.269002537752484283e+00 1.482887196521768480e+00
2.391474623372615405e+00 1.270165824395723009e+00 1.482705062092313231e+00
2.400637361393200386e+00 1.271330177416509777e+00 1.482510368760894481e+00
2.409800099413784924e+00 1.272495597792385746e+00 1.482303266618163917e+00
2.418962837434369906e+00 1.273662086501788915e+00 1.482083904100745864e+00
2.428125575454954443e+00 1.274829644524053673e+00 1.481852428009416300e+00
2.437288313475538981e+00 1.275998272839412584e+00 1.481608983527076262e+00
2.446451051496123963e+00 1.277167972428996379e+00 1.481353714236533836e+00
2.455613789516708501e+00 1.278338744274835515e+00 1.481086762138082769e+00
2.464776527537293482e+00 1.279510589359860839e+00 1.480808267666891886e+00
2.473939265557878020e+00 1.280683508667903370e+00 1.480518369710202897e+00
2.483102003578463002e+00 1.281857503183697178e+00 1.480217205624335675e+00
2.492264741599047539e+00 1.283032573892877837e+00 1.479904911251509025e+00
2.501427479619632521e+00 1.284208721781985751e+00 1.479581620936475606e+00
2.510590217640217059e+00 1.285385947838464382e+00 1.479247467542972538e+00
2.519752955660801597e+00 1.286564253050663353e+00 1.478902582469990401e+00
2.528915693681386578e+00 1.287743638407837787e+00 1.478547095667864797e+00
2.538078431701971116e+00 1.288924104900149636e+00 1.478181135654188960e+00
2.547241169722556098e+00 1.290105653518669016e+00 1.477804829529552721e+00
2.556403907743140635e+00 1.291288285255373980e+00 1.477418302993105392e+00
2.565566645763725617e+00 1.292472001103152301e+00 1.477021680357950340e+00
2.574729383784310155e+00 1.293656802055801691e+00 1.476615084566367697e+00
2.583892121804894693e+00 1.294842689108030687e+00 1.476198637204870101e+00
2.593054859825479674e+00 1.296029663255460429e+00 1.475772458519093000e+00
2.602217597846064212e+00 1.297217725494623997e+00 1.475336667428519988e+00
2.611380335866649194e+00 1.298406876822968181e+00 1.474891381541046931e+00
2.620543073887233732e+00 1.299597118238854376e+00 1.474436717167385336e+00
2.629705811907818713e+00 1.300788450741559021e+00 1.473972789335306732e+00
2.638868549928403251e+00 1.301980875331274046e+00 1.473499711803730294e+00
2.648031287948988233e+00 1.303174393009109311e+00 1.473017597076656360e+00
2.657194025969572770e+00 1.304369004777091501e+00 1.472526556416944077e+00
2.666356763990157308e+00 1.305564711638166342e+00 1.472026699859940724e+00
2.675519502010742290e+00 1.306761514596198603e+00 1.471518136226956264e+00
2.684682240031326828e+00 1.307959414655973651e+00 1.471000973138596457e+00
2.693844978051911809e+00 1.309158412823197670e+00 1.470475317027940099e+00
2.703007716072496347e+00 1.310358510104498775e+00 1.469941273153581029e+00
2.712170454093081329e+00 1.311559707507428119e+00 1.469398945612517826e+00
2.721333192113665866e+00 1.312762006040460117e+00 1.468848437352906933e+00
2.730495930134250848e+00 1.313965406712993778e+00 1.468289850186674572e+00
2.739658668154835386e+00 1.315169910535353592e+00 1.467723284801987216e+00
2.748821406175419924e+00 1.316375518518789978e+00 1.467148840775588159e+00
2.757984144196004905e+00 1.317582231675480609e+00 1.466566616584996208e+00
2.767146882216589443e+00 1.318790051018530418e+00 1.465976709620570473e+00
2.776309620237174425e+00 1.319998977561974041e+00 1.465379216197442380e+00
2.785472358257758962e+00 1.321209012320774701e+00 1.464774231567317564e+00
2.794635096278343944e+00 1.322420156310826655e+00 1.464161849930145864e+00
2.803797834298928482e+00 1.323632410548955196e+00 1.463542164445663873e+00
2.812960572319513464e+00 1.324845776052917756e+00 1.462915267244810025e+00
2.822123310340098001e+00 1.326060253841404579e+00 1.462281249441016451e+00
2.831286048360682539e+00 1.327275844934039828e+00 1.461640201141370943e+00
2.840448786381267521e+00 1.328492550351382917e+00 1.460992211457663448e+00
2.849611524401852058e+00 1.329710371114927625e+00 1.460337368517305334e+00
2.858774262422437040e+00 1.330929308247105425e+00 1.459675759474129642e+00
2.867937000443021578e+00 1.332149362771283929e+00 1.459007470519075644e+00
2.877099738463606560e+00 1.333370535711769778e+00 1.458332586890751292e+00
2.886262476484191097e+00 1.334592828093807748e+00 1.457651192885883074e+00
2.895425214504775635e+00 1.335816240943582978e+00 1.456963371869648860e+00
2.904587952525360617e+00 1.337040775288221406e+00 1.456269206285896400e+00
2.913750690545945154e+00 1.338266432155790220e+00 1.455568777667254121e+00
2.922913428566530136e+00 1.339493212575299186e+00 1.454862166645123800e+00
2.932076166587114674e+00 1.340721117576700872e+00 1.454149452959569322e+00
2.941238904607699656e+00 1.341950148190893088e+00 1.453430715469091528e+00
2.950401642628284193e+00 1.343180305449717560e+00 1.452706032160300476e+00
2.959564380648869175e+00 1.344411590385962363e+00 1.451975480157478238e+00
2.968727118669453713e+00 1.345644004033362595e+00 1.451239135732037111e+00
2.977889856690038251e+00 1.346877547426600374e+00 1.450497074311873247e+00
2.987052594710623232e+00 1.348112221601306615e+00 1.449749370490619693e+00
2.996215332731207770e+00 1.349348027594061694e+00 1.448996098036795299e+00
3.005378070751792752e+00 1.350584966442395896e+00 1.448237329902853920e+00
3.014540808772377289e+00 1.351823039184791186e+00 1.447473138234132817e+00
3.023703546792962271e+00 1.353062246860680773e+00 1.446703594377707125e+00
3.032866284813546809e+00 1.354302590510451099e+00 1.445928768891139748e+00
3.042029022834131791e+00 1.355544071175442511e+00 1.445148731551141541e+00
3.051191760854716328e+00 1.356786689897949483e+00 1.444363551362133347e+00
3.060354498875300866e+00 1.358030447721221945e+00 1.443573296564713671e+00
3.069517236895885848e+00 1.359275345689467063e+00 1.442778034644033314e+00
3.078679974916470385e+00 1.360521384847848125e+00 1.441977832338082077e+00
3.087842712937055367e+00 1.361768566242486989e+00 1.441172755645874881e+00
3.097005450957639905e+00 1.363016890920464297e+00 1.440362869835559279e+00
3.106168188978224887e+00 1.364266359929821038e+00 1.439548239452424605e+00
3.115330926998809424e+00 1.365516974319558319e+00 1.438728928326830081e+00
3.124493665019394406e+00 1.366768735139639368e+00 1.437904999582039656e+00
3.133656403039978944e+00 1.368021643440989532e+00 1.437076515641975361e+00
3.142819141060563481e+00 1.369275700275497609e+00 1.436243538238882733e+00
3.151981879081148463e+00 1.370530906696016737e+00 1.435406128420914751e+00
3.161144617101733001e+00 1.371787263756365283e+00 1.434564346559628500e+00
3.170307355122317983e+00 1.373044772511327505e+00 1.433718252357402134e+00
3.179470093142902520e+00 1.374303434016654446e+00 1.432867904854771890e+00
3.188632831163487502e+00 1.375563249329065485e+00 1.432013362437682957e+00
3.197795569184072040e+00 1.376824219506247893e+00 1.431154682844667070e+00
3.206958307204656577e+00 1.378086345606859275e+00 1.430291923173937274e+00
3.216121045225241559e+00 1.379349628690527130e+00 1.429425139890404539e+00
3.225283783245826097e+00 1.380614069817850620e+00 1.428554388832620869e+00
3.234446521266411079e+00 1.381879670050401243e+00 1.427679725219641815e+00
3.243609259286995616e+00 1.383146430450723274e+00 1.426801203657816153e+00
3.252771997307580598e+00 1.384414352082335320e+00 1.425918878147500735e+00
3.261934735328165136e+00 1.385683436009730540e+00 1.425032802089701622e+00
3.271097473348750118e+00 1.386953683298378648e+00 1.424143028292639057e+00
3.280260211369334655e+00 1.388225095014725019e+00 1.423249608978247593e+00
3.289422949389919193e+00 1.389497672226193581e+00 1.422352595788596297e+00
3.298585687410504175e+00 1.390771416001186367e+00 1.421452039792244548e+00
3.307748425431088712e+00 1.392046327409084849e+00 1.420547991490525463e+00
3.316911163451673694e+00 1.393322407520250383e+00 1.419640500823761364e+00
3.326073901472258232e+00 1.394599657406026427e+00 1.418729617177409530e+00
3.335236639492843214e+00 1.395878078138737655e+00 1.417815389388142000e+00
3.344399377513427751e+00 1.397157670791692174e+00 1.416897865749857655e+00
3.353562115534012733e+00 1.398438436439181976e+00 1.415977094019628346e+00
3.362724853554597271e+00 1.399720376156483592e+00 1.415053121423580640e+00
3.371887591575181808e+00 1.401003491019859659e+00 1.414125994662712715e+00
3.381050329595766790e+00 1.402287782106559133e+00 1.413195759918644656e+00
3.390213067616351328e+00 1.403573250494818403e+00 1.412262462859310785e+00
3.399375805636936310e+00 1.404859897263862401e+00 1.411326148644585610e+00
3.408538543657520847e+00 1.406147723493905710e+00 1.410386861931848035e+00
3.417701281678105829e+00 1.407436730266152347e+00 1.409444646881486740e+00
3.426864019698690367e+00 1.408726918662798200e+00 1.408499547162343601e+00
3.436026757719275349e+00 1.410018289767030808e+00 1.407551605957097829e+00
3.445189495739859886e+00 1.411310844663030917e+00 1.406600865967590153e+00
3.454352233760444424e+00 1.412604584435972921e+00 1.405647369420089499e+00
3.463514971781029406e+00 1.413899510172025975e+00 1.404691158070501933e+00
3.472677709801613943e+00 1.415195622958355104e+00 1.403732273209522319e+00
3.481840447822198925e+00 1.416492923883121868e+00 1.402770755667728242e+00
3.491003185842783463e+00 1.417791414035485031e+00 1.401806645820619757e+00
3.500165923863368445e+00 1.419091094505602557e+00 1.400839983593601623e+00
3.509328661883952982e+00 1.420391966384630722e+00 1.399870808466916250e+00
3.518491399904537964e+00 1.421694030764726779e+00 1.398899159480513354e+00
