# tau=beta*t, lambda=exp[(gamma_dot/beta)*tau], sigma_norm=sigma/mu
# tau lambda sigma_over_mu
5.383108587093531072e-02 1.044005615937803277e+00 1.918312161621797962e-01
5.497642812350840569e-02 1.044962649318238901e+00 1.955738677372140244e-01
5.612177037608149371e-02 1.045920560005153988e+00 1.993031415721541744e-01
5.726711262865458868e-02 1.046879348802769671e+00 2.030190812140590384e-01
5.841245488122767671e-02 1.047839016516044497e+00 2.067217300670045055e-01
5.955779713380077167e-02 1.048799563950675084e+00 2.104111313926034232e-01
6.070313938637385970e-02 1.049760991913096131e+00 2.140873283105176050e-01
6.184848163894695466e-02 1.050723301210482186e+00 2.177503637989782748e-01
6.299382389152004269e-02 1.051686492650747429e+00 2.214002806952921620e-01
6.413916614409313766e-02 1.052650567042546559e+00 2.250371216963548970e-01
6.528450839666623262e-02 1.053615525195275904e+00 2.286609293591585212e-01
6.642985064923931371e-02 1.054581367919073198e+00 2.322717461012952789e-01
6.757519290181240867e-02 1.055548096024819804e+00 2.358696142014671815e-01
6.872053515438550364e-02 1.056515710324139157e+00 2.394545757999792523e-01
6.986587740695859861e-02 1.057484211629399651e+00 2.430266728992476477e-01
7.101121965953167969e-02 1.058453600753713753e+00 2.465859473642921518e-01
7.215656191210477466e-02 1.059423878510939998e+00 2.501324409232365542e-01
7.330190416467786962e-02 1.060395045715682549e+00 2.536661951677993687e-01
7.444724641725096459e-02 1.061367103183292082e+00 2.571872515537843018e-01
7.559258866982405956e-02 1.062340051729866897e+00 2.606956514015753013e-01
7.673793092239714064e-02 1.063313892172254027e+00 2.641914358966227505e-01
7.788327317497023561e-02 1.064288625328048132e+00 2.676746460899256386e-01
7.902861542754333057e-02 1.065264252015594382e+00 2.711453228985222230e-01
8.017395768011642554e-02 1.066240773053987567e+00 2.746035071059671484e-01
8.131929993268950663e-02 1.067218189263073436e+00 2.780492393628141712e-01
8.246464218526260159e-02 1.068196501463449355e+00 2.814825601870943328e-01
8.360998443783569656e-02 1.069175710476464980e+00 2.849035099647929115e-01
8.475532669040879152e-02 1.070155817124222697e+00 2.883121289503223772e-01
8.590066894298187261e-02 1.071136822229578733e+00 2.917084572669979003e-01
8.704601119555496758e-02 1.072118726616143602e+00 2.950925349075055881e-01
8.819135344812806254e-02 1.073101531108282547e+00 2.984644017343729971e-01
8.933669570070115751e-02 1.074085236531116649e+00 3.018240974804354271e-01
9.048203795327423860e-02 1.075069843710523720e+00 3.051716617493037687e-01
9.162738020584733356e-02 1.076055353473137854e+00 3.085071340158231923e-01
9.277272245842042853e-02 1.077041766646351872e+00 3.118305536265403299e-01
9.391806471099352349e-02 1.078029084058316212e+00 3.151419598001587996e-01
9.506340696356661846e-02 1.079017306537941145e+00 3.184413916280003365e-01
9.620874921613969954e-02 1.080006434914896563e+00 3.217288880744593738e-01
9.735409146871279451e-02 1.080996470019612410e+00 3.250044879774556250e-01
9.849943372128588948e-02 1.081987412683280692e+00 3.282682300488918292e-01
9.964477597385898444e-02 1.082979263737854803e+00 3.315201528750998383e-01
1.007901182264320655e-01 1.083972024016051083e+00 3.347602949172922004e-01
1.019354604790051605e-01 1.084965694351349041e+00 3.379886945120080255e-01
1.030808027315782555e-01 1.085960275577992240e+00 3.412053898715603495e-01
1.042261449841513504e-01 1.086955768530989186e+00 3.444104190844781144e-01
1.053714872367244315e-01 1.087952174046113774e+00 3.476038201159497576e-01
1.065168294892975265e-01 1.088949492959905729e+00 3.507856308082611951e-01
1.076621717418706214e-01 1.089947726109671944e+00 3.539558888812375237e-01
1.088075139944437164e-01 1.090946874333486916e+00 3.571146319326780061e-01
1.099528562470168114e-01 1.091946938470192974e+00 3.602618974387906126e-01
1.110981984995898925e-01 1.092947919359401832e+00 3.633977227546278943e-01
1.122435407521629874e-01 1.093949817841495031e+00 3.665221451145171394e-01
1.133888830047360824e-01 1.094952634757623944e+00 3.696352016324897516e-01
1.145342252573091774e-01 1.095956370949711101e+00 3.727369293027106845e-01
1.156795675098822584e-01 1.096961027260451305e+00 3.758273649999059329e-01
1.168249097624553534e-01 1.097966604533311408e+00 3.789065454797859722e-01
1.179702520150284484e-01 1.098973103612531643e+00 3.819745073794701407e-01
1.191155942676015433e-01 1.099980525343126070e+00 3.850312872179076362e-01
1.202609365201746244e-01 1.100988870570883238e+00 3.880769213962982356e-01
1.214062787727477194e-01 1.101998140142367300e+00 3.911114461985106816e-01
1.225516210253208144e-01 1.103008334904918453e+00 3.941348977914998497e-01
1.236969632778939093e-01 1.104019455706653607e+00 3.971473122257217492e-01
1.248423055304669904e-01 1.105031503396466608e+00 4.001487254355443612e-01
1.259876477830400854e-01 1.106044478824030453e+00 4.031391732396659711e-01
1.271329900356131803e-01 1.107058382839796185e+00 4.061186913415190669e-01
1.282783322881862753e-01 1.108073216294994667e+00 4.090873153296817888e-01
1.294236745407593703e-01 1.109088980041637473e+00 4.120450806782868236e-01
1.305690167933324652e-01 1.110105674932516884e+00 4.149920227474244161e-01
1.317143590459055602e-01 1.111123301821206777e+00 4.179281767835466566e-01
1.328597012984786274e-01 1.112141861562063738e+00 4.208535779198713245e-01
1.340050435510517224e-01 1.113161355010227727e+00 4.237682611767826790e-01
1.351503858036248173e-01 1.114181783021622074e+00 4.266722614622289189e-01
1.362957280561979123e-01 1.115203146452955041e+00 4.295656135721216407e-01
1.374410703087710073e-01 1.116225446161720258e+00 4.324483521907327987e-01
1.385864125613441022e-01 1.117248683006197396e+00 4.353205118910874472e-01
1.397317548139171972e-01 1.118272857845452606e+00 4.381821271353580349e-01
1.408770970664902922e-01 1.119297971539340297e+00 4.410332322752576473e-01
1.420224393190633594e-01 1.120324024948502251e+00 4.438738615524257525e-01
1.431677815716364544e-01 1.121351018934369614e+00 4.467040490988219981e-01
1.443131238242095493e-01 1.122378954359163128e+00 4.495238289371102924e-01
1.454584660767826443e-01 1.123407832085894009e+00 4.523332349810454955e-01
1.466038083293557392e-01 1.124437652978364399e+00 4.551323010358572785e-01
1.477491505819288342e-01 1.125468417901168472e+00 4.579210607986329284e-01
1.488944928345019292e-01 1.126500127719692879e+00 4.606995478586994319e-01
1.500398350870750241e-01 1.127532783300117414e+00 4.634677956980014502e-01
1.511851773396481191e-01 1.128566385509416570e+00 4.662258376914826807e-01
1.523305195922211863e-01 1.129600935215358426e+00 4.689737071074576713e-01
1.534758618447942813e-01 1.130636433286507758e+00 4.717114371079936808e-01
1.546212040973673763e-01 1.131672880592224484e+00 4.744390607492788847e-01
1.557665463499404712e-01 1.132710278002666549e+00 4.771566109819995738e-01
1.569118886025135662e-01 1.133748626388788372e+00 4.798641206517062496e-01
1.580572308550866611e-01 1.134787926622343734e+00 4.825616224991890468e-01
1.592025731076597561e-01 1.135828179575885111e+00 4.852491491608416641e-01
1.603479153602328511e-01 1.136869386122764780e+00 4.879267331690295140e-01
1.614932576128059183e-01 1.137911547137136159e+00 4.905944069524571516e-01
1.626385998653790133e-01 1.138954663493953134e+00 4.932522028365282085e-01
1.637839421179521082e-01 1.139998736068972285e+00 4.959001530437118777e-01
1.649292843705252032e-01 1.141043765738752880e+00 4.985382896939025699e-01
1.660746266230982982e-01 1.142089753380657768e+00 5.011666448047809030e-01
1.672199688756713931e-01 1.143136699872853601e+00 5.037852502921693620e-01
1.683653111282444881e-01 1.144184606094312828e+00 5.063941379703938983e-01
1.695106533808175830e-01 1.145233472924812812e+00 5.089933395526349269e-01
1.706559956333906780e-01 1.146283301244938269e+00 5.115828866512868167e-01
1.718013378859637452e-01 1.147334091936080380e+00 5.141628107783063895e-01
1.729466801385368402e-01 1.148385845880438572e+00 5.167331433455674139e-01
1.740920223911099352e-01 1.149438563961021176e+00 5.192939156652107702e-01
1.752373646436830301e-01 1.150492247061645879e+00 5.218451589499931709e-01
1.763827068962561251e-01 1.151546896066940162e+00 5.243869043136332175e-01
1.775280491488292200e-01 1.152602511862343082e+00 5.269191827711618981e-01
1.786733914014023150e-01 1.153659095334104823e+00 5.294420252392634252e-01
1.798187336539754100e-01 1.154716647369288474e+00 5.319554625366222922e-01
1.809640759065484772e-01 1.155775168855769808e+00 5.344595253842633342e-01
1.821094181591215722e-01 1.156834660682238614e+00 5.369542444058947872e-01
1.832547604116946671e-01 1.157895123738199805e+00 5.394396501282473499e-01
1.844001026642677621e-01 1.158956558913972978e+00 5.419157729814126911e-01
1.855454449168408571e-01 1.160018967100694631e+00 5.443826432991821784e-01
1.866907871694139520e-01 1.161082349190317498e+00 5.468402913193802783e-01
1.878361294219870470e-01 1.162146706075612546e+00 5.492887471842028413e-01
1.889814716745601419e-01 1.163212038650168312e+00 5.517280409405459496e-01
1.901268139271332369e-01 1.164278347808393566e+00 5.541582025403446465e-01
1.912721561797063041e-01 1.165345634445515977e+00 5.565792618408974546e-01
1.924174984322793991e-01 1.166413899457584558e+00 5.589912486052008855e-01
1.935628406848524941e-01 1.167483143741469220e+00 5.613941925022747359e-01
1.947081829374255890e-01 1.168553368194862774e+00 5.637881231074930444e-01
1.958535251899986840e-01 1.169624573716280036e+00 5.661730699029052793e-01
1.969988674425717790e-01 1.170696761205059833e+00 5.685490622775654090e-01
1.981442096951448739e-01 1.171769931561365663e+00 5.709161295278539772e-01
1.992895519477179689e-01 1.172844085686185922e+00 5.732743008577998456e-01
2.004348942002910361e-01 1.173919224481335011e+00 5.756236053794027141e-01
2.015802364528641311e-01 1.174995348849454224e+00 5.779640721129525316e-01
2.027255787054372260e-01 1.176072459694011973e+00 5.802957299873476860e-01
2.038709209580103210e-01 1.177150557919304674e+00 5.826186078404125279e-01
2.050162632105834160e-01 1.178229644430458523e+00 5.849327344192158940e-01
2.061616054631565109e-01 1.179309720133428829e+00 5.872381383803844113e-01
2.073069477157296059e-01 1.180390785935001352e+00 5.895348482904158027e-01
2.084522899683027009e-01 1.181472842742793405e+00 5.918228926259937461e-01
2.095976322208757958e-01 1.182555891465254083e+00 5.941022997742986256e-01
2.107429744734488630e-01 1.183639933011665368e+00 5.963730980333177278e-01
2.118883167260219580e-01 1.184724968292142577e+00 5.986353156121551056e-01
2.130336589785950530e-01 1.185810998217635692e+00 6.008889806313395532e-01
2.141790012311681479e-01 1.186898023699929361e+00 6.031341211231322497e-01
2.153243434837412429e-01 1.187986045651644451e+00 6.053707650318316258e-01
2.164696857363143379e-01 1.189075064986238051e+00 6.075989402140786755e-01
2.176150279888874328e-01 1.190165082618004577e+00 6.098186744391599357e-01
2.187603702414605278e-01 1.191256099462077334e+00 6.120299953893127975e-01
2.199057124940336228e-01 1.192348116434427396e+00 6.142329306600219363e-01
2.210510547466066900e-01 1.193441134451866281e+00 6.164275077603237341e-01
2.221963969991797849e-01 1.194535154432045720e+00 6.186137541131038198e-01
2.233417392517528799e-01 1.195630177293458773e+00 6.207916970553957192e-01
2.244870815043259749e-01 1.196726203955440271e+00 6.229613638386759522e-01
2.256324237568990698e-01 1.197823235338167702e+00 6.251227816291622386e-01
2.267777660094721648e-01 1.198921272362662549e+00 6.272759775081070410e-01
2.279231082620452598e-01 1.200020315950790062e+00 6.294209784720903311e-01
2.290684505146183547e-01 1.201120367025260816e+00 6.315578114333143533e-01
2.302137927671914219e-01 1.202221426509631375e+00 6.336865032198930603e-01
2.313591350197645169e-01 1.203323495328304737e+00 6.358070805761433242e-01
2.325044772723376119e-01 1.204426574406531003e+00 6.379195701628732618e-01
2.336498195249107068e-01 1.205530664670409147e+00 6.400239985576728907e-01
2.347951617774838018e-01 1.206635767046886354e+00 6.421203922551977916e-01
2.359405040300568968e-01 1.207741882463760241e+00 6.442087776674586541e-01
2.370858462826299917e-01 1.208849011849678190e+00 6.462891811241032736e-01
2.382311885352030867e-01 1.209957156134139344e+00 6.483616288727023225e-01
2.393765307877761817e-01 1.211066316247495056e+00 6.504261470790326793e-01
2.405218730403492489e-01 1.212176493120949106e+00 6.524827618273575380e-01
2.416672152929223438e-01 1.213287687686559035e+00 6.545314991207086264e-01
2.428125575454954388e-01 1.214399900877236815e+00 6.565723848811648722e-01
2.439578997980685338e-01 1.215513133626749731e+00 6.586054449501330676e-01
2.451032420506416287e-01 1.216627386869721050e+00 6.606307050886234267e-01
2.462485843032147237e-01 1.217742661541630467e+00 6.626481909775279178e-01
2.473939265557878187e-01 1.218858958578815654e+00 6.646579282178948223e-01
2.485392688083609136e-01 1.219976278918472268e+00 6.666599423312041806e-01
2.496846110609339808e-01 1.221094623498655274e+00 6.686542587596412401e-01
2.508299533135071036e-01 1.222213993258279841e+00 6.706409028663693483e-01
2.519752955660801708e-01 1.223334389137121114e+00 6.726198999358009578e-01
2.531206378186532935e-01 1.224455812075816219e+00 6.745912751738687430e-01
2.542659800712263607e-01 1.225578263015864477e+00 6.765550537082957172e-01
2.554113223237994279e-01 1.226701742899628522e+00 6.785112605888635740e-01
2.565566645763725506e-01 1.227826252670334073e+00 6.804599207876789180e-01
2.577020068289456178e-01 1.228951793272072601e+00 6.824010591994439379e-01
2.588473490815187406e-01 1.230078365649799998e+00 6.843347006417169753e-01
2.599926913340918078e-01 1.231205970749338796e+00 6.862608698551806441e-01
2.611380335866649305e-01 1.232334609517378832e+00 6.881795915039062850e-01
2.622833758392379977e-01 1.233464282901477471e+00 6.900908901756142022e-01
2.634287180918111204e-01 1.234594991850060719e+00 6.919947903819368973e-01
2.645740603443841876e-01 1.235726737312423884e+00 6.938913165586796383e-01
2.657194025969572548e-01 1.236859520238732690e+00 6.957804930660813625e-01
2.668647448495303776e-01 1.237993341580024165e+00 6.976623441890730248e-01
2.680100871021034448e-01 1.239128202288206193e+00 6.995368941375346150e-01
2.691554293546765675e-01 1.240264103316060185e+00 7.014041670465545053e-01
2.703007716072496347e-01 1.241401045617240850e+00 7.032641869766845799e-01
2.714461138598227574e-01 1.242539030146276424e+00 7.051169779141934768e-01
2.725914561123958246e-01 1.243678057858570885e+00 7.069625637713256028e-01
2.737367983649688918e-01 1.244818129710403731e+00 7.088009683865500454e-01
2.748821406175420146e-01 1.245959246658931319e+00 7.106322155248159245e-01
2.760274828701150818e-01 1.247101409662186855e+00 7.124563288778014147e-01
2.771728251226882045e-01 1.248244619679082401e+00 7.142733320641674322e-01
2.783181673752612717e-01 1.249388877669408426e+00 7.160832486298048805e-01
2.794635096278343944e-01 1.250534184593836029e+00 7.178861020480848953e-01
2.806088518804074616e-01 1.251680541413916270e+00 7.196819157201066464e-01
2.817541941329805844e-01 1.252827949092081949e+00 7.214707129749431402e-01
2.828995363855536516e-01 1.253976408591647829e+00 7.232525170698891337e-01
2.840448786381267188e-01 1.255125920876812184e+00 7.250273511907051605e-01
2.851902208906998415e-01 1.256276486912657031e+00 7.267952384518627795e-01
2.863355631432729087e-01 1.257428107665148787e+00 7.285562018967870479e-01
2.874809053958460314e-01 1.258580784101139827e+00 7.303102644981006586e-01
2.886262476484190986e-01 1.259734517188368264e+00 7.320574491578631937e-01
2.897715899009922214e-01 1.260889307895459943e+00 7.337977787078151515e-01
2.909169321535652886e-01 1.262045157191928002e+00 7.355312759096147568e-01
2.920622744061384113e-01 1.263202066048175087e+00 7.372579634550797678e-01
2.932076166587114785e-01 1.264360035435492469e+00 7.389778639664235094e-01
2.943529589112845457e-01 1.265519066326062703e+00 7.406909999964947922e-01
2.954983011638576684e-01 1.266679159692958967e+00 7.423973940290115037e-01
2.966436434164307356e-01 1.267840316510146836e+00 7.440970684787987510e-01
2.977889856690038584e-01 1.269002537752484283e+00 7.457900456920225629e-01
2.989343279215769256e-01 1.270165824395723009e+00 7.474763479464232585e-01
3.000796701741500483e-01 1.271330177416509777e+00 7.491559974515511477e-01
3.012250124267231155e-01 1.272495597792385746e+00 7.508290163489953484e-01
3.023703546792962382e-01 1.273662086501788915e+00 7.524954267126180429e-01
3.035156969318693054e-01 1.274829644524053673e+00 7.541552505487839619e-01
3.046610391844423726e-01 1.275998272839412584e+00 7.558085097965903110e-01
3.058063814370154954e-01 1.277167972428996379e+00 7.574552263280956987e-01
3.069517236895885626e-01 1.278338744274835515e+00 7.590954219485488430e-01
3.080970659421616853e-01 1.279510589359860839e+00 7.607291183966158332e-01
3.092424081947347525e-01 1.280683508667903370e+00 7.623563373446051727e-01
3.103877504473078752e-01 1.281857503183697178e+00 7.639771003986960407e-01
3.115330926998809424e-01 1.283032573892877837e+00 7.655914290991608917e-01
3.126784349524540652e-01 1.284208721781985751e+00 7.671993449205922744e-01
3.138237772050271324e-01 1.285385947838464382e+00 7.688008692721222115e-01
3.149691194576001996e-01 1.286564253050663353e+00 7.703960234976492405e-01
3.161144617101733223e-01 1.287743638407837787e+00 7.719848288760562394e-01
3.172598039627463895e-01 1.288924104900149636e+00 7.735673066214335813e-01
3.184051462153195122e-01 1.290105653518669016e+00 7.751434778832997363e-01
3.195504884678925794e-01 1.291288285255373980e+00 7.767133637468182084e-01
3.206958307204657022e-01 1.292472001103152301e+00 7.782769852330184701e-01
3.218411729730387694e-01 1.293656802055801691e+00 7.798343632990125673e-01
3.229865152256118366e-01 1.294842689108030687e+00 7.813855188382121675e-01
3.241318574781849593e-01 1.296029663255460429e+00 7.829304726805460524e-01
3.252771997307580265e-01 1.297217725494623997e+00 7.844692455926736141e-01
3.264225419833311492e-01 1.298406876822968181e+00 7.860018582782014596e-01
3.275678842359042164e-01 1.299597118238854376e+00 7.875283313778956851e-01
3.287132264884773392e-01 1.300788450741559021e+00 7.890486854698971486e-01
3.298585687410504064e-01 1.301980875331274046e+00 7.905629410699309689e-01
3.310039109936235291e-01 1.303174393009109311e+00 7.920711186315219088e-01
3.321492532461965963e-01 1.304369004777091501e+00 7.935732385462017646e-01
3.332945954987696635e-01 1.305564711638166342e+00 7.950693211437220853e-01
3.344399377513427862e-01 1.306761514596198603e+00 7.965593866922620059e-01
3.355852800039158534e-01 1.307959414655973651e+00 7.980434553986383017e-01
3.367306222564889762e-01 1.309158412823197670e+00 7.995215474085122231e-01
3.378759645090620434e-01 1.310358510104498775e+00 8.009936828065971071e-01
3.390213067616351661e-01 1.311559707507428119e+00 8.024598816168656557e-01
3.401666490142082333e-01 1.312762006040460117e+00 8.039201638027539953e-01
3.413119912667813560e-01 1.313965406712993778e+00 8.053745492673681783e-01
3.424573335193544232e-01 1.315169910535353592e+00 8.068230578536881303e-01
3.436026757719274904e-01 1.316375518518789978e+00 8.082657093447712660e-01
3.447480180245006132e-01 1.317582231675480609e+00 8.097025234639551039e-01
3.458933602770736804e-01 1.318790051018530418e+00 8.111335198750587727e-01
3.470387025296468031e-01 1.319998977561974041e+00 8.125587181825868477e-01
3.481840447822198703e-01 1.321209012320774701e+00 8.139781379319273036e-01
3.493293870347929930e-01 1.322420156310826655e+00 8.153917986095535753e-01
3.504747292873660602e-01 1.323632410548955196e+00 8.167997196432219553e-01
3.516200715399391830e-01 1.324845776052917756e+00 8.182019204021723224e-01
3.527654137925122502e-01 1.326060253841404579e+00 8.195984201973245398e-01
3.539107560450853174e-01 1.327275844934039828e+00 8.209892382814766298e-01
3.550560982976584401e-01 1.328492550351382917e+00 8.223743938495010619e-01
3.562014405502315073e-01 1.329710371114927625e+00 8.237539060385391521e-01
3.573467828028046300e-01 1.330929308247105425e+00 8.251277939281995710e-01
3.584921250553776972e-01 1.332149362771283929e+00 8.264960765407488585e-01
3.596374673079508200e-01 1.333370535711769778e+00 8.278587728413090430e-01
3.607828095605238872e-01 1.334592828093807748e+00 8.292159017380467123e-01
3.619281518130969544e-01 1.335816240943582978e+00 8.305674820823691906e-01
3.630734940656700771e-01 1.337040775288221406e+00 8.319135326691144972e-01
3.642188363182431443e-01 1.338266432155790220e+00 8.332540722367421937e-01
3.653641785708162670e-01 1.339493212575299186e+00 8.345891194675246760e-01
3.665095208233893342e-01 1.340721117576700872e+00 8.359186929877362449e-01
3.676548630759624570e-01 1.341950148190893088e+00 8.372428113678433981e-01
3.688002053285355242e-01 1.343180305449717560e+00 8.385614931226910151e-01
3.699455475811086469e-01 1.344411590385962363e+00 8.398747567116925383e-01
3.710908898336817141e-01 1.345644004033362595e+00 8.411826205390161570e-01
3.722362320862547813e-01 1.346877547426600374e+00 8.424851029537704372e-01
3.733815743388279040e-01 1.348112221601306615e+00 8.437822222501917269e-01
3.745269165914009712e-01 1.349348027594061694e+00 8.450739966678280091e-01
3.756722588439740940e-01 1.350584966442395896e+00 8.463604443917241982e-01
3.768176010965471612e-01 1.351823039184791186e+00 8.476415835526058817e-01
3.779629433491202839e-01 1.353062246860680773e+00 8.489174322270626183e-01
3.791082856016933511e-01 1.354302590510451099e+00 8.501880084377295699e-01
3.802536278542664738e-01 1.355544071175442511e+00 8.514533301534716880e-01
3.813989701068395410e-01 1.356786689897949483e+00 8.527134152895626817e-01
3.825443123594126082e-01 1.358030447721221945e+00 8.539682817078669830e-01
3.836896546119857310e-01 1.359275345689467063e+00 8.552179472170202690e-01
3.848349968645587982e-01 1.360521384847848125e+00 8.564624295726077641e-01
3.859803391171319209e-01 1.361768566242486989e+00 8.577017464773437627e-01
3.871256813697049881e-01 1.363016890920464297e+00 8.589359155812492652e-01
3.882710236222781108e-01 1.364266359929821038e+00 8.601649544818305015e-01
3.894163658748511780e-01 1.365516974319558319e+00 8.613888807242556789e-01
3.905617081274243008e-01 1.366768735139639368e+00 8.626077118015309519e-01
3.917070503799973680e-01 1.368021643440989532e+00 8.638214651546765044e-01
3.928523926325704352e-01 1.369275700275497609e+00 8.650301581729008538e-01
3.939977348851435579e-01 1.370530906696016737e+00 8.662338081937773770e-01
3.951430771377166251e-01 1.371787263756365283e+00 8.674324325034159511e-01
3.962884193902897478e-01 1.373044772511327505e+00 8.686260483366383678e-01
3.974337616428628150e-01 1.374303434016654446e+00 8.698146728771496416e-01
3.985791038954359378e-01 1.375563249329065485e+00 8.709983232577107604e-01
3.997244461480090050e-01 1.376824219506247893e+00 8.721770165603097702e-01
4.008697884005820722e-01 1.378086345606859275e+00 8.733507698163340827e-01
4.020151306531551949e-01 1.379349628690527130e+00 8.745196000067394504e-01
4.031604729057282621e-01 1.380614069817850620e+00 8.756835240622200534e-01
4.043058151583013848e-01 1.381879670050401243e+00 8.768425588633783629e-01
4.054511574108744520e-01 1.383146430450723274e+00 8.779967212408931188e-01
4.065964996634475748e-01 1.384414352082335320e+00 8.791460279756875273e-01
4.077418419160206420e-01 1.385683436009730540e+00 8.802904957990971280e-01
4.088871841685937647e-01 1.386953683298378648e+00 8.814301413930364371e-01
4.100325264211668319e-01 1.388225095014725019e+00 8.825649813901649265e-01
4.111778686737398991e-01 1.389497672226193581e+00 8.836950323740533353e-01
4.123232109263130218e-01 1.390771416001186367e+00 8.848203108793485372e-01
4.134685531788860891e-01 1.392046327409084849e+00 8.859408333919388534e-01
4.146138954314592118e-01 1.393322407520250383e+00 8.870566163491168110e-01
4.157592376840322790e-01 1.394599657406026427e+00 8.881676761397436781e-01
4.169045799366054017e-01 1.395878078138737655e+00 8.892740291044127776e-01
4.180499221891784689e-01 1.397157670791692174e+00 8.903756915356095814e-01
4.191952644417515916e-01 1.398438436439181976e+00 8.914726796778773554e-01
4.203406066943246588e-01 1.399720376156483592e+00 8.925650097279744788e-01
4.214859489468977261e-01 1.401003491019859659e+00 8.936526978350384232e-01
4.226312911994708488e-01 1.402287782106559133e+00 8.947357601007428496e-01
4.237766334520439160e-01 1.403573250494818403e+00 8.958142125794605892e-01
4.249219757046170387e-01 1.404859897263862401e+00 8.968880712784198517e-01
4.260673179571901059e-01 1.406147723493905710e+00 8.979573521578649853e-01
4.272126602097632286e-01 1.407436730266152347e+00 8.990220711312122415e-01
4.283580024623362958e-01 1.408726918662798200e+00 9.000822440652094247e-01
4.295033447149094186e-01 1.410018289767030808e+00 9.011378867800913239e-01
4.306486869674824858e-01 1.411310844663030917e+00 9.021890150497373639e-01
4.317940292200555530e-01 1.412604584435972921e+00 9.032356446018255935e-01
4.329393714726286757e-01 1.413899510172025975e+00 9.042777911179905592e-01
4.340847137252017429e-01 1.415195622958355104e+00 9.053154702339760718e-01
4.352300559777748656e-01 1.416492923883121868e+00 9.063486975397901935e-01
4.363753982303479328e-01 1.417791414035485031e+00 9.073774885798590040e-01
4.375207404829210556e-01 1.419091094505602557e+00 9.084018588531802552e-01
4.386660827354941228e-01 1.420391966384630722e+00 9.094218238134749166e-01
4.398114249880672455e-01 1.421694030764726779e+00 9.104373988693407194e-01
