# tau=beta*t, lambda=exp[(gamma_dot/beta)*tau], sigma_norm=sigma/mu
# tau lambda sigma_over_mu
9.773587221957051874e-01 1.060395045715682549e+00 1.225858079937149236e+00
9.926299522300130462e-01 1.061367103183292082e+00 1.235525420351419879e+00
1.007901182264320905e+00 1.062340051729866897e+00 1.245000309122454851e+00
1.023172412298628764e+00 1.063313892172254027e+00 1.254286050674055186e+00
1.038443642332936845e+00 1.064288625328048132e+00 1.263385893036769847e+00
1.053714872367244704e+00 1.065264252015594382e+00 1.272303028811182291e+00
1.068986102401552563e+00 1.066240773053987567e+00 1.281040596114693120e+00
1.084257332435860421e+00 1.067218189263073436e+00 1.289601679512123011e+00
1.099528562470168280e+00 1.068196501463449355e+00 1.297989310930400375e+00
1.114799792504476139e+00 1.069175710476464980e+00 1.306206470557599530e+00
1.130071022538784220e+00 1.070155817124222697e+00 1.314256087726607403e+00
1.145342252573092079e+00 1.071136822229578733e+00 1.322141041783678972e+00
1.160613482607399938e+00 1.072118726616143602e+00 1.329864162942136163e+00
1.175884712641707797e+00 1.073101531108282547e+00 1.337428233121468635e+00
1.191155942676015655e+00 1.074085236531116649e+00 1.344835986772087599e+00
1.206427172710323514e+00 1.075069843710523720e+00 1.352090111685977813e+00
1.221698402744631373e+00 1.076055353473137854e+00 1.359193249793476221e+00
1.236969632778939454e+00 1.077041766646351872e+00 1.366147997946449699e+00
1.252240862813247313e+00 1.078029084058316434e+00 1.372956908688053757e+00
1.267512092847555172e+00 1.079017306537941145e+00 1.379622491009347307e+00
1.282783322881863031e+00 1.080006434914896563e+00 1.386147211092974008e+00
1.298054552916170890e+00 1.080996470019612410e+00 1.392533493044105564e+00
1.313325782950478748e+00 1.081987412683280692e+00 1.398783719608920784e+00
1.328597012984786829e+00 1.082979263737854803e+00 1.404900232880771815e+00
1.343868243019094688e+00 1.083972024016051083e+00 1.410885334994295359e+00
1.359139473053402547e+00 1.084965694351349041e+00 1.416741288807649379e+00
1.374410703087710406e+00 1.085960275577992240e+00 1.422470318573090031e+00
1.389681933122018265e+00 1.086955768530989186e+00 1.428074610596085980e+00
1.404953163156326124e+00 1.087952174046113774e+00 1.433556313883160627e+00
1.420224393190634204e+00 1.088949492959905729e+00 1.438917540778662740e+00
1.435495623224942063e+00 1.089947726109671944e+00 1.444160367590655358e+00
1.450766853259249922e+00 1.090946874333486916e+00 1.449286835206101465e+00
1.466038083293557781e+00 1.091946938470192974e+00 1.454298949695535192e+00
1.481309313327865640e+00 1.092947919359402054e+00 1.459198682907402400e+00
1.496580543362173499e+00 1.093949817841495031e+00 1.463987973052232272e+00
1.511851773396481358e+00 1.094952634757623944e+00 1.468668725276838005e+00
1.527123003430789439e+00 1.095956370949711101e+00 1.473242812228690912e+00
1.542394233465097297e+00 1.096961027260451305e+00 1.477712074610658899e+00
1.557665463499405156e+00 1.097966604533311408e+00 1.482078321726255199e+00
1.572936693533713015e+00 1.098973103612531643e+00 1.486343332015577223e+00
1.588207923568020874e+00 1.099980525343126070e+00 1.490508853582080295e+00
1.603479153602328733e+00 1.100988870570883238e+00 1.494576604710350143e+00
1.618750383636636814e+00 1.101998140142367522e+00 1.498548274375032019e+00
1.634021613670944673e+00 1.103008334904918675e+00 1.502425522741054786e+00
1.649292843705252531e+00 1.104019455706653607e+00 1.506209981655314500e+00
1.664564073739560390e+00 1.105031503396466608e+00 1.509903255129952049e+00
1.679835303773868249e+00 1.106044478824030453e+00 1.513506919817375840e+00
1.695106533808176108e+00 1.107058382839796185e+00 1.517022525477160544e+00
1.710377763842484189e+00 1.108073216294994667e+00 1.520451595434980208e+00
1.725648993876792048e+00 1.109088980041637473e+00 1.523795627033690092e+00
1.740920223911099907e+00 1.110105674932516884e+00 1.527056092076704230e+00
1.756191453945407766e+00 1.111123301821206777e+00 1.530234437263799263e+00
1.771462683979715624e+00 1.112141861562063738e+00 1.533332084619470237e+00
1.786733914014023483e+00 1.113161355010227727e+00 1.536350431913971359e+00
1.802005144048331342e+00 1.114181783021622074e+00 1.539290853077158516e+00
1.817276374082639423e+00 1.115203146452955041e+00 1.542154698605268326e+00
1.832547604116947282e+00 1.116225446161720258e+00 1.544943295960740759e+00
1.847818834151255141e+00 1.117248683006197396e+00 1.547657949965219437e+00
1.863090064185563000e+00 1.118272857845452828e+00 1.550299943185829976e+00
1.878361294219870858e+00 1.119297971539340297e+00 1.552870536314867378e+00
1.893632524254178717e+00 1.120324024948502251e+00 1.555370968542993504e+00
1.908903754288486798e+00 1.121351018934369614e+00 1.557802457926060757e+00
1.924174984322794657e+00 1.122378954359163128e+00 1.560166201745670556e+00
1.939446214357102516e+00 1.123407832085894009e+00 1.562463376863569842e+00
1.954717444391410375e+00 1.124437652978364399e+00 1.564695140070001766e+00
1.969988674425718234e+00 1.125468417901168472e+00 1.566862628426098247e+00
1.985259904460026092e+00 1.126500127719692879e+00 1.568966959600432087e+00
2.000531134494333951e+00 1.127532783300117414e+00 1.571009232199812589e+00
2.015802364528641810e+00 1.128566385509416570e+00 1.572990526094441455e+00
2.031073594562949669e+00 1.129600935215358426e+00 1.574911902737507141e+00
2.046344824597257528e+00 1.130636433286507758e+00 1.576774405479326013e+00
2.061616054631565831e+00 1.131672880592224706e+00 1.578579059876116686e+00
2.076887284665873690e+00 1.132710278002666549e+00 1.580326873993502357e+00
2.092158514700181549e+00 1.133748626388788372e+00 1.582018838704830177e+00
2.107429744734489407e+00 1.134787926622343734e+00 1.583655927984396250e+00
2.122700974768797266e+00 1.135828179575885111e+00 1.585239099195661971e+00
2.137972204803105125e+00 1.136869386122765002e+00 1.586769293374551415e+00
2.153243434837412984e+00 1.137911547137136159e+00 1.588247435507911698e+00
2.168514664871720843e+00 1.138954663493953134e+00 1.589674434807213155e+00
2.183785894906028702e+00 1.139998736068972285e+00 1.591051184977584798e+00
2.199057124940336561e+00 1.141043765738752880e+00 1.592378564482248571e+00
2.214328354974644419e+00 1.142089753380657768e+00 1.593657436802444316e+00
2.229599585008952278e+00 1.143136699872853601e+00 1.594888650692910526e+00
2.244870815043260137e+00 1.144184606094312828e+00 1.596073040433012569e+00
2.260142045077568440e+00 1.145233472924813034e+00 1.597211426073574581e+00
2.275413275111876299e+00 1.146283301244938269e+00 1.598304613679500275e+00
2.290684505146184158e+00 1.147334091936080380e+00 1.599353395568255731e+00
2.305955735180492017e+00 1.148385845880438572e+00 1.600358550544276337e+00
2.321226965214799876e+00 1.149438563961021398e+00 1.601320844129371368e+00
2.336498195249107734e+00 1.150492247061645879e+00 1.602241028789201049e+00
2.351769425283415593e+00 1.151546896066940162e+00 1.603119844155880713e+00
2.367040655317723452e+00 1.152602511862343082e+00 1.603958017246791323e+00
2.382311885352031311e+00 1.153659095334105045e+00 1.604756262679650325e+00
2.397583115386339170e+00 1.154716647369288474e+00 1.605515282883912986e+00
2.412854345420647029e+00 1.155775168855769808e+00 1.606235768308568623e+00
2.428125575454954888e+00 1.156834660682238614e+00 1.606918397626381889e+00
2.443396805489262746e+00 1.157895123738199805e+00 1.607563837934658180e+00
2.458668035523571049e+00 1.158956558913973200e+00 1.608172744952574895e+00
2.473939265557878908e+00 1.160018967100694631e+00 1.608745763215147617e+00
2.489210495592186767e+00 1.161082349190317720e+00 1.609283526263886710e+00
2.504481725626494626e+00 1.162146706075612546e+00 1.609786656834196528e+00
2.519752955660802485e+00 1.163212038650168312e+00 1.610255767039582731e+00
2.535024185695110344e+00 1.164278347808393566e+00 1.610691458552707900e+00
2.550295415729418202e+00 1.165345634445515977e+00 1.611094322783365618e+00
2.565566645763726061e+00 1.166413899457584558e+00 1.611464941053409872e+00
2.580837875798033920e+00 1.167483143741469442e+00 1.611803884768705508e+00
2.596109105832341779e+00 1.168553368194862774e+00 1.612111715588139260e+00
2.611380335866649638e+00 1.169624573716280036e+00 1.612388985589752854e+00
2.626651565900957497e+00 1.170696761205059833e+00 1.612636237434033726e+00
2.641922795935265800e+00 1.171769931561365663e+00 1.612854004524426843e+00
2.657194025969573659e+00 1.172844085686185922e+00 1.613042811165101620e+00
2.672465256003881517e+00 1.173919224481335233e+00 1.613203172716033196e+00
2.687736486038189376e+00 1.174995348849454224e+00 1.613335595745430062e+00
2.703007716072497235e+00 1.176072459694011973e+00 1.613440578179568652e+00
2.718278946106805094e+00 1.177150557919304896e+00 1.613518609450066421e+00
2.733550176141112953e+00 1.178229644430458745e+00 1.613570170638643608e+00
2.748821406175420812e+00 1.179309720133428829e+00 1.613595734619418076e+00
2.764092636209728671e+00 1.180390785935001352e+00 1.613595766198767212e+00
2.779363866244036529e+00 1.181472842742793405e+00 1.613570722252807954e+00
2.794635096278344388e+00 1.182555891465254083e+00 1.613521051862530253e+00
2.809906326312652247e+00 1.183639933011665368e+00 1.613447196446626153e+00
2.825177556346960106e+00 1.184724968292142577e+00 1.613349589892050240e+00
2.840448786381268409e+00 1.185810998217635692e+00 1.613228658682355876e+00
2.855720016415576268e+00 1.186898023699929361e+00 1.613084822023841625e+00
2.870991246449884127e+00 1.187986045651644451e+00 1.612918491969543622e+00
2.886262476484191986e+00 1.189075064986238051e+00 1.612730073541117859e+00
2.901533706518499844e+00 1.190165082618004799e+00 1.612519964848637688e+00
2.916804936552807703e+00 1.191256099462077334e+00 1.612288557208351847e+00
2.932076166587115562e+00 1.192348116434427396e+00 1.612036235258433869e+00
2.947347396621423421e+00 1.193441134451866281e+00 1.611763377072753745e+00
2.962618626655731280e+00 1.194535154432045720e+00 1.611470354272715122e+00
2.977889856690039139e+00 1.195630177293458773e+00 1.611157532137178716e+00
2.993161086724346998e+00 1.196726203955440271e+00 1.610825269710517205e+00
3.008432316758654856e+00 1.197823235338167702e+00 1.610473919908820495e+00
3.023703546792962715e+00 1.198921272362662549e+00 1.610103829624296656e+00
3.038974776827271018e+00 1.200020315950790062e+00 1.609715339827886948e+00
3.054246006861578877e+00 1.201120367025261038e+00 1.609308785670134689e+00
3.069517236895886736e+00 1.202221426509631597e+00 1.608884496580331724e+00
3.084788466930194595e+00 1.203323495328304737e+00 1.608442796363975802e+00
3.100059696964502454e+00 1.204426574406531003e+00 1.607984003298562836e+00
3.115330926998810313e+00 1.205530664670409147e+00 1.607508430227752472e+00
3.130602157033118171e+00 1.206635767046886354e+00 1.607016384653919383e+00
3.145873387067426030e+00 1.207741882463760241e+00 1.606508168829133609e+00
3.161144617101733889e+00 1.208849011849678190e+00 1.605984079844585466e+00
3.176415847136041748e+00 1.209957156134139344e+00 1.605444409718487453e+00
3.191687077170349607e+00 1.211066316247495056e+00 1.604889445482476473e+00
3.206958307204657466e+00 1.212176493120949106e+00 1.604319469266545006e+00
3.222229537238965325e+00 1.213287687686559035e+00 1.603734758382520109e+00
3.237500767273273627e+00 1.214399900877236815e+00 1.603135585406125774e+00
3.252771997307581486e+00 1.215513133626749731e+00 1.602522218257636633e+00
3.268043227341889345e+00 1.216627386869721050e+00 1.601894920281168977e+00
3.283314457376197204e+00 1.217742661541630467e+00 1.601253950322607089e+00
3.298585687410505063e+00 1.218858958578815654e+00 1.600599562806212628e+00
3.313856917444812922e+00 1.219976278918472268e+00 1.599932007809918844e+00
3.329128147479120781e+00 1.221094623498655496e+00 1.599251531139347371e+00
3.344399377513428639e+00 1.222213993258279841e+00 1.598558374400561588e+00
3.359670607547736498e+00 1.223334389137121114e+00 1.597852775071576970e+00
3.374941837582044357e+00 1.224455812075816219e+00 1.597134966572657744e+00
3.390213067616352216e+00 1.225578263015864700e+00 1.596405178335410735e+00
3.405484297650660075e+00 1.226701742899628522e+00 1.595663635870704145e+00
3.420755527684968378e+00 1.227826252670334295e+00 1.594910560835427704e+00
3.436026757719276237e+00 1.228951793272072601e+00 1.594146171098113740e+00
3.451297987753584096e+00 1.230078365649799998e+00 1.593370680803444017e+00
3.466569217787891954e+00 1.231205970749338796e+00 1.592584300435651024e+00
3.481840447822199813e+00 1.232334609517378832e+00 1.591787236880844558e+00
3.497111677856507672e+00 1.233464282901477471e+00 1.590979693488272062e+00
3.512382907890815531e+00 1.234594991850060719e+00 1.590161870130535560e+00
3.527654137925123390e+00 1.235726737312423884e+00 1.589333963262786753e+00
3.542925367959431249e+00 1.236859520238732912e+00 1.588496165980905594e+00
3.558196597993739108e+00 1.237993341580024165e+00 1.587648668078693204e+00
3.573467828028046966e+00 1.239128202288206193e+00 1.586791656104089343e+00
3.588739058062354825e+00 1.240264103316060185e+00 1.585925313414430216e+00
3.604010288096662684e+00 1.241401045617240850e+00 1.585049820230764350e+00
3.619281518130970987e+00 1.242539030146276424e+00 1.584165353691248113e+00
3.634552748165278846e+00 1.243678057858570885e+00 1.583272087903621950e+00
3.649823978199586705e+00 1.244818129710403953e+00 1.582370193996802010e+00
3.665095208233894564e+00 1.245959246658931319e+00 1.581459840171587805e+00
3.680366438268202423e+00 1.247101409662186855e+00 1.580541191750503893e+00
3.695637668302510281e+00 1.248244619679082401e+00 1.579614411226800241e+00
3.710908898336818140e+00 1.249388877669408648e+00 1.578679658312608147e+00
3.726180128371125999e+00 1.250534184593836029e+00 1.577737089986282149e+00
3.741451358405433858e+00 1.251680541413916270e+00 1.576786860538932133e+00
3.756722588439741717e+00 1.252827949092081949e+00 1.575829121620166973e+00
3.771993818474049576e+00 1.253976408591647829e+00 1.574864022283052334e+00
3.787265048508357435e+00 1.255125920876812184e+00 1.573891709028307773e+00
3.802536278542665293e+00 1.256276486912657031e+00 1.572912325847749093e+00
3.817807508576973596e+00 1.257428107665149009e+00 1.571926014266990412e+00
3.833078738611281455e+00 1.258580784101139827e+00 1.570932913387420360e+00
3.848349968645589314e+00 1.259734517188368486e+00 1.569933159927460631e+00
3.863621198679897173e+00 1.260889307895459943e+00 1.568926888263122210e+00
3.878892428714205032e+00 1.262045157191928002e+00 1.567914230467876147e+00
3.894163658748512891e+00 1.263202066048175087e+00 1.566895316351834433e+00
3.909434888782820749e+00 1.264360035435492469e+00 1.565870273500275855e+00
3.924706118817128608e+00 1.265519066326062703e+00 1.564839227311504599e+00
3.939977348851436467e+00 1.266679159692958967e+00 1.563802301034072695e+00
3.955248578885744326e+00 1.267840316510146836e+00 1.562759615803362090e+00
3.970519808920052185e+00 1.269002537752484283e+00 1.561711290677548325e+00
3.985791038954360044e+00 1.270165824395723009e+00 1.560657442672949591e+00
4.001062268988667903e+00 1.271330177416509777e+00 1.559598186798772046e+00
4.016333499022976206e+00 1.272495597792385746e+00 1.558533636091267160e+00
4.031604729057283620e+00 1.273662086501788915e+00 1.557463901647305748e+00
4.046875959091591923e+00 1.274829644524053673e+00 1.556389092657377349e+00
4.062147189125899338e+00 1.275998272839412584e+00 1.555309316438032941e+00
4.077418419160207641e+00 1.277167972428996379e+00 1.554224678463771214e+00
4.092689649194515056e+00 1.278338744274835737e+00 1.553135282398383499e+00
4.107960879228823359e+00 1.279510589359860839e+00 1.552041230125763782e+00
4.123232109263131662e+00 1.280683508667903592e+00 1.550942621780196484e+00
4.138503339297439076e+00 1.281857503183697178e+00 1.549839555776124644e+00
4.153774569331747379e+00 1.283032573892878059e+00 1.548732128837414734e+00
4.169045799366054794e+00 1.284208721781985751e+00 1.547620436026122981e+00
4.184317029400363097e+00 1.285385947838464604e+00 1.546504570770766529e+00
4.199588259434670512e+00 1.286564253050663353e+00 1.545384624894123871e+00
4.214859489468978815e+00 1.287743638407837787e+00 1.544260688640549883e+00
4.230130719503286230e+00 1.288924104900149858e+00 1.543132850702834791e+00
4.245401949537594533e+00 1.290105653518669238e+00 1.542001198248600602e+00
4.260673179571901947e+00 1.291288285255373980e+00 1.540865816946252354e+00
4.275944409606210250e+00 1.292472001103152301e+00 1.539726790990481264e+00
4.291215639640517665e+00 1.293656802055801691e+00 1.538584203127343342e+00
4.306486869674825968e+00 1.294842689108030909e+00 1.537438134678900559e+00
4.321758099709134271e+00 1.296029663255460429e+00 1.536288665567449918e+00
4.337029329743441686e+00 1.297217725494623997e+00 1.535135874339335960e+00
4.352300559777749989e+00 1.298406876822968403e+00 1.533979838188361144e+00
4.367571789812057403e+00 1.299597118238854376e+00 1.532820632978795894e+00
4.382843019846365706e+00 1.300788450741559021e+00 1.531658333267995387e+00
4.398114249880673121e+00 1.301980875331274046e+00 1.530493012328634217e+00
4.413385479914981424e+00 1.303174393009109311e+00 1.529324742170562690e+00
4.428656709949288839e+00 1.304369004777091501e+00 1.528153593562288082e+00
4.443927939983597142e+00 1.305564711638166342e+00 1.526979636052092415e+00
4.459199170017904557e+00 1.306761514596198603e+00 1.525802937988791408e+00
4.474470400052212860e+00 1.307959414655973651e+00 1.524623566542138597e+00
4.489741630086520274e+00 1.309158412823197670e+00 1.523441587722882185e+00
4.505012860120828577e+00 1.310358510104498997e+00 1.522257066402481929e+00
4.520284090155136880e+00 1.311559707507428119e+00 1.521070066332489201e+00
4.535555320189444295e+00 1.312762006040460117e+00 1.519880650163597524e+00
4.550826550223752598e+00 1.313965406712994000e+00 1.518688879464369146e+00
4.566097780258060013e+00 1.315169910535353592e+00 1.517494814739643871e+00
4.581369010292368316e+00 1.316375518518790200e+00 1.516298515448631035e+00
4.596640240326675730e+00 1.317582231675480609e+00 1.515100040022699046e+00
4.611911470360984033e+00 1.318790051018530640e+00 1.513899445882856742e+00
4.627182700395291448e+00 1.319998977561974041e+00 1.512696789456941637e+00
4.642453930429599751e+00 1.321209012320774923e+00 1.511492126196512409e+00
4.657725160463907166e+00 1.322420156310826655e+00 1.510285510593456726e+00
4.672996390498215469e+00 1.323632410548955196e+00 1.509076996196313747e+00
4.688267620532522884e+00 1.324845776052917756e+00 1.507866635626320395e+00
4.703538850566831186e+00 1.326060253841404579e+00 1.506654480593187850e+00
4.718810080601139489e+00 1.327275844934040050e+00 1.505440581910600262e+00
4.734081310635446904e+00 1.328492550351382917e+00 1.504224989511460775e+00
4.749352540669755207e+00 1.329710371114927847e+00 1.503007752462870439e+00
4.764623770704062622e+00 1.330929308247105425e+00 1.501788918980855758e+00
4.779895000738370925e+00 1.332149362771284151e+00 1.500568536444845114e+00
4.795166230772678340e+00 1.333370535711769778e+00 1.499346651411899378e+00
4.810437460806986643e+00 1.334592828093807748e+00 1.498123309630697175e+00
4.825708690841294057e+00 1.335816240943583200e+00 1.496898556055287655e+00
4.840979920875602360e+00 1.337040775288221628e+00 1.495672434858604127e+00
4.856251150909909775e+00 1.338266432155790220e+00 1.494444989445752325e+00
4.871522380944218078e+00 1.339493212575299186e+00 1.493216262467067956e+00
4.886793610978525493e+00 1.340721117576701094e+00 1.491986295830957099e+00
4.902064841012833796e+00 1.341950148190893088e+00 1.490755130716513222e+00
4.917336071047142099e+00 1.343180305449717782e+00 1.489522807585924147e+00
4.932607301081449513e+00 1.344411590385962585e+00 1.488289366196663854e+00
4.947878531115757816e+00 1.345644004033362595e+00 1.487054845613480447e+00
4.963149761150065231e+00 1.346877547426600374e+00 1.485819284220178726e+00
4.978420991184373534e+00 1.348112221601306615e+00 1.484582719731200040e+00
4.993692221218680949e+00 1.349348027594061694e+00 1.483345189203010728e+00
5.008963451252989252e+00 1.350584966442396118e+00 1.482106729045291393e+00
5.024234681287296667e+00 1.351823039184791186e+00 1.480867375031938327e+00
5.039505911321604970e+00 1.353062246860680773e+00 1.479627162311878186e+00
5.054777141355912384e+00 1.354302590510451099e+00 1.478386125419697272e+00
5.070048371390220687e+00 1.355544071175442511e+00 1.477144298286092061e+00
5.085319601424528990e+00 1.356786689897949483e+00 1.475901714248138985e+00
5.100590831458836405e+00 1.358030447721222167e+00 1.474658406059394578e+00
5.115862061493144708e+00 1.359275345689467063e+00 1.473414405899816870e+00
5.131133291527452123e+00 1.360521384847848125e+00 1.472169745385524697e+00
5.146404521561760426e+00 1.361768566242486989e+00 1.470924455578386247e+00
5.161675751596067840e+00 1.363016890920464297e+00 1.469678566995449742e+00
5.176946981630376143e+00 1.364266359929821260e+00 1.468432109618205139e+00
5.192218211664683558e+00 1.365516974319558541e+00 1.467185112901700395e+00
5.207489441698991861e+00 1.366768735139639590e+00 1.465937605783490305e+00
5.222760671733299276e+00 1.368021643440989532e+00 1.464689616692443908e+00
5.238031901767607579e+00 1.369275700275497609e+00 1.463441173557392450e+00
5.253303131801914994e+00 1.370530906696016737e+00 1.462192303815638583e+00
5.268574361836223297e+00 1.371787263756365283e+00 1.460943034421316122e+00
5.283845591870531599e+00 1.373044772511327505e+00 1.459693391853609246e+00
5.299116821904839014e+00 1.374303434016654668e+00 1.458443402124831367e+00
5.314388051939147317e+00 1.375563249329065485e+00 1.457193090788367229e+00
5.329659281973454732e+00 1.376824219506247893e+00 1.455942482946478433e+00
5.344930512007763035e+00 1.378086345606859275e+00 1.454691603257979748e+00
5.360201742042070450e+00 1.379349628690527130e+00 1.453440475945781962e+00
5.375472972076378753e+00 1.380614069817850842e+00 1.452189124804305509e+00
5.390744202110686167e+00 1.381879670050401243e+00 1.450937573206772191e+00
5.406015432144994470e+00 1.383146430450723274e+00 1.449685844112368338e+00
5.421286662179301885e+00 1.384414352082335320e+00 1.448433960073291171e+00
5.436557892213610188e+00 1.385683436009730540e+00 1.447181943241669266e+00
5.451829122247917603e+00 1.386953683298378648e+00 1.445929815376372884e+00
5.467100352282225906e+00 1.388225095014725019e+00 1.444677597849700401e+00
5.482371582316534209e+00 1.389497672226193803e+00 1.443425311653955934e+00
5.497642812350841623e+00 1.390771416001186367e+00 1.442172977407917944e+00
5.512914042385149926e+00 1.392046327409084849e+00 1.440920615363189272e+00
5.528185272419457341e+00 1.393322407520250383e+00 1.439668245410447911e+00
5.543456502453765644e+00 1.394599657406026427e+00 1.438415887085584988e+00
5.558727732488073059e+00 1.395878078138737655e+00 1.437163559575744820e+00
5.573998962522381362e+00 1.397157670791692174e+00 1.435911281725255062e+00
5.589270192556688777e+00 1.398438436439181976e+00 1.434659072041463146e+00
5.604541422590997080e+00 1.399720376156483814e+00 1.433406948700467254e+00
5.619812652625304494e+00 1.401003491019859659e+00 1.432154929552755585e+00
5.635083882659612797e+00 1.402287782106559133e+00 1.430903032128745700e+00
5.650355112693920212e+00 1.403573250494818403e+00 1.429651273644229725e+00
5.665626342728228515e+00 1.404859897263862623e+00 1.428399671005731841e+00
5.680897572762536818e+00 1.406147723493905710e+00 1.427148240815768521e+00
5.696168802796844233e+00 1.407436730266152347e+00 1.425896999378023278e+00
5.711440032831152536e+00 1.408726918662798422e+00 1.424645962702431046e+00
5.726711262865459950e+00 1.410018289767031030e+00 1.423395146510179732e+00
5.741982492899768253e+00 1.411310844663031139e+00 1.422144566238623620e+00
5.757253722934075668e+00 1.412604584435973143e+00 1.420894237046111508e+00
5.772524952968383971e+00 1.413899510172026197e+00 1.419644173816740462e+00
5.787796183002691386e+00 1.415195622958355326e+00 1.418394391165020751e+00
5.803067413036999689e+00 1.416492923883121868e+00 1.417144903440463954e+00
5.818338643071307104e+00 1.417791414035485253e+00 1.415895724732095573e+00
5.833609873105615407e+00 1.419091094505602557e+00 1.414646868872889041e+00
5.848881103139922821e+00 1.420391966384630722e+00 1.413398349444123792e+00
5.864152333174231124e+00 1.421694030764726779e+00 1.412150179779670278e+00
