# tau=beta*t, lambda=exp[(gamma_dot/beta)*tau], sigma_norm=sigma/mu
# tau lambda sigma_over_mu
6.719341215095472886e-02 1.041139771604202569e+00 2.095284392853381805e-01
6.872053515438551752e-02 1.042094177883166273e+00 2.138712671539936272e-01
7.024765815781630618e-02 1.043049459060362061e+00 2.181964796859189037e-01
7.177478116124709484e-02 1.044005615937803277e+00 2.225041402690056958e-01
7.330190416467788350e-02 1.044962649318238901e+00 2.267943120611785046e-01
7.482902716810867216e-02 1.045920560005153988e+00 2.310670579912859068e-01
7.635615017153946082e-02 1.046879348802769671e+00 2.353224407599874834e-01
7.788327317497024949e-02 1.047839016516044497e+00 2.395605228406409160e-01
7.941039617840103815e-02 1.048799563950675084e+00 2.437813664801839753e-01
8.093751918183182681e-02 1.049760991913096131e+00 2.479850337000088223e-01
8.246464218526262935e-02 1.050723301210482186e+00 2.521715862968420541e-01
8.399176518869341801e-02 1.051686492650747429e+00 2.563410858436090400e-01
8.551888819212420667e-02 1.052650567042546559e+00 2.604935936903040594e-01
8.704601119555499533e-02 1.053615525195275904e+00 2.646291709648527779e-01
8.857313419898578399e-02 1.054581367919073420e+00 2.687478785739705334e-01
9.010025720241657265e-02 1.055548096024819804e+00 2.728497772040194835e-01
9.162738020584736132e-02 1.056515710324139157e+00 2.769349273218603691e-01
9.315450320927814998e-02 1.057484211629399651e+00 2.810033891757016677e-01
9.468162621270893864e-02 1.058453600753713753e+00 2.850552227959420870e-01
9.620874921613972730e-02 1.059423878510939998e+00 2.890904879960174978e-01
9.773587221957051596e-02 1.060395045715682549e+00 2.931092443732341013e-01
9.926299522300130462e-02 1.061367103183292082e+00 2.971115513096024285e-01
1.007901182264320933e-01 1.062340051729866897e+00 3.010974679726726722e-01
1.023172412298628819e-01 1.063313892172254027e+00 3.050670533163615805e-01
1.038443642332936706e-01 1.064288625328048132e+00 3.090203660817705256e-01
1.053714872367244593e-01 1.065264252015594382e+00 3.129574647980144508e-01
1.068986102401552479e-01 1.066240773053987567e+00 3.168784077830332224e-01
1.084257332435860366e-01 1.067218189263073436e+00 3.207832531444077540e-01
1.099528562470168253e-01 1.068196501463449355e+00 3.246720587801697477e-01
1.114799792504476139e-01 1.069175710476464980e+00 3.285448823796098261e-01
1.130071022538784026e-01 1.070155817124222697e+00 3.324017814240790569e-01
1.145342252573092051e-01 1.071136822229578733e+00 3.362428131877917559e-01
1.160613482607399938e-01 1.072118726616143602e+00 3.400680347386202951e-01
1.175884712641707824e-01 1.073101531108282547e+00 3.438775029388897453e-01
1.191155942676015711e-01 1.074085236531116649e+00 3.476712744461672999e-01
1.206427172710323598e-01 1.075069843710523720e+00 3.514494057140521988e-01
1.221698402744631484e-01 1.076055353473137854e+00 3.552119529929541053e-01
1.236969632778939371e-01 1.077041766646351872e+00 3.589589723308801439e-01
1.252240862813247257e-01 1.078029084058316434e+00 3.626905195742067267e-01
1.267512092847555005e-01 1.079017306537941145e+00 3.664066503684548226e-01
1.282783322881863031e-01 1.080006434914896563e+00 3.701074201590657253e-01
1.298054552916170779e-01 1.080996470019612410e+00 3.737928841921592804e-01
1.313325782950478804e-01 1.081987412683280692e+00 3.774630975153072665e-01
1.328597012984786829e-01 1.082979263737854803e+00 3.811181149782891797e-01
1.343868243019094577e-01 1.083972024016051083e+00 3.847579912338526253e-01
1.359139473053402603e-01 1.084965694351349041e+00 3.883827807384675479e-01
1.374410703087710350e-01 1.085960275577992240e+00 3.919925377530782962e-01
1.389681933122018376e-01 1.086955768530989186e+00 3.955873163438526907e-01
1.404953163156326124e-01 1.087952174046113774e+00 3.991671703829268170e-01
1.420224393190634149e-01 1.088949492959905729e+00 4.027321535491469873e-01
1.435495623224941897e-01 1.089947726109671944e+00 4.062823193288112034e-01
1.450766853259249922e-01 1.090946874333486916e+00 4.098177210164047346e-01
1.466038083293557670e-01 1.091946938470192974e+00 4.133384117153314219e-01
1.481309313327865695e-01 1.092947919359402054e+00 4.168444443386483123e-01
1.496580543362173443e-01 1.093949817841495031e+00 4.203358716097872483e-01
1.511851773396481469e-01 1.094952634757623944e+00 4.238127460632859500e-01
1.527123003430789216e-01 1.095956370949711101e+00 4.272751200455022214e-01
1.542394233465097242e-01 1.096961027260451305e+00 4.307230457153387593e-01
1.557665463499404990e-01 1.097966604533311408e+00 4.341565750449532524e-01
1.572936693533713015e-01 1.098973103612531643e+00 4.375757598204745857e-01
1.588207923568020763e-01 1.099980525343126070e+00 4.409806516427101086e-01
1.603479153602328788e-01 1.100988870570883238e+00 4.443713019278521803e-01
1.618750383636636536e-01 1.101998140142367300e+00 4.477477619081842719e-01
1.634021613670944562e-01 1.103008334904918453e+00 4.511100826327793523e-01
1.649292843705252587e-01 1.104019455706653607e+00 4.544583149681993284e-01
1.664564073739560335e-01 1.105031503396466608e+00 4.577925095991863258e-01
1.679835303773868360e-01 1.106044478824030453e+00 4.611127170293619626e-01
1.695106533808176108e-01 1.107058382839796185e+00 4.644189875819095259e-01
1.710377763842484133e-01 1.108073216294994667e+00 4.677113714002634759e-01
1.725648993876791881e-01 1.109088980041637473e+00 4.709899184487952306e-01
1.740920223911099907e-01 1.110105674932516884e+00 4.742546785134904574e-01
1.756191453945407654e-01 1.111123301821206777e+00 4.775057012026281411e-01
1.771462683979715680e-01 1.112141861562063960e+00 4.807430359474578752e-01
1.786733914014023428e-01 1.113161355010227727e+00 4.839667320028688269e-01
1.802005144048331453e-01 1.114181783021622074e+00 4.871768384480640868e-01
1.817276374082639201e-01 1.115203146452955041e+00 4.903734041872228056e-01
1.832547604116947226e-01 1.116225446161720258e+00 4.935564779501689925e-01
1.847818834151254974e-01 1.117248683006197396e+00 4.967261082930300442e-01
1.863090064185563000e-01 1.118272857845452828e+00 4.998823435988966057e-01
1.878361294219870747e-01 1.119297971539340297e+00 5.030252320784788234e-01
1.893632524254178773e-01 1.120324024948502251e+00 5.061548217707605435e-01
1.908903754288486521e-01 1.121351018934369614e+00 5.092711605436491817e-01
1.924174984322794546e-01 1.122378954359163128e+00 5.123742960946242597e-01
1.939446214357102294e-01 1.123407832085894009e+00 5.154642759513829997e-01
1.954717444391410319e-01 1.124437652978364399e+00 5.185411474724830327e-01
1.969988674425718345e-01 1.125468417901168472e+00 5.216049578479832194e-01
1.985259904460026092e-01 1.126500127719692879e+00 5.246557541000811398e-01
2.000531134494334118e-01 1.127532783300117414e+00 5.276935830837478081e-01
2.015802364528641866e-01 1.128566385509416570e+00 5.307184914873618320e-01
2.031073594562949891e-01 1.129600935215358426e+00 5.337305258333351343e-01
2.046344824597257639e-01 1.130636433286507758e+00 5.367297324787468904e-01
2.061616054631565664e-01 1.131672880592224706e+00 5.397161576159622554e-01
2.076887284665873412e-01 1.132710278002666549e+00 5.426898472732574197e-01
2.092158514700181438e-01 1.133748626388788372e+00 5.456508473154398908e-01
2.107429744734489185e-01 1.134787926622343734e+00 5.485992034444650001e-01
2.122700974768797211e-01 1.135828179575885111e+00 5.515349612000500779e-01
2.137972204803104959e-01 1.136869386122765002e+00 5.544581659602880741e-01
2.153243434837412984e-01 1.137911547137136159e+00 5.573688629422546281e-01
2.168514664871720732e-01 1.138954663493953134e+00 5.602670972026196905e-01
2.183785894906028757e-01 1.139998736068972285e+00 5.631529136382485978e-01
2.199057124940336505e-01 1.141043765738752880e+00 5.660263569868062561e-01
2.214328354974644530e-01 1.142089753380657768e+00 5.688874718273571052e-01
2.229599585008952278e-01 1.143136699872853601e+00 5.717363025809604204e-01
2.244870815043260304e-01 1.144184606094312828e+00 5.745728935112698332e-01
2.260142045077568052e-01 1.145233472924812812e+00 5.773972887251209718e-01
2.275413275111876077e-01 1.146283301244938269e+00 5.802095321731263189e-01
2.290684505146184102e-01 1.147334091936080380e+00 5.830096676502595221e-01
2.305955735180491850e-01 1.148385845880438572e+00 5.857977387964430349e-01
2.321226965214799876e-01 1.149438563961021398e+00 5.885737890971315389e-01
2.336498195249107623e-01 1.150492247061645879e+00 5.913378618838902590e-01
2.351769425283415649e-01 1.151546896066940384e+00 5.940900003349773861e-01
2.367040655317723397e-01 1.152602511862343082e+00 5.968302474759153986e-01
2.382311885352031422e-01 1.153659095334105045e+00 5.995586461800707090e-01
2.397583115386339170e-01 1.154716647369288474e+00 6.022752391692189899e-01
2.412854345420647195e-01 1.155775168855769808e+00 6.049800690141199366e-01
2.428125575454954943e-01 1.156834660682238614e+00 6.076731781350801498e-01
2.443396805489262968e-01 1.157895123738199805e+00 6.103546088025203487e-01
2.458668035523570716e-01 1.158956558913972978e+00 6.130244031375357006e-01
2.473939265557878742e-01 1.160018967100694631e+00 6.156826031124585930e-01
2.489210495592186489e-01 1.161082349190317498e+00 6.183292505514137449e-01
2.504481725626494515e-01 1.162146706075612546e+00 6.209643871308757612e-01
2.519752955660802263e-01 1.163212038650168312e+00 6.235880543802200249e-01
2.535024185695110011e-01 1.164278347808393566e+00 6.262002936822786969e-01
2.550295415729418314e-01 1.165345634445515977e+00 6.288011462738841706e-01
2.565566645763726061e-01 1.166413899457584558e+00 6.313906532464199639e-01
2.580837875798033809e-01 1.167483143741469442e+00 6.339688555463626196e-01
2.596109105832341557e-01 1.168553368194862774e+00 6.365357939758252703e-01
2.611380335866649860e-01 1.169624573716280036e+00 6.390915091930986502e-01
2.626651565900957608e-01 1.170696761205059833e+00 6.416360417131871108e-01
2.641922795935265356e-01 1.171769931561365663e+00 6.441694319083464126e-01
2.657194025969573659e-01 1.172844085686185922e+00 6.466917200086167439e-01
2.672465256003881406e-01 1.173919224481335233e+00 6.492029461023544057e-01
2.687736486038189154e-01 1.174995348849454224e+00 6.517031501367600566e-01
2.703007716072496902e-01 1.176072459694011973e+00 6.541923719184093988e-01
2.718278946106805205e-01 1.177150557919304896e+00 6.566706511137752056e-01
2.733550176141112953e-01 1.178229644430458745e+00 6.591380272497510129e-01
2.748821406175420701e-01 1.179309720133428829e+00 6.615945397141740347e-01
2.764092636209728449e-01 1.180390785935001352e+00 6.640402277563429712e-01
2.779363866244036751e-01 1.181472842742793627e+00 6.664751304875353721e-01
2.794635096278344499e-01 1.182555891465254083e+00 6.688992868815194504e-01
2.809906326312652247e-01 1.183639933011665368e+00 6.713127357750738877e-01
2.825177556346959995e-01 1.184724968292142577e+00 6.737155158684906553e-01
2.840448786381268298e-01 1.185810998217635692e+00 6.761076657260900458e-01
2.855720016415576046e-01 1.186898023699929361e+00 6.784892237767231604e-01
2.870991246449883794e-01 1.187986045651644451e+00 6.808602283142799472e-01
2.886262476484191541e-01 1.189075064986238051e+00 6.832207174981883568e-01
2.901533706518499844e-01 1.190165082618004799e+00 6.855707293539187175e-01
2.916804936552807592e-01 1.191256099462077334e+00 6.879103017734792269e-01
2.932076166587115340e-01 1.192348116434427396e+00 6.902394725159155531e-01
2.947347396621423643e-01 1.193441134451866281e+00 6.925582792078036620e-01
2.962618626655731391e-01 1.194535154432045720e+00 6.948667593437428680e-01
2.977889856690039139e-01 1.195630177293458773e+00 6.971649502868481063e-01
2.993161086724346887e-01 1.196726203955440271e+00 6.994528892692364330e-01
3.008432316758655189e-01 1.197823235338167702e+00 7.017306133925158562e-01
3.023703546792962937e-01 1.198921272362662549e+00 7.039981596282701704e-01
3.038974776827270685e-01 1.200020315950790062e+00 7.062555648185410151e-01
3.054246006861578433e-01 1.201120367025260816e+00 7.085028656763103783e-01
3.069517236895886736e-01 1.202221426509631597e+00 7.107400987859795460e-01
3.084788466930194484e-01 1.203323495328304737e+00 7.129673006038449445e-01
3.100059696964502232e-01 1.204426574406531003e+00 7.151845074585759798e-01
3.115330926998809979e-01 1.205530664670409147e+00 7.173917555516881039e-01
3.130602157033118282e-01 1.206635767046886576e+00 7.195890809580134384e-01
3.145873387067426030e-01 1.207741882463760241e+00 7.217765196261701766e-01
3.161144617101733778e-01 1.208849011849678190e+00 7.239541073790339842e-01
3.176415847136041526e-01 1.209957156134139344e+00 7.261218799142005187e-01
3.191687077170349829e-01 1.211066316247495056e+00 7.282798728044523884e-01
3.206958307204657577e-01 1.212176493120949106e+00 7.304281214982194514e-01
3.222229537238965325e-01 1.213287687686559035e+00 7.325666613200412236e-01
3.237500767273273072e-01 1.214399900877236815e+00 7.346955274710240680e-01
3.252771997307581375e-01 1.215513133626749731e+00 7.368147550293010495e-01
3.268043227341889123e-01 1.216627386869721050e+00 7.389243789504843507e-01
3.283314457376196871e-01 1.217742661541630467e+00 7.410244340681196862e-01
3.298585687410505174e-01 1.218858958578815654e+00 7.431149550941393844e-01
3.313856917444812922e-01 1.219976278918472268e+00 7.451959766193094747e-01
3.329128147479120670e-01 1.221094623498655496e+00 7.472675331136808818e-01
3.344399377513428417e-01 1.222213993258279841e+00 7.493296589270332930e-01
3.359670607547736720e-01 1.223334389137121114e+00 7.513823882893218009e-01
3.374941837582044468e-01 1.224455812075816219e+00 7.534257553111182171e-01
3.390213067616352216e-01 1.225578263015864700e+00 7.554597939840537180e-01
3.405484297650659964e-01 1.226701742899628522e+00 7.574845381812554956e-01
3.420755527684968267e-01 1.227826252670334295e+00 7.595000216577887375e-01
3.436026757719276015e-01 1.228951793272072601e+00 7.615062780510883922e-01
3.451297987753583763e-01 1.230078365649799998e+00 7.635033408813963751e-01
3.466569217787891510e-01 1.231205970749338796e+00 7.654912435521920022e-01
3.481840447822199813e-01 1.232334609517378832e+00 7.674700193506247548e-01
3.497111677856507561e-01 1.233464282901477471e+00 7.694397014479423813e-01
3.512382907890815309e-01 1.234594991850060719e+00 7.714003228999177786e-01
3.527654137925123057e-01 1.235726737312423884e+00 7.733519166472764272e-01
3.542925367959431360e-01 1.236859520238732912e+00 7.752945155161196089e-01
3.558196597993739108e-01 1.237993341580024165e+00 7.772281522183460689e-01
3.573467828028046855e-01 1.239128202288206193e+00 7.791528593520746782e-01
3.588739058062355158e-01 1.240264103316060407e+00 7.810686694020633203e-01
3.604010288096662906e-01 1.241401045617240850e+00 7.829756147401245592e-01
3.619281518130970654e-01 1.242539030146276424e+00 7.848737276255430828e-01
3.634552748165278402e-01 1.243678057858570885e+00 7.867630402054905936e-01
3.649823978199586705e-01 1.244818129710403953e+00 7.886435845154375901e-01
3.665095208233894453e-01 1.245959246658931319e+00 7.905153924795634834e-01
3.680366438268202200e-01 1.247101409662186855e+00 7.923784959111681570e-01
3.695637668302509948e-01 1.248244619679082401e+00 7.942329265130788629e-01
3.710908898336818251e-01 1.249388877669408648e+00 7.960787158780563422e-01
3.726180128371125999e-01 1.250534184593836029e+00 7.979158954891986122e-01
3.741451358405433747e-01 1.251680541413916270e+00 7.997444967203474198e-01
3.756722588439741495e-01 1.252827949092081949e+00 8.015645508364854788e-01
3.771993818474049798e-01 1.253976408591647829e+00 8.033760889941394812e-01
3.787265048508357546e-01 1.255125920876812184e+00 8.051791422417772237e-01
3.802536278542665293e-01 1.256276486912657031e+00 8.069737415202055120e-01
3.817807508576973041e-01 1.257428107665149009e+00 8.087599176629645115e-01
3.833078738611281344e-01 1.258580784101139827e+00 8.105377013967212108e-01
3.848349968645589092e-01 1.259734517188368264e+00 8.123071233416635506e-01
3.863621198679896840e-01 1.260889307895459943e+00 8.140682140118898902e-01
3.878892428714204588e-01 1.262045157191928002e+00 8.158210038157976962e-01
3.894163658748512891e-01 1.263202066048175087e+00 8.175655230564727871e-01
3.909434888782820638e-01 1.264360035435492469e+00 8.193018019320740253e-01
3.924706118817128386e-01 1.265519066326062703e+00 8.210298705362196747e-01
3.939977348851436689e-01 1.266679159692959189e+00 8.227497588583690957e-01
3.955248578885744437e-01 1.267840316510146836e+00 8.244614967842049946e-01
3.970519808920052185e-01 1.269002537752484283e+00 8.261651140960148965e-01
3.985791038954359933e-01 1.270165824395723009e+00 8.278606404730679547e-01
4.001062268988668236e-01 1.271330177416509777e+00 8.295481054919938702e-01
4.016333499022975984e-01 1.272495597792385746e+00 8.312275386271580357e-01
4.031604729057283731e-01 1.273662086501788915e+00 8.328989692510357923e-01
4.046875959091591479e-01 1.274829644524053673e+00 8.345624266345857967e-01
4.062147189125899782e-01 1.275998272839412584e+00 8.362179399476218356e-01
4.077418419160207530e-01 1.277167972428996379e+00 8.378655382591820855e-01
4.092689649194515278e-01 1.278338744274835737e+00 8.395052505378990393e-01
4.107960879228823026e-01 1.279510589359860839e+00 8.411371056523648804e-01
4.123232109263131329e-01 1.280683508667903370e+00 8.427611323714990776e-01
4.138503339297439076e-01 1.281857503183697178e+00 8.443773593649124276e-01
4.153774569331746824e-01 1.283032573892878059e+00 8.459858152032690981e-01
4.169045799366054572e-01 1.284208721781985751e+00 8.475865283586487831e-01
4.184317029400362875e-01 1.285385947838464604e+00 8.491795272049083021e-01
4.199588259434670623e-01 1.286564253050663353e+00 8.507648400180374271e-01
4.214859489468978371e-01 1.287743638407837787e+00 8.523424949765194825e-01
4.230130719503286119e-01 1.288924104900149858e+00 8.539125201616856176e-01
4.245401949537594422e-01 1.290105653518669238e+00 8.554749435580699668e-01
4.260673179571902169e-01 1.291288285255373980e+00 8.570297930537619235e-01
4.275944409606209917e-01 1.292472001103152301e+00 8.585770964407610784e-01
4.291215639640518220e-01 1.293656802055801691e+00 8.601168814153244968e-01
4.306486869674825968e-01 1.294842689108030909e+00 8.616491755783173279e-01
4.321758099709133716e-01 1.296029663255460429e+00 8.631740064355613029e-01
4.337029329743441464e-01 1.297217725494623997e+00 8.646914013981810143e-01
4.352300559777749767e-01 1.298406876822968403e+00 8.662013877829487507e-01
4.367571789812057514e-01 1.299597118238854376e+00 8.677039928126281110e-01
4.382843019846365262e-01 1.300788450741559021e+00 8.691992436163182845e-01
4.398114249880673010e-01 1.301980875331274046e+00 8.706871672297932241e-01
4.413385479914981313e-01 1.303174393009109311e+00 8.721677905958441501e-01
4.428656709949289061e-01 1.304369004777091501e+00 8.736411405646147266e-01
4.443927939983596809e-01 1.305564711638166342e+00 8.751072438939425657e-01
4.459199170017904557e-01 1.306761514596198603e+00 8.765661272496917400e-01
4.474470400052212860e-01 1.307959414655973651e+00 8.780178172060906228e-01
4.489741630086520607e-01 1.309158412823197892e+00 8.794623402460627348e-01
4.505012860120828355e-01 1.310358510104498997e+00 8.808997227615604775e-01
4.520284090155136103e-01 1.311559707507428119e+00 8.823299910538958679e-01
4.535555320189444406e-01 1.312762006040460117e+00 8.837531713340713857e-01
4.550826550223752154e-01 1.313965406712994000e+00 8.851692897231060453e-01
4.566097780258059902e-01 1.315169910535353592e+00 8.865783722523634669e-01
4.581369010292368205e-01 1.316375518518790200e+00 8.879804448638802805e-01
4.596640240326675952e-01 1.317582231675480609e+00 8.893755334106867583e-01
4.611911470360983700e-01 1.318790051018530640e+00 8.907636636571333311e-01
4.627182700395291448e-01 1.319998977561974041e+00 8.921448612792115540e-01
4.642453930429599751e-01 1.321209012320774923e+00 8.935191518648759601e-01
4.657725160463907499e-01 1.322420156310826878e+00 8.948865609143623612e-01
4.672996390498215247e-01 1.323632410548955196e+00 8.962471138405075921e-01
4.688267620532522995e-01 1.324845776052917756e+00 8.976008359690673677e-01
4.703538850566831298e-01 1.326060253841404579e+00 8.989477525390305868e-01
4.718810080601139045e-01 1.327275844934040050e+00 9.002878887029363009e-01
4.734081310635446793e-01 1.328492550351382917e+00 9.016212695271852429e-01
4.749352540669754541e-01 1.329710371114927847e+00 9.029479199923553523e-01
4.764623770704062844e-01 1.330929308247105425e+00 9.042678649935098623e-01
4.779895000738370592e-01 1.332149362771283929e+00 9.055811293405096052e-01
4.795166230772678340e-01 1.333370535711769778e+00 9.068877377583217658e-01
4.810437460806986087e-01 1.334592828093807748e+00 9.081877148873269689e-01
4.825708690841294390e-01 1.335816240943583200e+00 9.094810852836262560e-01
4.840979920875602138e-01 1.337040775288221406e+00 9.107678734193460635e-01
4.856251150909909886e-01 1.338266432155790220e+00 9.120481036829448662e-01
4.871522380944217634e-01 1.339493212575299186e+00 9.133218003795124940e-01
4.886793610978525937e-01 1.340721117576701094e+00 9.145889877310755534e-01
4.902064841012833685e-01 1.341950148190893088e+00 9.158496898768963002e-01
4.917336071047141433e-01 1.343180305449717560e+00 9.171039308737737317e-01
4.932607301081449735e-01 1.344411590385962585e+00 9.183517346963409045e-01
4.947878531115757483e-01 1.345644004033362595e+00 9.195931252373626963e-01
4.963149761150065231e-01 1.346877547426600374e+00 9.208281263080334567e-01
4.978420991184372979e-01 1.348112221601306615e+00 9.220567616382702170e-01
4.993692221218681282e-01 1.349348027594061694e+00 9.232790548770084538e-01
5.008963451252989030e-01 1.350584966442396118e+00 9.244950295924939665e-01
5.024234681287297333e-01 1.351823039184791186e+00 9.257047092725748660e-01
5.039505911321604525e-01 1.353062246860680773e+00 9.269081173249935635e-01
5.054777141355912828e-01 1.354302590510451099e+00 9.281052770776744287e-01
5.070048371390220021e-01 1.355544071175442511e+00 9.292962117790142251e-01
5.085319601424528324e-01 1.356786689897949483e+00 9.304809445981683247e-01
5.100590831458836627e-01 1.358030447721222167e+00 9.316594986253379229e-01
5.115862061493143820e-01 1.359275345689467063e+00 9.328318968720549220e-01
5.131133291527452123e-01 1.360521384847848125e+00 9.339981622714660370e-01
5.146404521561760426e-01 1.361768566242486989e+00 9.351583176786167906e-01
5.161675751596067618e-01 1.363016890920464297e+00 9.363123858707318448e-01
5.176946981630375921e-01 1.364266359929821260e+00 9.374603895474984405e-01
5.192218211664683114e-01 1.365516974319558541e+00 9.386023513313443978e-01
5.207489441698991417e-01 1.366768735139639590e+00 9.397382937677181136e-01
5.222760671733299720e-01 1.368021643440989532e+00 9.408682393253656739e-01
5.238031901767606913e-01 1.369275700275497609e+00 9.419922103966088534e-01
5.253303131801915216e-01 1.370530906696016737e+00 9.431102292976191181e-01
5.268574361836223519e-01 1.371787263756365283e+00 9.442223182686938499e-01
5.283845591870530711e-01 1.373044772511327505e+00 9.453284994745294600e-01
5.299116821904839014e-01 1.374303434016654668e+00 9.464287950044946163e-01
5.314388051939147317e-01 1.375563249329065485e+00 9.475232268729008034e-01
5.329659281973454510e-01 1.376824219506247893e+00 9.486118170192735510e-01
5.344930512007762813e-01 1.378086345606859275e+00 9.496945873086228840e-01
5.360201742042070006e-01 1.379349628690527130e+00 9.507715595317102197e-01
5.375472972076378309e-01 1.380614069817850842e+00 9.518427554053175976e-01
5.390744202110686611e-01 1.381879670050401243e+00 9.529081965725124670e-01
5.406015432144993804e-01 1.383146430450723274e+00 9.539679046029156950e-01
5.421286662179302107e-01 1.384414352082335320e+00 9.550219009929634684e-01
5.436557892213610410e-01 1.385683436009730762e+00 9.560702071661734136e-01
5.451829122247917603e-01 1.386953683298378648e+00 9.571128444734048335e-01
5.467100352282225906e-01 1.388225095014725019e+00 9.581498341931219409e-01
5.482371582316533098e-01 1.389497672226193581e+00 9.591811975316547612e-01
5.497642812350841401e-01 1.390771416001186367e+00 9.602069556234565928e-01
5.512914042385149704e-01 1.392046327409084849e+00 9.612271295313660202e-01
5.528185272419456897e-01 1.393322407520250383e+00 9.622417402468605996e-01
5.543456502453765200e-01 1.394599657406026427e+00 9.632508086903176503e-01
5.558727732488073503e-01 1.395878078138737655e+00 9.642543557112672747e-01
5.573998962522380696e-01 1.397157670791692174e+00 9.652524020886481537e-01
5.589270192556688999e-01 1.398438436439181976e+00 9.662449685310621206e-01
5.604541422590997302e-01 1.399720376156483814e+00 9.672320756770255157e-01
5.619812652625304494e-01 1.401003491019859659e+00 9.682137440952224283e-01
5.635083882659612797e-01 1.402287782106559133e+00 9.691899942847553850e-01
5.650355112693919990e-01 1.403573250494818403e+00 9.701608466753951499e-01
5.665626342728228293e-01 1.404859897263862401e+00 9.711263216278306354e-01
5.680897572762536596e-01 1.406147723493905710e+00 9.720864394339164827e-01
5.696168802796843789e-01 1.407436730266152347e+00 9.730412203169199747e-01
5.711440032831152092e-01 1.408726918662798200e+00 9.739906844317696155e-01
5.726711262865460395e-01 1.410018289767031030e+00 9.749348518652972695e-01
5.741982492899767587e-01 1.411310844663031139e+00 9.758737426364859635e-01
5.757253722934075890e-01 1.412604584435973143e+00 9.768073766967105831e-01
5.772524952968383083e-01 1.413899510172025975e+00 9.777357739299837869e-01
5.787796183002691386e-01 1.415195622958355326e+00 9.786589541531951486e-01
5.803067413036999689e-01 1.416492923883121868e+00 9.795769371163527417e-01
5.818338643071306882e-01 1.417791414035485253e+00 9.804897425028246127e-01
5.833609873105615184e-01 1.419091094505602557e+00 9.813973899295768133e-01
5.848881103139923487e-01 1.420391966384630722e+00 9.822998989474104325e-01
5.864152333174230680e-01 1.421694030764726779e+00 9.831972890412016275e-01
