# tau=beta*t, lambda=exp[(gamma_dot/beta)*tau], sigma_norm=sigma/mu
# tau lambda sigma_over_mu
9.277272245842044240e-01 1.077041766646351872e+00 1.187700987446979939e+00
9.391806471099353182e-01 1.078029084058316212e+00 1.195061330323699433e+00
9.506340696356662123e-01 1.079017306537941145e+00 1.202303229351972425e+00
9.620874921613971065e-01 1.080006434914896563e+00 1.209428273895888584e+00
9.735409146871281116e-01 1.080996470019612410e+00 1.216438032183210005e+00
9.849943372128590058e-01 1.081987412683280692e+00 1.223334051586915550e+00
9.964477597385898999e-01 1.082979263737854803e+00 1.230117858902969097e+00
1.007901182264320905e+00 1.083972024016051083e+00 1.236790960624393421e+00
1.019354604790051688e+00 1.084965694351349041e+00 1.243354843211678773e+00
1.030808027315782693e+00 1.085960275577992240e+00 1.249810973359580357e+00
1.042261449841513476e+00 1.086955768530989186e+00 1.256160798260361089e+00
1.053714872367244482e+00 1.087952174046113774e+00 1.262405745863509399e+00
1.065168294892975487e+00 1.088949492959905729e+00 1.268547225131996026e+00
1.076621717418706270e+00 1.089947726109671944e+00 1.274586626295114655e+00
1.088075139944437275e+00 1.090946874333486916e+00 1.280525321097937486e+00
1.099528562470168058e+00 1.091946938470192974e+00 1.286364663047446566e+00
1.110981984995899063e+00 1.092947919359401832e+00 1.292105987655382648e+00
1.122435407521630069e+00 1.093949817841495031e+00 1.297750612677848414e+00
1.133888830047360852e+00 1.094952634757623944e+00 1.303299838351712481e+00
1.145342252573091857e+00 1.095956370949711101e+00 1.308754947627862153e+00
1.156795675098822862e+00 1.096961027260451305e+00 1.314117206401344440e+00
1.168249097624553645e+00 1.097966604533311408e+00 1.319387863738431088e+00
1.179702520150284650e+00 1.098973103612531643e+00 1.324568152100655150e+00
1.191155942676015433e+00 1.099980525343126070e+00 1.329659287565860382e+00
1.202609365201746439e+00 1.100988870570883238e+00 1.334662470046298122e+00
1.214062787727477444e+00 1.101998140142367300e+00 1.339578883503817153e+00
1.225516210253208227e+00 1.103008334904918453e+00 1.344409696162178314e+00
1.236969632778939232e+00 1.104019455706653607e+00 1.349156060716540484e+00
1.248423055304670015e+00 1.105031503396466608e+00 1.353819114540144808e+00
1.259876477830401020e+00 1.106044478824030453e+00 1.358399979888254450e+00
1.271329900356132026e+00 1.107058382839796185e+00 1.362899764099357869e+00
1.282783322881862809e+00 1.108073216294994667e+00 1.367319559793698680e+00
1.294236745407593814e+00 1.109088980041637473e+00 1.371660445069156298e+00
1.305690167933324597e+00 1.110105674932516884e+00 1.375923483694506011e+00
1.317143590459055602e+00 1.111123301821206777e+00 1.380109725300110446e+00
1.328597012984786607e+00 1.112141861562063738e+00 1.384220205566061956e+00
1.340050435510517390e+00 1.113161355010227727e+00 1.388255946407819019e+00
1.351503858036248396e+00 1.114181783021622074e+00 1.392217956159359948e+00
1.362957280561979401e+00 1.115203146452955041e+00 1.396107229753904555e+00
1.374410703087710184e+00 1.116225446161720258e+00 1.399924748902214855e+00
1.385864125613441189e+00 1.117248683006197396e+00 1.403671482268525672e+00
1.397317548139171972e+00 1.118272857845452606e+00 1.407348385644124011e+00
1.408770970664902977e+00 1.119297971539340297e+00 1.410956402118618058e+00
1.420224393190633982e+00 1.120324024948502251e+00 1.414496462248917119e+00
1.431677815716364766e+00 1.121351018934369614e+00 1.417969484225962029e+00
1.443131238242095771e+00 1.122378954359163128e+00 1.421376374039233337e+00
1.454584660767826554e+00 1.123407832085894009e+00 1.424718025639061025e+00
1.466038083293557559e+00 1.124437652978364399e+00 1.427995321096776404e+00
1.477491505819288564e+00 1.125468417901168472e+00 1.431209130762721715e+00
1.488944928345019347e+00 1.126500127719692879e+00 1.434360313422161637e+00
1.500398350870750352e+00 1.127532783300117414e+00 1.437449716449106907e+00
1.511851773396481136e+00 1.128566385509416570e+00 1.440478175958096241e+00
1.523305195922212141e+00 1.129600935215358426e+00 1.443446516953945213e+00
1.534758618447943146e+00 1.130636433286507758e+00 1.446355553479510059e+00
1.546212040973673929e+00 1.131672880592224706e+00 1.449206088761470834e+00
1.557665463499404934e+00 1.132710278002666549e+00 1.451998915354179909e+00
1.569118886025135717e+00 1.133748626388788372e+00 1.454734815281586879e+00
1.580572308550866722e+00 1.134787926622343734e+00 1.457414560177277663e+00
1.592025731076597728e+00 1.135828179575885111e+00 1.460038911422641084e+00
1.603479153602328511e+00 1.136869386122764780e+00 1.462608620283197158e+00
1.614932576128059516e+00 1.137911547137136159e+00 1.465124428043110827e+00
1.626385998653790521e+00 1.138954663493953134e+00 1.467587066137905794e+00
1.637839421179521304e+00 1.139998736068972285e+00 1.469997256285419329e+00
1.649292843705252309e+00 1.141043765738752880e+00 1.472355710615004032e+00
1.660746266230983093e+00 1.142089753380657768e+00 1.474663131795011850e+00
1.672199688756714098e+00 1.143136699872853601e+00 1.476920213158575912e+00
1.683653111282445103e+00 1.144184606094312828e+00 1.479127638827723690e+00
1.695106533808175886e+00 1.145233472924812812e+00 1.481286083835826828e+00
1.706559956333906891e+00 1.146283301244938269e+00 1.483396214248426936e+00
1.718013378859637674e+00 1.147334091936080380e+00 1.485458687282447343e+00
1.729466801385368679e+00 1.148385845880438572e+00 1.487474151423818558e+00
1.740920223911099685e+00 1.149438563961021398e+00 1.489443246543536770e+00
1.752373646436830468e+00 1.150492247061645879e+00 1.491366604012173802e+00
1.763827068962561473e+00 1.151546896066940162e+00 1.493244846812866067e+00
1.775280491488292256e+00 1.152602511862343082e+00 1.495078589652793832e+00
1.786733914014023261e+00 1.153659095334104823e+00 1.496868439073176571e+00
1.798187336539754266e+00 1.154716647369288474e+00 1.498614993557805919e+00
1.809640759065485049e+00 1.155775168855769808e+00 1.500318843640129796e+00
1.821094181591216055e+00 1.156834660682238614e+00 1.501980572008911663e+00
1.832547604116947060e+00 1.157895123738199805e+00 1.503600753612482688e+00
1.844001026642677843e+00 1.158956558913972978e+00 1.505179955761603239e+00
1.855454449168408848e+00 1.160018967100694631e+00 1.506718738230958143e+00
1.866907871694139631e+00 1.161082349190317498e+00 1.508217653359297028e+00
1.878361294219870636e+00 1.162146706075612546e+00 1.509677246148243057e+00
1.889814716745601642e+00 1.163212038650168312e+00 1.511098054359784060e+00
1.901268139271332425e+00 1.164278347808393566e+00 1.512480608612467137e+00
1.912721561797063430e+00 1.165345634445515977e+00 1.513825432476311850e+00
1.924174984322794213e+00 1.166413899457584558e+00 1.515133042566458865e+00
1.935628406848525218e+00 1.167483143741469442e+00 1.516403948635571819e+00
1.947081829374256223e+00 1.168553368194862774e+00 1.517638653665008830e+00
1.958535251899987006e+00 1.169624573716280036e+00 1.518837653954782763e+00
1.969988674425718012e+00 1.170696761205059833e+00 1.520001439212318672e+00
1.981442096951448795e+00 1.171769931561365663e+00 1.521130492640033971e+00
1.992895519477179800e+00 1.172844085686185922e+00 1.522225291021749749e+00
2.004348942002910583e+00 1.173919224481335011e+00 1.523286304807955682e+00
2.015802364528641810e+00 1.174995348849454224e+00 1.524313998199932962e+00
2.027255787054372593e+00 1.176072459694011973e+00 1.525308829232765451e+00
2.038709209580103376e+00 1.177150557919304674e+00 1.526271249857239720e+00
2.050162632105834604e+00 1.178229644430458745e+00 1.527201706020659078e+00
2.061616054631565387e+00 1.179309720133428829e+00 1.528100637746577561e+00
2.073069477157296170e+00 1.180390785935001352e+00 1.528968479213477449e+00
2.084522899683026953e+00 1.181472842742793405e+00 1.529805658832396276e+00
2.095976322208758180e+00 1.182555891465254083e+00 1.530612599323521561e+00
2.107429744734488963e+00 1.183639933011665368e+00 1.531389717791766358e+00
2.118883167260219746e+00 1.184724968292142577e+00 1.532137425801340047e+00
2.130336589785950974e+00 1.185810998217635692e+00 1.532856129449324145e+00
2.141790012311681757e+00 1.186898023699929361e+00 1.533546229438270458e+00
2.153243434837412540e+00 1.187986045651644451e+00 1.534208121147834669e+00
2.164696857363143767e+00 1.189075064986238051e+00 1.534842194705453355e+00
2.176150279888874550e+00 1.190165082618004577e+00 1.535448835056085315e+00
2.187603702414605333e+00 1.191256099462077334e+00 1.536028422031017415e+00
2.199057124940336116e+00 1.192348116434427396e+00 1.536581330415763391e+00
2.210510547466067344e+00 1.193441134451866281e+00 1.537107930017056034e+00
2.221963969991798127e+00 1.194535154432045720e+00 1.537608585728942989e+00
2.233417392517528910e+00 1.195630177293458773e+00 1.538083657598011467e+00
2.244870815043260137e+00 1.196726203955440271e+00 1.538533500887740324e+00
2.256324237568990920e+00 1.197823235338167702e+00 1.538958466141995718e+00
2.267777660094721703e+00 1.198921272362662549e+00 1.539358899247687429e+00
2.279231082620452931e+00 1.200020315950790062e+00 1.539735141496582749e+00
2.290684505146183714e+00 1.201120367025260816e+00 1.540087529646306130e+00
2.302137927671914497e+00 1.202221426509631375e+00 1.540416395980523268e+00
2.313591350197645724e+00 1.203323495328304737e+00 1.540722068368327813e+00
2.325044772723376507e+00 1.204426574406531003e+00 1.541004870322832287e+00
2.336498195249107290e+00 1.205530664670409147e+00 1.541265121058986498e+00
2.347951617774838073e+00 1.206635767046886354e+00 1.541503135550624348e+00
2.359405040300569301e+00 1.207741882463760241e+00 1.541719224586749259e+00
2.370858462826300084e+00 1.208849011849678190e+00 1.541913694827075521e+00
2.382311885352030867e+00 1.209957156134139344e+00 1.542086848856826897e+00
2.393765307877762094e+00 1.211066316247495056e+00 1.542238985240811155e+00
2.405218730403492877e+00 1.212176493120949106e+00 1.542370398576770274e+00
2.416672152929223660e+00 1.213287687686559035e+00 1.542481379548024778e+00
2.428125575454954888e+00 1.214399900877236815e+00 1.542572214975418188e+00
2.439578997980685671e+00 1.215513133626749731e+00 1.542643187868566468e+00
2.451032420506416454e+00 1.216627386869721050e+00 1.542694577476432904e+00
2.462485843032147681e+00 1.217742661541630467e+00 1.542726659337224415e+00
2.473939265557878464e+00 1.218858958578815654e+00 1.542739705327627275e+00
2.485392688083609247e+00 1.219976278918472268e+00 1.542733983711388923e+00
2.496846110609340030e+00 1.221094623498655496e+00 1.542709759187250729e+00
2.508299533135071258e+00 1.222213993258279841e+00 1.542667292936248602e+00
2.519752955660802041e+00 1.223334389137121114e+00 1.542606842668378331e+00
2.531206378186532824e+00 1.224455812075816219e+00 1.542528662668646522e+00
2.542659800712264051e+00 1.225578263015864700e+00 1.542433003842505590e+00
2.554113223237994834e+00 1.226701742899628522e+00 1.542320113760686562e+00
2.565566645763725617e+00 1.227826252670334073e+00 1.542190236703436135e+00
2.577020068289456844e+00 1.228951793272072601e+00 1.542043613704162652e+00
2.588473490815187628e+00 1.230078365649799998e+00 1.541880482592507651e+00
2.599926913340918411e+00 1.231205970749338796e+00 1.541701078036839423e+00
2.611380335866649194e+00 1.232334609517378832e+00 1.541505631586183922e+00
2.622833758392380421e+00 1.233464282901477471e+00 1.541294371711600553e+00
2.634287180918111204e+00 1.234594991850060719e+00 1.541067523847001963e+00
2.645740603443841987e+00 1.235726737312423884e+00 1.540825310429441153e+00
2.657194025969573214e+00 1.236859520238732912e+00 1.540567950938853681e+00
2.668647448495303998e+00 1.237993341580024165e+00 1.540295661937274296e+00
2.680100871021034781e+00 1.239128202288206193e+00 1.540008657107537315e+00
2.691554293546766008e+00 1.240264103316060407e+00 1.539707147291457190e+00
2.703007716072496791e+00 1.241401045617240850e+00 1.539391340527503704e+00
2.714461138598227574e+00 1.242539030146276424e+00 1.539061442087977349e+00
2.725914561123958801e+00 1.243678057858570885e+00 1.538717654515687761e+00
2.737367983649689585e+00 1.244818129710403953e+00 1.538360177660150319e+00
2.748821406175420368e+00 1.245959246658931319e+00 1.537989208713296474e+00
2.760274828701151151e+00 1.247101409662186855e+00 1.537604942244711559e+00
2.771728251226882378e+00 1.248244619679082401e+00 1.537207570236405640e+00
2.783181673752613161e+00 1.249388877669408648e+00 1.536797282117120966e+00
2.794635096278343944e+00 1.250534184593836029e+00 1.536374264796184219e+00
2.806088518804075171e+00 1.251680541413916270e+00 1.535938702696908909e+00
2.817541941329805955e+00 1.252827949092081949e+00 1.535490777789554118e+00
2.828995363855536738e+00 1.253976408591647829e+00 1.535030669623845156e+00
2.840448786381267965e+00 1.255125920876812184e+00 1.534558555361063892e+00
2.851902208906998748e+00 1.256276486912657031e+00 1.534074609805710310e+00
2.863355631432729531e+00 1.257428107665148787e+00 1.533579005436744191e+00
2.874809053958460314e+00 1.258580784101139827e+00 1.533071912438414008e+00
2.886262476484191541e+00 1.259734517188368264e+00 1.532553498730675479e+00
2.897715899009922325e+00 1.260889307895459943e+00 1.532023929999201339e+00
2.909169321535653108e+00 1.262045157191928002e+00 1.531483369725001209e+00
2.920622744061384335e+00 1.263202066048175087e+00 1.530931979213641769e+00
2.932076166587115118e+00 1.264360035435492469e+00 1.530369917624080367e+00
2.943529589112845901e+00 1.265519066326062703e+00 1.529797341997116922e+00
2.954983011638577128e+00 1.266679159692958967e+00 1.529214407283465915e+00
2.966436434164307911e+00 1.267840316510146836e+00 1.528621266371460230e+00
2.977889856690038695e+00 1.269002537752484283e+00 1.528018070114378180e+00
2.989343279215769922e+00 1.270165824395723009e+00 1.527404967357420373e+00
3.000796701741500705e+00 1.271330177416509777e+00 1.526782104964313547e+00
3.012250124267231488e+00 1.272495597792385746e+00 1.526149627843576662e+00
3.023703546792962271e+00 1.273662086501788915e+00 1.525507678974425074e+00
3.035156969318693498e+00 1.274829644524053673e+00 1.524856399432339416e+00
3.046610391844424282e+00 1.275998272839412584e+00 1.524195928414290524e+00
3.058063814370155065e+00 1.277167972428996379e+00 1.523526403263631757e+00
3.069517236895886292e+00 1.278338744274835737e+00 1.522847959494659342e+00
3.080970659421617075e+00 1.279510589359860839e+00 1.522160730816848329e+00
3.092424081947347858e+00 1.280683508667903370e+00 1.521464849158765231e+00
3.103877504473079085e+00 1.281857503183697178e+00 1.520760444691664492e+00
3.115330926998809868e+00 1.283032573892878059e+00 1.520047645852770968e+00
3.126784349524540652e+00 1.284208721781985751e+00 1.519326579368253327e+00
3.138237772050271435e+00 1.285385947838464382e+00 1.518597370275894143e+00
3.149691194576002662e+00 1.286564253050663353e+00 1.517860141947455332e+00
3.161144617101733445e+00 1.287743638407837787e+00 1.517115016110752279e+00
3.172598039627464228e+00 1.288924104900149858e+00 1.516362112871430412e+00
3.184051462153195455e+00 1.290105653518669238e+00 1.515601550734453573e+00
3.195504884678926238e+00 1.291288285255373980e+00 1.514833446625309943e+00
3.206958307204657022e+00 1.292472001103152301e+00 1.514057915910932861e+00
3.218411729730388249e+00 1.293656802055801691e+00 1.513275072420347200e+00
3.229865152256119032e+00 1.294842689108030909e+00 1.512485028465039516e+00
3.241318574781849815e+00 1.296029663255460429e+00 1.511687894859059522e+00
3.252771997307581042e+00 1.297217725494623997e+00 1.510883780938853560e+00
3.264225419833311825e+00 1.298406876822968181e+00 1.510072794582834943e+00
3.275678842359042608e+00 1.299597118238854376e+00 1.509255042230696287e+00
3.287132264884773392e+00 1.300788450741559021e+00 1.508430628902463377e+00
3.298585687410504619e+00 1.301980875331274046e+00 1.507599658217300354e+00
3.310039109936235402e+00 1.303174393009109311e+00 1.506762232412056424e+00
3.321492532461966185e+00 1.304369004777091501e+00 1.505918452359579218e+00
3.332945954987697412e+00 1.305564711638166342e+00 1.505068417586773455e+00
3.344399377513428195e+00 1.306761514596198603e+00 1.504212226292429344e+00
3.355852800039158979e+00 1.307959414655973651e+00 1.503349975364805857e+00
3.367306222564890206e+00 1.309158412823197892e+00 1.502481760398989286e+00
3.378759645090620989e+00 1.310358510104498997e+00 1.501607675714014656e+00
3.390213067616351772e+00 1.311559707507428119e+00 1.500727814369764435e+00
3.401666490142082555e+00 1.312762006040460117e+00 1.499842268183639638e+00
3.413119912667813782e+00 1.313965406712994000e+00 1.498951127747014223e+00
3.424573335193544565e+00 1.315169910535353592e+00 1.498054482441466773e+00
3.436026757719275349e+00 1.316375518518789978e+00 1.497152420454799904e+00
3.447480180245006576e+00 1.317582231675480609e+00 1.496245028796845844e+00
3.458933602770737359e+00 1.318790051018530640e+00 1.495332393315062847e+00
3.470387025296468142e+00 1.319998977561974041e+00 1.494414598709923547e+00
3.481840447822199369e+00 1.321209012320774923e+00 1.493491728550102815e+00
3.493293870347930152e+00 1.322420156310826655e+00 1.492563865287460212e+00
3.504747292873660935e+00 1.323632410548955196e+00 1.491631090271824167e+00
3.516200715399392163e+00 1.324845776052917756e+00 1.490693483765584970e+00
3.527654137925122946e+00 1.326060253841404579e+00 1.489751124958086370e+00
3.539107560450853729e+00 1.327275844934040050e+00 1.488804091979833544e+00
3.550560982976584512e+00 1.328492550351382917e+00 1.487852461916508773e+00
3.562014405502315739e+00 1.329710371114927847e+00 1.486896310822802381e+00
3.573467828028046522e+00 1.330929308247105425e+00 1.485935713736059371e+00
3.584921250553777305e+00 1.332149362771283929e+00 1.484970744689748212e+00
3.596374673079508533e+00 1.333370535711769778e+00 1.484001476726746871e+00
3.607828095605239316e+00 1.334592828093807748e+00 1.483027981912454329e+00
3.619281518130970099e+00 1.335816240943582978e+00 1.482050331347730676e+00
3.630734940656701326e+00 1.337040775288221406e+00 1.481068595181662229e+00
3.642188363182432109e+00 1.338266432155790220e+00 1.480082842624159012e+00
3.653641785708162892e+00 1.339493212575299186e+00 1.479093141958385926e+00
3.665095208233894120e+00 1.340721117576701094e+00 1.478099560553026715e+00
3.676548630759624903e+00 1.341950148190893088e+00 1.477102164874388945e+00
3.688002053285355686e+00 1.343180305449717560e+00 1.476101020498345573e+00
3.699455475811086469e+00 1.344411590385962363e+00 1.475096192122119287e+00
3.710908898336817696e+00 1.345644004033362595e+00 1.474087743575910547e+00
3.722362320862548479e+00 1.346877547426600374e+00 1.473075737834371957e+00
3.733815743388279262e+00 1.348112221601306615e+00 1.472060237027930762e+00
3.745269165914010490e+00 1.349348027594061694e+00 1.471041302453960364e+00
3.756722588439741273e+00 1.350584966442395896e+00 1.470018994587803274e+00
3.768176010965472056e+00 1.351823039184791186e+00 1.468993373093650412e+00
3.779629433491203283e+00 1.353062246860680773e+00 1.467964496835274746e+00
3.791082856016934066e+00 1.354302590510451099e+00 1.466932423886621484e+00
3.802536278542664849e+00 1.355544071175442511e+00 1.465897211542261047e+00
3.813989701068395632e+00 1.356786689897949483e+00 1.464858916327699490e+00
3.825443123594126860e+00 1.358030447721222167e+00 1.463817594009556800e+00
3.836896546119857643e+00 1.359275345689467063e+00 1.462773299605607091e+00
3.848349968645588426e+00 1.360521384847848125e+00 1.461726087394686013e+00
3.859803391171319653e+00 1.361768566242486989e+00 1.460676010926469370e+00
3.871256813697050436e+00 1.363016890920464297e+00 1.459623123031120517e+00
3.882710236222781219e+00 1.364266359929821038e+00 1.458567475828806526e+00
3.894163658748512447e+00 1.365516974319558541e+00 1.457509120739096664e+00
3.905617081274243230e+00 1.366768735139639368e+00 1.456448108490228766e+00
3.917070503799974013e+00 1.368021643440989532e+00 1.455384489128255021e+00
3.928523926325705240e+00 1.369275700275497609e+00 1.454318312026068760e+00
3.939977348851436023e+00 1.370530906696016737e+00 1.453249625892309771e+00
3.951430771377166806e+00 1.371787263756365283e+00 1.452178478780149717e+00
3.962884193902897589e+00 1.373044772511327505e+00 1.451104918095967866e+00
3.974337616428628817e+00 1.374303434016654668e+00 1.450028990607901358e+00
3.985791038954359600e+00 1.375563249329065485e+00 1.448950742454296670e+00
3.997244461480090383e+00 1.376824219506247893e+00 1.447870219152031179e+00
4.008697884005821166e+00 1.378086345606859275e+00 1.446787465604741474e+00
4.020151306531552393e+00 1.379349628690527130e+00 1.445702526110934194e+00
4.031604729057283620e+00 1.380614069817850842e+00 1.444615444371985857e+00
4.043058151583013959e+00 1.381879670050401243e+00 1.443526263500049645e+00
4.054511574108745187e+00 1.383146430450723274e+00 1.442435026025841172e+00
4.065964996634476414e+00 1.384414352082335320e+00 1.441341773906336554e+00
4.077418419160206753e+00 1.385683436009730540e+00 1.440246548532355453e+00
4.088871841685937980e+00 1.386953683298378648e+00 1.439149390736054412e+00
4.100325264211669207e+00 1.388225095014725019e+00 1.438050340798313176e+00
4.111778686737399546e+00 1.389497672226193581e+00 1.436949438456027961e+00
4.123232109263130774e+00 1.390771416001186367e+00 1.435846722909305706e+00
4.134685531788861113e+00 1.392046327409084849e+00 1.434742232828563280e+00
4.146138954314592340e+00 1.393322407520250383e+00 1.433636006361537207e+00
4.157592376840323567e+00 1.394599657406026427e+00 1.432528081140190590e+00
4.169045799366053906e+00 1.395878078138737655e+00 1.431418494287538312e+00
4.180499221891785133e+00 1.397157670791692174e+00 1.430307282424379656e+00
4.191952644417516360e+00 1.398438436439181976e+00 1.429194481675936990e+00
4.203406066943246699e+00 1.399720376156483592e+00 1.428080127678412303e+00
4.214859489468977927e+00 1.401003491019859659e+00 1.426964255585453145e+00
4.226312911994709154e+00 1.402287782106559133e+00 1.425846900074537071e+00
4.237766334520439493e+00 1.403573250494818403e+00 1.424728095353267499e+00
4.249219757046170720e+00 1.404859897263862401e+00 1.423607875165585623e+00
4.260673179571901947e+00 1.406147723493905710e+00 1.422486272797905960e+00
4.272126602097632286e+00 1.407436730266152347e+00 1.421363321085167053e+00
4.283580024623363514e+00 1.408726918662798200e+00 1.420239052416797598e+00
4.295033447149094741e+00 1.410018289767031030e+00 1.419113498742612389e+00
4.306486869674825080e+00 1.411310844663030917e+00 1.417986691578626335e+00
4.317940292200556307e+00 1.412604584435972921e+00 1.416858662012786096e+00
4.329393714726287534e+00 1.413899510172025975e+00 1.415729440710636888e+00
4.340847137252017873e+00 1.415195622958355104e+00 1.414599057920904901e+00
4.352300559777749100e+00 1.416492923883121868e+00 1.413467543481010891e+00
4.363753982303480328e+00 1.417791414035485253e+00 1.412334926822508052e+00
4.375207404829210667e+00 1.419091094505602557e+00 1.411201236976448836e+00
4.386660827354941894e+00 1.420391966384630722e+00 1.410066502578684267e+00
4.398114249880672233e+00 1.421694030764726779e+00 1.408930751875084875e+00
