# tau=beta*t, lambda=exp[(gamma_dot/beta)*tau], sigma_norm=sigma/mu
# tau lambda sigma_over_mu
3.206958307204657022e+00 1.066240773053987567e+00 1.806260654513774488e+00
3.252771997307581042e+00 1.067218189263073436e+00 1.807837726780283871e+00
3.298585687410504619e+00 1.068196501463449355e+00 1.809262659551170493e+00
3.344399377513428195e+00 1.069175710476464980e+00 1.810542620607028752e+00
3.390213067616351772e+00 1.070155817124222697e+00 1.811684443322523874e+00
3.436026757719275349e+00 1.071136822229578733e+00 1.812694642266398537e+00
3.481840447822199369e+00 1.072118726616143602e+00 1.813579428073665678e+00
3.527654137925122946e+00 1.073101531108282547e+00 1.814344721623946777e+00
3.573467828028046522e+00 1.074085236531116649e+00 1.814996167558329709e+00
3.619281518130970099e+00 1.075069843710523720e+00 1.815539147165616596e+00
3.665095208233894120e+00 1.076055353473137854e+00 1.815978790667368115e+00
3.710908898336817696e+00 1.077041766646351872e+00 1.816319988929820273e+00
3.756722588439741273e+00 1.078029084058316212e+00 1.816567404629397142e+00
3.802536278542664849e+00 1.079017306537941145e+00 1.816725482897316057e+00
3.848349968645588426e+00 1.080006434914896563e+00 1.816798461467596715e+00
3.894163658748512447e+00 1.080996470019612410e+00 1.816790380351641199e+00
3.939977348851436023e+00 1.081987412683280692e+00 1.816705091061467048e+00
3.985791038954359600e+00 1.082979263737854803e+00 1.816546265402667393e+00
4.031604729057283620e+00 1.083972024016051083e+00 1.816317403857156343e+00
4.077418419160206753e+00 1.084965694351349041e+00 1.816021843574847860e+00
4.123232109263130774e+00 1.085960275577992240e+00 1.815662765992517302e+00
4.169045799366053906e+00 1.086955768530989186e+00 1.815243204097229501e+00
4.214859489468977927e+00 1.087952174046113774e+00 1.814766049350930111e+00
4.260673179571901947e+00 1.088949492959905729e+00 1.814234058291988916e+00
4.306486869674825080e+00 1.089947726109671944e+00 1.813649858828794370e+00
4.352300559777749100e+00 1.090946874333486916e+00 1.813015956239738324e+00
4.398114249880672233e+00 1.091946938470192974e+00 1.812334738893312425e+00
4.443927939983596254e+00 1.092947919359401832e+00 1.811608483701360628e+00
4.489741630086520274e+00 1.093949817841495031e+00 1.810839361317938101e+00
4.535555320189443407e+00 1.094952634757623944e+00 1.810029441095656333e+00
4.581369010292367427e+00 1.095956370949711101e+00 1.809180695810814310e+00
4.627182700395291448e+00 1.096961027260451305e+00 1.808295006168109564e+00
4.672996390498214581e+00 1.097966604533311408e+00 1.807374165095216423e+00
4.718810080601138601e+00 1.098973103612531643e+00 1.806419881837025398e+00
4.764623770704061734e+00 1.099980525343126070e+00 1.805433785858896245e+00
4.810437460806985754e+00 1.100988870570883238e+00 1.804417430567837544e+00
4.856251150909909775e+00 1.101998140142367300e+00 1.803372296860098922e+00
4.902064841012832908e+00 1.103008334904918453e+00 1.802299796503276985e+00
4.947878531115756928e+00 1.104019455706653607e+00 1.801201275360664988e+00
4.993692221218680061e+00 1.105031503396466608e+00 1.800078016465186392e+00
5.039505911321604081e+00 1.106044478824030453e+00 1.798931242949946885e+00
5.085319601424528102e+00 1.107058382839796185e+00 1.797762120842088862e+00
5.131133291527451235e+00 1.108073216294994667e+00 1.796571761726318828e+00
5.176946981630375255e+00 1.109088980041637473e+00 1.795361225284196616e+00
5.222760671733298388e+00 1.110105674932516884e+00 1.794131521714976474e+00
5.268574361836222408e+00 1.111123301821206777e+00 1.792883614043529583e+00
5.314388051939146429e+00 1.112141861562063738e+00 1.791618420320610472e+00
5.360201742042069561e+00 1.113161355010227727e+00 1.790336815720494856e+00
5.406015432144993582e+00 1.114181783021622074e+00 1.789039634540776191e+00
5.451829122247917603e+00 1.115203146452955041e+00 1.787727672108876398e+00
5.497642812350840735e+00 1.116225446161720258e+00 1.786401686599637717e+00
5.543456502453764756e+00 1.117248683006197396e+00 1.785062400768128832e+00
5.589270192556687888e+00 1.118272857845452606e+00 1.783710503601630748e+00
5.635083882659611909e+00 1.119297971539340297e+00 1.782346651894564316e+00
5.680897572762535930e+00 1.120324024948502251e+00 1.780971471749965174e+00
5.726711262865459062e+00 1.121351018934369614e+00 1.779585560010916501e+00
5.772524952968383083e+00 1.122378954359163128e+00 1.778189485625225164e+00
5.818338643071306215e+00 1.123407832085894009e+00 1.776783790946439456e+00
5.864152333174230236e+00 1.124437652978364399e+00 1.775368992974188265e+00
5.909966023277154257e+00 1.125468417901168472e+00 1.773945584536666065e+00
5.955779713380077389e+00 1.126500127719692879e+00 1.772514035417965594e+00
6.001593403483001410e+00 1.127532783300117414e+00 1.771074793432835248e+00
6.047407093585924542e+00 1.128566385509416570e+00 1.769628285451295691e+00
6.093220783688848563e+00 1.129600935215358426e+00 1.768174918375483129e+00
6.139034473791772584e+00 1.130636433286507758e+00 1.766715080070919264e+00
6.184848163894695716e+00 1.131672880592224706e+00 1.765249140254353533e+00
6.230661853997619737e+00 1.132710278002666549e+00 1.763777451340193148e+00
6.276475544100542869e+00 1.133748626388788372e+00 1.762300349247456266e+00
6.322289234203466890e+00 1.134787926622343734e+00 1.760818154169089933e+00
6.368102924306390911e+00 1.135828179575885111e+00 1.759331171305405173e+00
6.413916614409314043e+00 1.136869386122764780e+00 1.757839691563306772e+00
6.459730304512238064e+00 1.137911547137136159e+00 1.756343992222912043e+00
6.505543994615162084e+00 1.138954663493953134e+00 1.754844337573078228e+00
6.551357684718085217e+00 1.139998736068972285e+00 1.753340979517289178e+00
6.597171374821009238e+00 1.141043765738752880e+00 1.751834158151285958e+00
6.642985064923932370e+00 1.142089753380657768e+00 1.750324102313756347e+00
6.688798755026856391e+00 1.143136699872853601e+00 1.748811030111344200e+00
6.734612445129780411e+00 1.144184606094312828e+00 1.747295149419166194e+00
6.780426135232703544e+00 1.145233472924812812e+00 1.745776658357996336e+00
6.826239825335627565e+00 1.146283301244938269e+00 1.744255745749188291e+00
6.872053515438550697e+00 1.147334091936080380e+00 1.742732591548382004e+00
6.917867205541474718e+00 1.148385845880438572e+00 1.741207367258988059e+00
6.963680895644398738e+00 1.149438563961021398e+00 1.739680236326381690e+00
7.009494585747321871e+00 1.150492247061645879e+00 1.738151354513721270e+00
7.055308275850245892e+00 1.151546896066940162e+00 1.736620870260232374e+00
7.101121965953169024e+00 1.152602511862343082e+00 1.735088925022787443e+00
7.146935656056093045e+00 1.153659095334104823e+00 1.733555653601553725e+00
7.192749346159017065e+00 1.154716647369288474e+00 1.732021184450455831e+00
7.238563036261940198e+00 1.155775168855769808e+00 1.730485639973159184e+00
7.284376726364864219e+00 1.156834660682238614e+00 1.728949136805249642e+00
7.330190416467788239e+00 1.157895123738199805e+00 1.727411786083252965e+00
7.376004106570711372e+00 1.158956558913972978e+00 1.725873693701113210e+00
7.421817796673635392e+00 1.160018967100694631e+00 1.724334960554701812e+00
7.467631486776558525e+00 1.161082349190317498e+00 1.722795682774935777e+00
7.513445176879482545e+00 1.162146706075612546e+00 1.721255951950012131e+00
7.559258866982406566e+00 1.163212038650168312e+00 1.719715855337289989e+00
7.605072557085329699e+00 1.164278347808393566e+00 1.718175476065282758e+00
7.650886247188253719e+00 1.165345634445515977e+00 1.716634893326237865e+00
7.696699937291176852e+00 1.166413899457584558e+00 1.715094182559728786e+00
7.742513627394100872e+00 1.167483143741469442e+00 1.713553415627695253e+00
7.788327317497024893e+00 1.168553368194862774e+00 1.712012660981308887e+00
7.834141007599948026e+00 1.169624573716280036e+00 1.710471983820068820e+00
7.879954697702872046e+00 1.170696761205059833e+00 1.708931446243470598e+00
7.925768387805795179e+00 1.171769931561365663e+00 1.707391107395603846e+00
7.971582077908719199e+00 1.172844085686185922e+00 1.705851023603014438e+00
8.017395768011642332e+00 1.173919224481335011e+00 1.704311248506124254e+00
8.063209458114567241e+00 1.174995348849454224e+00 1.702771833184534511e+00
8.109023148217490373e+00 1.176072459694011973e+00 1.701232826276480647e+00
8.154836838320413506e+00 1.177150557919304674e+00 1.699694274092719448e+00
8.200650528423338415e+00 1.178229644430458745e+00 1.698156220725100862e+00
8.246464218526261547e+00 1.179309720133428829e+00 1.696618708150084087e+00
8.292277908629184680e+00 1.180390785935001352e+00 1.695081776327419965e+00
8.338091598732107812e+00 1.181472842742793405e+00 1.693545463294236608e+00
8.383905288835032721e+00 1.182555891465254083e+00 1.692009805254732324e+00
8.429718978937955853e+00 1.183639933011665368e+00 1.690474836665695424e+00
8.475532669040878986e+00 1.184724968292142577e+00 1.688940590318026791e+00
8.521346359143803895e+00 1.185810998217635692e+00 1.687407097414463708e+00
8.567160049246727027e+00 1.186898023699929361e+00 1.685874387643684136e+00
8.612973739349650160e+00 1.187986045651644451e+00 1.684342489250950203e+00
8.658787429452575068e+00 1.189075064986238051e+00 1.682811429105458334e+00
8.704601119555498201e+00 1.190165082618004577e+00 1.681281232764554323e+00
8.750414809658421333e+00 1.191256099462077334e+00 1.679751924534943486e+00
8.796228499761344466e+00 1.192348116434427396e+00 1.678223527531059744e+00
8.842042189864269375e+00 1.193441134451866281e+00 1.676696063730704012e+00
8.887855879967192507e+00 1.194535154432045720e+00 1.675169554028087093e+00
8.933669570070115640e+00 1.195630177293458773e+00 1.673644018284408563e+00
8.979483260173040549e+00 1.196726203955440271e+00 1.672119475376070419e+00
9.025296950275963681e+00 1.197823235338167702e+00 1.670595943240640091e+00
9.071110640378886814e+00 1.198921272362662549e+00 1.669073438920680053e+00
9.116924330481811722e+00 1.200020315950790062e+00 1.667551978605521512e+00
9.162738020584734855e+00 1.201120367025260816e+00 1.666031577671104102e+00
9.208551710687657987e+00 1.202221426509631375e+00 1.664512250717941733e+00
9.254365400790582896e+00 1.203323495328304737e+00 1.662994011607336509e+00
9.300179090893506029e+00 1.204426574406531003e+00 1.661476873495887352e+00
9.345992780996429161e+00 1.205530664670409147e+00 1.659960848868399674e+00
9.391806471099352294e+00 1.206635767046886354e+00 1.658445949569259170e+00
9.437620161202277203e+00 1.207741882463760241e+00 1.656932186832339005e+00
9.483433851305200335e+00 1.208849011849678190e+00 1.655419571309517668e+00
9.529247541408123467e+00 1.209957156134139344e+00 1.653908113097861454e+00
9.575061231511048376e+00 1.211066316247495056e+00 1.652397821765544395e+00
9.620874921613971509e+00 1.212176493120949106e+00 1.650888706376559600e+00
9.666688611716894641e+00 1.213287687686559035e+00 1.649380775514273312e+00
9.712502301819819550e+00 1.214399900877236815e+00 1.647874037303885819e+00
9.758315991922742683e+00 1.215513133626749731e+00 1.646368499433844335e+00
9.804129682025665815e+00 1.216627386869721050e+00 1.644864169176254221e+00
9.849943372128590724e+00 1.217742661541630467e+00 1.643361053406343641e+00
9.895757062231513856e+00 1.218858958578815654e+00 1.641859158621016945e+00
9.941570752334436989e+00 1.219976278918472268e+00 1.640358490956543402e+00
9.987384442437360121e+00 1.221094623498655496e+00 1.638859056205421716e+00
1.003319813254028503e+01 1.222213993258279841e+00 1.637360859832460935e+00
1.007901182264320816e+01 1.223334389137121114e+00 1.635863906990105754e+00
1.012482551274613130e+01 1.224455812075816219e+00 1.634368202533052150e+00
1.017063920284905620e+01 1.225578263015864700e+00 1.632873751032179577e+00
1.021645289295197934e+01 1.226701742899628522e+00 1.631380556787836555e+00
1.026226658305490247e+01 1.227826252670334073e+00 1.629888623842499662e+00
1.030808027315782738e+01 1.228951793272072601e+00 1.628397955992849866e+00
1.035389396326075051e+01 1.230078365649799998e+00 1.626908556801283545e+00
1.039970765336367364e+01 1.231205970749338796e+00 1.625420429606884376e+00
1.044552134346659678e+01 1.232334609517378832e+00 1.623933577535886075e+00
1.049133503356952168e+01 1.233464282901477471e+00 1.622448003511646419e+00
1.053714872367244482e+01 1.234594991850060719e+00 1.620963710264158308e+00
1.058296241377536795e+01 1.235726737312423884e+00 1.619480700339112511e+00
1.062877610387829286e+01 1.236859520238732912e+00 1.617998976106544529e+00
1.067458979398121599e+01 1.237993341580024165e+00 1.616518539769070451e+00
1.072040348408413912e+01 1.239128202288206193e+00 1.615039393369748222e+00
1.076621717418706403e+01 1.240264103316060407e+00 1.613561538799562767e+00
1.081203086428998716e+01 1.241401045617240850e+00 1.612084977804569830e+00
1.085784455439291030e+01 1.242539030146276424e+00 1.610609711992701421e+00
1.090365824449583521e+01 1.243678057858570885e+00 1.609135742840256400e+00
1.094947193459875834e+01 1.244818129710403953e+00 1.607663071698090418e+00
1.099528562470168147e+01 1.245959246658931319e+00 1.606191699797512085e+00
1.104109931480460460e+01 1.247101409662186855e+00 1.604721628255907584e+00
1.108691300490752951e+01 1.248244619679082401e+00 1.603252858082104382e+00
1.113272669501045264e+01 1.249388877669408648e+00 1.601785390181482249e+00
1.117854038511337578e+01 1.250534184593836029e+00 1.600319225360845143e+00
1.122435407521630069e+01 1.251680541413916270e+00 1.598854364333069489e+00
1.127016776531922382e+01 1.252827949092081949e+00 1.597390807721532413e+00
1.131598145542214695e+01 1.253976408591647829e+00 1.595928556064338366e+00
1.136179514552507186e+01 1.255125920876812184e+00 1.594467609818339016e+00
1.140760883562799499e+01 1.256276486912657031e+00 1.593007969362977949e+00
1.145342252573091812e+01 1.257428107665148787e+00 1.591549635003945529e+00
1.149923621583384126e+01 1.258580784101139827e+00 1.590092606976671208e+00
1.154504990593676617e+01 1.259734517188368264e+00 1.588636885449648650e+00
1.159086359603968930e+01 1.260889307895459943e+00 1.587182470527605194e+00
1.163667728614261243e+01 1.262045157191928002e+00 1.585729362254527208e+00
1.168249097624553734e+01 1.263202066048175087e+00 1.584277560616541791e+00
1.172830466634846047e+01 1.264360035435492469e+00 1.582827065544664125e+00
1.177411835645138360e+01 1.265519066326062703e+00 1.581377876917416936e+00
1.181993204655430851e+01 1.266679159692958967e+00 1.579929994563328943e+00
1.186574573665723165e+01 1.267840316510146836e+00 1.578483418263317173e+00
1.191155942676015478e+01 1.269002537752484283e+00 1.577038147752952479e+00
1.195737311686307969e+01 1.270165824395723009e+00 1.575594182724630476e+00
1.200318680696600282e+01 1.271330177416509777e+00 1.574151522829627448e+00
1.204900049706892595e+01 1.272495597792385746e+00 1.572710167680074100e+00
1.209481418717184908e+01 1.273662086501788915e+00 1.571270116850826071e+00
1.214062787727477399e+01 1.274829644524053673e+00 1.569831369881255378e+00
1.218644156737769713e+01 1.275998272839412584e+00 1.568393926276950623e+00
1.223225525748062026e+01 1.277167972428996379e+00 1.566957785511347012e+00
1.227806894758354517e+01 1.278338744274835737e+00 1.565522947027272238e+00
1.232388263768646830e+01 1.279510589359860839e+00 1.564089410238423739e+00
1.236969632778939143e+01 1.280683508667903370e+00 1.562657174530777793e+00
1.241551001789231634e+01 1.281857503183697178e+00 1.561226239263931781e+00
1.246132370799523947e+01 1.283032573892878059e+00 1.559796603772383383e+00
1.250713739809816261e+01 1.284208721781985751e+00 1.558368267366751159e+00
1.255295108820108574e+01 1.285385947838464382e+00 1.556941229334936505e+00
1.259876477830401065e+01 1.286564253050663353e+00 1.555515488943234992e+00
1.264457846840693378e+01 1.287743638407837787e+00 1.554091045437389740e+00
1.269039215850985691e+01 1.288924104900149858e+00 1.552667898043604833e+00
1.273620584861278182e+01 1.290105653518669238e+00 1.551246045969499887e+00
1.278201953871570495e+01 1.291288285255373980e+00 1.549825488405032203e+00
1.282783322881862809e+01 1.292472001103152301e+00 1.548406224523363406e+00
1.287364691892155300e+01 1.293656802055801691e+00 1.546988253481697662e+00
1.291946060902447613e+01 1.294842689108030909e+00 1.545571574422073269e+00
1.296527429912739926e+01 1.296029663255460429e+00 1.544156186472118275e+00
1.301108798923032417e+01 1.297217725494623997e+00 1.542742088745773454e+00
1.305690167933324730e+01 1.298406876822968181e+00 1.541329280343978647e+00
1.310271536943617043e+01 1.299597118238854376e+00 1.539917760355328902e+00
1.314852905953909357e+01 1.300788450741559021e+00 1.538507527856699753e+00
1.319434274964201848e+01 1.301980875331274046e+00 1.537098581913843853e+00
1.324015643974494161e+01 1.303174393009109311e+00 1.535690921581955193e+00
1.328597012984786474e+01 1.304369004777091501e+00 1.534284545906215991e+00
1.333178381995078965e+01 1.305564711638166342e+00 1.532879453922307400e+00
1.337759751005371278e+01 1.306761514596198603e+00 1.531475644656906665e+00
1.342341120015663591e+01 1.307959414655973651e+00 1.530073117128152527e+00
1.346922489025956082e+01 1.309158412823197892e+00 1.528671870346093975e+00
1.351503858036248396e+01 1.310358510104498997e+00 1.527271903313116130e+00
1.356085227046540709e+01 1.311559707507428119e+00 1.525873215024347918e+00
1.360666596056833022e+01 1.312762006040460117e+00 1.524475804468046647e+00
1.365247965067125513e+01 1.313965406712994000e+00 1.523079670625969273e+00
1.369829334077417826e+01 1.315169910535353592e+00 1.521684812473726556e+00
1.374410703087710139e+01 1.316375518518789978e+00 1.520291228981112797e+00
1.378992072098002630e+01 1.317582231675480609e+00 1.518898919112432244e+00
1.383573441108294944e+01 1.318790051018530640e+00 1.517507881826799521e+00
1.388154810118587257e+01 1.319998977561974041e+00 1.516118116078432276e+00
1.392736179128879748e+01 1.321209012320774923e+00 1.514729620816928302e+00
1.397317548139172061e+01 1.322420156310826655e+00 1.513342394987528206e+00
1.401898917149464374e+01 1.323632410548955196e+00 1.511956437531369879e+00
1.406480286159756865e+01 1.324845776052917756e+00 1.510571747385725638e+00
1.411061655170049178e+01 1.326060253841404579e+00 1.509188323484233152e+00
1.415643024180341492e+01 1.327275844934040050e+00 1.507806164757112377e+00
1.420224393190633805e+01 1.328492550351382917e+00 1.506425270131374061e+00
1.424805762200926296e+01 1.329710371114927847e+00 1.505045638531017138e+00
1.429387131211218609e+01 1.330929308247105425e+00 1.503667268877218133e+00
1.433968500221510922e+01 1.332149362771283929e+00 1.502290160088510573e+00
1.438549869231803413e+01 1.333370535711769778e+00 1.500914311080958630e+00
1.443131238242095726e+01 1.334592828093807748e+00 1.499539720768318762e+00
1.447712607252388040e+01 1.335816240943582978e+00 1.498166388062193377e+00
1.452293976262680530e+01 1.337040775288221406e+00 1.496794311872186478e+00
1.456875345272972844e+01 1.338266432155790220e+00 1.495423491106036229e+00
1.461456714283265157e+01 1.339493212575299186e+00 1.494053924669757505e+00
1.466038083293557648e+01 1.340721117576701094e+00 1.492685611467766904e+00
1.470619452303849961e+01 1.341950148190893088e+00 1.491318550403005094e+00
1.475200821314142274e+01 1.343180305449717560e+00 1.489952740377055607e+00
1.479782190324434588e+01 1.344411590385962363e+00 1.488588180290253415e+00
1.484363559334727078e+01 1.345644004033362595e+00 1.487224869041794184e+00
1.488944928345019392e+01 1.346877547426600374e+00 1.485862805529832409e+00
1.493526297355311705e+01 1.348112221601306615e+00 1.484501988651581783e+00
1.498107666365604196e+01 1.349348027594061694e+00 1.483142417303402238e+00
1.502689035375896509e+01 1.350584966442395896e+00 1.481784090380890540e+00
1.507270404386188822e+01 1.351823039184791186e+00 1.480427006778961774e+00
1.511851773396481313e+01 1.353062246860680773e+00 1.479071165391932174e+00
1.516433142406773626e+01 1.354302590510451099e+00 1.477716565113590619e+00
1.521014511417065940e+01 1.355544071175442511e+00 1.476363204837273679e+00
1.525595880427358253e+01 1.356786689897949483e+00 1.475011083455932903e+00
1.530177249437650744e+01 1.358030447721222167e+00 1.473660199862200537e+00
1.534758618447943057e+01 1.359275345689467063e+00 1.472310552948453477e+00
1.539339987458235370e+01 1.360521384847848125e+00 1.470962141606869666e+00
1.543921356468527861e+01 1.361768566242486989e+00 1.469614964729487383e+00
1.548502725478820174e+01 1.363016890920464297e+00 1.468269021208259195e+00
1.553084094489112488e+01 1.364266359929821038e+00 1.466924309935100590e+00
1.557665463499404979e+01 1.365516974319558541e+00 1.465580829801941265e+00
1.562246832509697292e+01 1.366768735139639368e+00 1.464238579700772425e+00
1.566828201519989605e+01 1.368021643440989532e+00 1.462897558523688968e+00
1.571409570530282096e+01 1.369275700275497609e+00 1.461557765162932787e+00
1.575990939540574409e+01 1.370530906696016737e+00 1.460219198510934513e+00
1.580572308550866722e+01 1.371787263756365283e+00 1.458881857460348153e+00
1.585153677561159036e+01 1.373044772511327505e+00 1.457545740904091724e+00
1.589735046571451527e+01 1.374303434016654668e+00 1.456210847735379454e+00
1.594316415581743840e+01 1.375563249329065485e+00 1.454877176847757525e+00
1.598897784592036153e+01 1.376824219506247893e+00 1.453544727135130499e+00
1.603479153602328466e+01 1.378086345606859275e+00 1.452213497491797733e+00
1.608060522612620957e+01 1.379349628690527130e+00 1.450883486812477141e+00
1.612641891622913448e+01 1.380614069817850842e+00 1.449554693992335164e+00
1.617223260633205584e+01 1.381879670050401243e+00 1.448227117927010754e+00
1.621804629643498075e+01 1.383146430450723274e+00 1.446900757512641578e+00
1.626385998653790566e+01 1.384414352082335320e+00 1.445575611645886882e+00
1.630967367664082701e+01 1.385683436009730540e+00 1.444251679223949481e+00
1.635548736674375192e+01 1.386953683298378648e+00 1.442928959144597290e+00
1.640130105684667683e+01 1.388225095014725019e+00 1.441607450306183758e+00
1.644711474694959819e+01 1.389497672226193581e+00 1.440287151607666516e+00
1.649292843705252309e+01 1.390771416001186367e+00 1.438968061948626032e+00
1.653874212715544445e+01 1.392046327409084849e+00 1.437650180229283370e+00
1.658455581725836936e+01 1.393322407520250383e+00 1.436333505350516626e+00
1.663036950736129427e+01 1.394599657406026427e+00 1.435018036213875359e+00
1.667618319746421562e+01 1.395878078138737655e+00 1.433703771721597242e+00
1.672199688756714053e+01 1.397157670791692174e+00 1.432390710776621168e+00
1.676781057767006544e+01 1.398438436439181976e+00 1.431078852282602343e+00
1.681362426777298680e+01 1.399720376156483592e+00 1.429768195143921838e+00
1.685943795787591171e+01 1.401003491019859659e+00 1.428458738265702577e+00
1.690525164797883662e+01 1.402287782106559133e+00 1.427150480553818213e+00
1.695106533808175797e+01 1.403573250494818403e+00 1.425843420914907345e+00
1.699687902818468288e+01 1.404859897263862401e+00 1.424537558256378400e+00
1.704269271828760779e+01 1.406147723493905710e+00 1.423232891486424956e+00
1.708850640839052915e+01 1.407436730266152347e+00 1.421929419514033732e+00
1.713432009849345405e+01 1.408726918662798200e+00 1.420627141248991698e+00
1.718013378859637896e+01 1.410018289767031030e+00 1.419326055601895398e+00
1.722594747869930032e+01 1.411310844663030917e+00 1.418026161484161385e+00
1.727176116880222523e+01 1.412604584435972921e+00 1.416727457808030000e+00
1.731757485890515014e+01 1.413899510172025975e+00 1.415429943486574027e+00
1.736338854900807149e+01 1.415195622958355104e+00 1.414133617433708245e+00
1.740920223911099640e+01 1.416492923883121868e+00 1.412838478564191647e+00
1.745501592921392131e+01 1.417791414035485253e+00 1.411544525793636096e+00
1.750082961931684267e+01 1.419091094505602557e+00 1.410251758038511882e+00
1.754664330941976758e+01 1.420391966384630722e+00 1.408960174216152827e+00
1.759245699952268893e+01 1.421694030764726779e+00 1.407669773244761169e+00
