# tau=beta*t, lambda=exp[(gamma_dot/beta)*tau], sigma_norm=sigma/mu
# tau lambda sigma_over_mu
3.481840447822199397e-02 1.035431661972987749e+00 1.420232011772867842e-01
3.573467828028047133e-02 1.036380835663761601e+00 1.455283976468254026e-01
3.665095208233894175e-02 1.037330879456086485e+00 1.490221653768802057e-01
3.756722588439741911e-02 1.038281794147579262e+00 1.525045393618441325e-01
3.848349968645588953e-02 1.039233580536587764e+00 1.559755544878737854e-01
3.939977348851435995e-02 1.040186239422191461e+00 1.594352455332699592e-01
4.031604729057283731e-02 1.041139771604202569e+00 1.628836471688584753e-01
4.123232109263130774e-02 1.042094177883166273e+00 1.663207939583676576e-01
4.214859489468978510e-02 1.043049459060362061e+00 1.697467203588063911e-01
4.306486869674825552e-02 1.044005615937803277e+00 1.731614607208363521e-01
4.398114249880673288e-02 1.044962649318238901e+00 1.765650492891491785e-01
4.489741630086520330e-02 1.045920560005153988e+00 1.799575202028377008e-01
4.581369010292368066e-02 1.046879348802769671e+00 1.833389074957653686e-01
4.672996390498215108e-02 1.047839016516044497e+00 1.867092450969365103e-01
4.764623770704062844e-02 1.048799563950675084e+00 1.900685668308657594e-01
4.856251150909909886e-02 1.049760991913096131e+00 1.934169064179406261e-01
4.947878531115756928e-02 1.050723301210482186e+00 1.967542974747921725e-01
5.039505911321604664e-02 1.051686492650747429e+00 2.000807735146535316e-01
5.131133291527451706e-02 1.052650567042546559e+00 2.033963679477248931e-01
5.222760671733299442e-02 1.053615525195275904e+00 2.067011140815337433e-01
5.314388051939146485e-02 1.054581367919073198e+00 2.099950451212928837e-01
5.406015432144994221e-02 1.055548096024819804e+00 2.132781941702627804e-01
5.497642812350841263e-02 1.056515710324139157e+00 2.165505942301006181e-01
5.589270192556688999e-02 1.057484211629399651e+00 2.198122782012232601e-01
5.680897572762536041e-02 1.058453600753713753e+00 2.230632788831553859e-01
5.772524952968383777e-02 1.059423878510939998e+00 2.263036289748868168e-01
5.864152333174230819e-02 1.060395045715682549e+00 2.295333610752198217e-01
5.955779713380077861e-02 1.061367103183292082e+00 2.327525076831182815e-01
6.047407093585925597e-02 1.062340051729866897e+00 2.359611011980596584e-01
6.139034473791772639e-02 1.063313892172254027e+00 2.391591739203814126e-01
6.230661853997620375e-02 1.064288625328048132e+00 2.423467580516218411e-01
6.322289234203468111e-02 1.065264252015594382e+00 2.455238856948711301e-01
6.413916614409315153e-02 1.066240773053987567e+00 2.486905888551094179e-01
6.505543994615162195e-02 1.067218189263073436e+00 2.518468994395505201e-01
6.597171374821009238e-02 1.068196501463449355e+00 2.549928492579818240e-01
6.688798755026857668e-02 1.069175710476464980e+00 2.581284700231041285e-01
6.780426135232704710e-02 1.070155817124222697e+00 2.612537933508672361e-01
6.872053515438551752e-02 1.071136822229578733e+00 2.643688507608095706e-01
6.963680895644398794e-02 1.072118726616143602e+00 2.674736736763898559e-01
7.055308275850245836e-02 1.073101531108282547e+00 2.705682934253232363e-01
7.146935656056094266e-02 1.074085236531116649e+00 2.736527412399124559e-01
7.238563036261941308e-02 1.075069843710523720e+00 2.767270482573810919e-01
7.330190416467788350e-02 1.076055353473137854e+00 2.797912455202001270e-01
7.421817796673635392e-02 1.077041766646351872e+00 2.828453639764208494e-01
7.513445176879483822e-02 1.078029084058316434e+00 2.858894344799988718e-01
7.605072557085330864e-02 1.079017306537941145e+00 2.889234877911207033e-01
7.696699937291177906e-02 1.080006434914896563e+00 2.919475545765328195e-01
7.788327317497024949e-02 1.080996470019612410e+00 2.949616654098578539e-01
7.879954697702871991e-02 1.081987412683280692e+00 2.979658507719243898e-01
7.971582077908720421e-02 1.082979263737854803e+00 3.009601410510835962e-01
8.063209458114567463e-02 1.083972024016051083e+00 3.039445665435310251e-01
8.154836838320414505e-02 1.084965694351349041e+00 3.069191574536248579e-01
8.246464218526261547e-02 1.085960275577992240e+00 3.098839438942034841e-01
8.338091598732109977e-02 1.086955768530989186e+00 3.128389558869023035e-01
8.429718978937957019e-02 1.087952174046113774e+00 3.157842233624685857e-01
8.521346359143804061e-02 1.088949492959905729e+00 3.187197761610737201e-01
8.612973739349651103e-02 1.089947726109671944e+00 3.216456440326289079e-01
8.704601119555499533e-02 1.090946874333486916e+00 3.245618566370948588e-01
8.796228499761346575e-02 1.091946938470192974e+00 3.274684435447915987e-01
8.887855879967193617e-02 1.092947919359402054e+00 3.303654342367102204e-01
8.979483260173040660e-02 1.093949817841495031e+00 3.332528581048164740e-01
9.071110640378887702e-02 1.094952634757623944e+00 3.361307444523632393e-01
9.162738020584736132e-02 1.095956370949711101e+00 3.389991224941903969e-01
9.254365400790583174e-02 1.096961027260451305e+00 3.418580213570340254e-01
9.345992780996430216e-02 1.097966604533311408e+00 3.447074700798261615e-01
9.437620161202277258e-02 1.098973103612531643e+00 3.475474976139998895e-01
9.529247541408125688e-02 1.099980525343126070e+00 3.503781328237878245e-01
9.620874921613972730e-02 1.100988870570883238e+00 3.531994044865231497e-01
9.712502301819819772e-02 1.101998140142367300e+00 3.560113412929390431e-01
9.804129682025666814e-02 1.103008334904918453e+00 3.588139718474654960e-01
9.895757062231513856e-02 1.104019455706653607e+00 3.616073246685264642e-01
9.987384442437362286e-02 1.105031503396466608e+00 3.643914281888320783e-01
1.007901182264320933e-01 1.106044478824030453e+00 3.671663107556791261e-01
1.017063920284905637e-01 1.107058382839796185e+00 3.699320006312381004e-01
1.026226658305490341e-01 1.108073216294994667e+00 3.726885259928475747e-01
1.035389396326075184e-01 1.109088980041637473e+00 3.754359149333071355e-01
1.044552134346659888e-01 1.110105674932516884e+00 3.781741954611641532e-01
1.053714872367244593e-01 1.111123301821206777e+00 3.809033955010033834e-01
1.062877610387829297e-01 1.112141861562063738e+00 3.836235428937353475e-01
1.072040348408414140e-01 1.113161355010227727e+00 3.863346653968834366e-01
1.081203086428998844e-01 1.114181783021622074e+00 3.890367906848668511e-01
1.090365824449583548e-01 1.115203146452955041e+00 3.917299463492871503e-01
1.099528562470168253e-01 1.116225446161720258e+00 3.944141598992122466e-01
1.108691300490752957e-01 1.117248683006197396e+00 3.970894587614563487e-01
1.117854038511337800e-01 1.118272857845452828e+00 3.997558702808632902e-01
1.127016776531922504e-01 1.119297971539340297e+00 4.024134217205850850e-01
1.136179514552507208e-01 1.120324024948502251e+00 4.050621402623625911e-01
1.145342252573091912e-01 1.121351018934369614e+00 4.077020530068025117e-01
1.154504990593676755e-01 1.122378954359163128e+00 4.103331869736551174e-01
1.163667728614261460e-01 1.123407832085894009e+00 4.129555691020896369e-01
1.172830466634846164e-01 1.124437652978364399e+00 4.155692262509695922e-01
1.181993204655430868e-01 1.125468417901168472e+00 4.181741851991269132e-01
1.191155942676015572e-01 1.126500127719692879e+00 4.207704726456345523e-01
1.200318680696600415e-01 1.127532783300117414e+00 4.233581152100786005e-01
1.209481418717185119e-01 1.128566385509416570e+00 4.259371394328301252e-01
1.218644156737769824e-01 1.129600935215358426e+00 4.285075717753119018e-01
1.227806894758354528e-01 1.130636433286507758e+00 4.310694386202719164e-01
1.236969632778939371e-01 1.131672880592224706e+00 4.336227662720476550e-01
1.246132370799524075e-01 1.132710278002666549e+00 4.361675809568336115e-01
1.255295108820108918e-01 1.133748626388788372e+00 4.387039088229489070e-01
1.264457846840693622e-01 1.134787926622343734e+00 4.412317759411011342e-01
1.273620584861278326e-01 1.135828179575885111e+00 4.437512083046500910e-01
1.282783322881863031e-01 1.136869386122765002e+00 4.462622318298705149e-01
1.291946060902447735e-01 1.137911547137136159e+00 4.487648723562142616e-01
1.301108798923032439e-01 1.138954663493953134e+00 4.512591556465728182e-01
1.310271536943617143e-01 1.139998736068972285e+00 4.537451073875350405e-01
1.319434274964201848e-01 1.141043765738752880e+00 4.562227531896478339e-01
1.328597012984786552e-01 1.142089753380657768e+00 4.586921185876740026e-01
1.337759751005371534e-01 1.143136699872853601e+00 4.611532290408478230e-01
1.346922489025956238e-01 1.144184606094312828e+00 4.636061099331348911e-01
1.356085227046540942e-01 1.145233472924813034e+00 4.660507865734830335e-01
1.365247965067125646e-01 1.146283301244938269e+00 4.684872841960795453e-01
1.374410703087710350e-01 1.147334091936080380e+00 4.709156279606048212e-01
1.383573441108295055e-01 1.148385845880438572e+00 4.733358429524824884e-01
1.392736179128879759e-01 1.149438563961021398e+00 4.757479541831339809e-01
1.401898917149464463e-01 1.150492247061645879e+00 4.781519865902251198e-01
1.411061655170049167e-01 1.151546896066940162e+00 4.805479650379203549e-01
1.420224393190634149e-01 1.152602511862343082e+00 4.829359143171294555e-01
1.429387131211218853e-01 1.153659095334105045e+00 4.853158591457541471e-01
1.438549869231803557e-01 1.154716647369288474e+00 4.876878241689360238e-01
1.447712607252388262e-01 1.155775168855769808e+00 4.900518339593049055e-01
1.456875345272972966e-01 1.156834660682238614e+00 4.924079130172203111e-01
1.466038083293557670e-01 1.157895123738199805e+00 4.947560857710182614e-01
1.475200821314142374e-01 1.158956558913972978e+00 4.970963765772530296e-01
1.484363559334727078e-01 1.160018967100694631e+00 4.994288097209416133e-01
1.493526297355311783e-01 1.161082349190317498e+00 5.017534094158027091e-01
1.502689035375896764e-01 1.162146706075612546e+00 5.040701998045002963e-01
1.511851773396481469e-01 1.163212038650168312e+00 5.063792049588798916e-01
1.521014511417066173e-01 1.164278347808393566e+00 5.086804488802123547e-01
1.530177249437650877e-01 1.165345634445515977e+00 5.109739554994271460e-01
1.539339987458235581e-01 1.166413899457584558e+00 5.132597486773530227e-01
1.548502725478820286e-01 1.167483143741469442e+00 5.155378522049522960e-01
1.557665463499404990e-01 1.168553368194862774e+00 5.178082898035570869e-01
1.566828201519989694e-01 1.169624573716280036e+00 5.200710851251048039e-01
1.575990939540574398e-01 1.170696761205059833e+00 5.223262617523699580e-01
1.585153677561159380e-01 1.171769931561365663e+00 5.245738431991996409e-01
1.594316415581744084e-01 1.172844085686185922e+00 5.268138529107430079e-01
1.603479153602328788e-01 1.173919224481335233e+00 5.290463142636848692e-01
1.612641891622913493e-01 1.174995348849454224e+00 5.312712505664737295e-01
1.621804629643498197e-01 1.176072459694011973e+00 5.334886850595547125e-01
1.630967367664082901e-01 1.177150557919304896e+00 5.356986409155946038e-01
1.640130105684667605e-01 1.178229644430458745e+00 5.379011412397116665e-01
1.649292843705252309e-01 1.179309720133428829e+00 5.400962090697032369e-01
1.658455581725837291e-01 1.180390785935001574e+00 5.422838673762719885e-01
1.667618319746421995e-01 1.181472842742793627e+00 5.444641390632490863e-01
1.676781057767006700e-01 1.182555891465254083e+00 5.466370469678210053e-01
1.685943795787591404e-01 1.183639933011665368e+00 5.488026138607546844e-01
1.695106533808176108e-01 1.184724968292142577e+00 5.509608624466162397e-01
1.704269271828760812e-01 1.185810998217635692e+00 5.531118153639975610e-01
1.713432009849345516e-01 1.186898023699929361e+00 5.552554951857355814e-01
1.722594747869930221e-01 1.187986045651644451e+00 5.573919244191333222e-01
1.731757485890514925e-01 1.189075064986238051e+00 5.595211255061793842e-01
1.740920223911099907e-01 1.190165082618004799e+00 5.616431208237678829e-01
1.750082961931684611e-01 1.191256099462077334e+00 5.637579326839152749e-01
1.759245699952269315e-01 1.192348116434427396e+00 5.658655833339805152e-01
1.768408437972854019e-01 1.193441134451866281e+00 5.679660949568786643e-01
1.777571175993438723e-01 1.194535154432045720e+00 5.700594896712989357e-01
1.786733914014023428e-01 1.195630177293458773e+00 5.721457895319194131e-01
1.795896652034608132e-01 1.196726203955440271e+00 5.742250165296201025e-01
1.805059390055192836e-01 1.197823235338167702e+00 5.762971925916985372e-01
1.814222128075777540e-01 1.198921272362662549e+00 5.783623395820822743e-01
1.823384866096362522e-01 1.200020315950790062e+00 5.804204793015391717e-01
1.832547604116947226e-01 1.201120367025261038e+00 5.824716334878916602e-01
1.841710342137531931e-01 1.202221426509631597e+00 5.845158238162244668e-01
1.850873080158116635e-01 1.203323495328304737e+00 5.865530718990964454e-01
1.860035818178701339e-01 1.204426574406531003e+00 5.885833992867490760e-01
1.869198556199286043e-01 1.205530664670409147e+00 5.906068274673152985e-01
1.878361294219870747e-01 1.206635767046886354e+00 5.926233778670250141e-01
1.887524032240455452e-01 1.207741882463760241e+00 5.946330718504158064e-01
1.896686770261040156e-01 1.208849011849678190e+00 5.966359307205350015e-01
1.905849508281625138e-01 1.209957156134139566e+00 5.986319757191480573e-01
1.915012246302209842e-01 1.211066316247495056e+00 6.006212280269410675e-01
1.924174984322794546e-01 1.212176493120949106e+00 6.026037087637275969e-01
1.933337722343379250e-01 1.213287687686559035e+00 6.045794389886487430e-01
1.942500460363963954e-01 1.214399900877236815e+00 6.065484397003769734e-01
1.951663198384548659e-01 1.215513133626749731e+00 6.085107318373192964e-01
1.960825936405133363e-01 1.216627386869721050e+00 6.104663362778159907e-01
1.969988674425718067e-01 1.217742661541630467e+00 6.124152738403425555e-01
1.979151412446302771e-01 1.218858958578815654e+00 6.143575652837088841e-01
1.988314150466887753e-01 1.219976278918472268e+00 6.162932313072575496e-01
1.997476888487472457e-01 1.221094623498655496e+00 6.182222925510647560e-01
2.006639626508057161e-01 1.222213993258279841e+00 6.201447695961334050e-01
2.015802364528641866e-01 1.223334389137121114e+00 6.220606829645946023e-01
2.024965102549226570e-01 1.224455812075816219e+00 6.239700531199008360e-01
2.034127840569811274e-01 1.225578263015864700e+00 6.258729004670230411e-01
2.043290578590395978e-01 1.226701742899628522e+00 6.277692453526435568e-01
2.052453316610980683e-01 1.227826252670334295e+00 6.296591080653530792e-01
2.061616054631565387e-01 1.228951793272072601e+00 6.315425088358410655e-01
2.070778792652150369e-01 1.230078365649799998e+00 6.334194678370910214e-01
2.079941530672735073e-01 1.231205970749338796e+00 6.352900051845707941e-01
2.089104268693319777e-01 1.232334609517378832e+00 6.371541409364249731e-01
2.098267006713904481e-01 1.233464282901477471e+00 6.390118950936661824e-01
2.107429744734489185e-01 1.234594991850060719e+00 6.408632876003631518e-01
2.116592482755073890e-01 1.235726737312423884e+00 6.427083383438312314e-01
2.125755220775658594e-01 1.236859520238732912e+00 6.445470671548231278e-01
2.134917958796243298e-01 1.237993341580024165e+00 6.463794938077122021e-01
2.144080696816828280e-01 1.239128202288206193e+00 6.482056380206853152e-01
2.153243434837412984e-01 1.240264103316060407e+00 6.500255194559267924e-01
2.162406172857997688e-01 1.241401045617240850e+00 6.518391577198034970e-01
2.171568910878582392e-01 1.242539030146276424e+00 6.536465723630530134e-01
2.180731648899167097e-01 1.243678057858570885e+00 6.554477828809665008e-01
2.189894386919751801e-01 1.244818129710403953e+00 6.572428087135748775e-01
2.199057124940336505e-01 1.245959246658931319e+00 6.590316692458293435e-01
2.208219862960921209e-01 1.247101409662186855e+00 6.608143838077867871e-01
2.217382600981505913e-01 1.248244619679082401e+00 6.625909716747919731e-01
2.226545339002090895e-01 1.249388877669408648e+00 6.643614520676579538e-01
2.235708077022675599e-01 1.250534184593836029e+00 6.661258441528470353e-01
2.244870815043260304e-01 1.251680541413916270e+00 6.678841670426538535e-01
2.254033553063845008e-01 1.252827949092081949e+00 6.696364397953811221e-01
2.263196291084429712e-01 1.253976408591647829e+00 6.713826814155218203e-01
2.272359029105014416e-01 1.255125920876812184e+00 6.731229108539364958e-01
2.281521767125599121e-01 1.256276486912657031e+00 6.748571470080315660e-01
2.290684505146183825e-01 1.257428107665149009e+00 6.765854087219367319e-01
2.299847243166768529e-01 1.258580784101139827e+00 6.783077147866801715e-01
2.309009981187353511e-01 1.259734517188368486e+00 6.800240839403680626e-01
2.318172719207938215e-01 1.260889307895459943e+00 6.817345348683551132e-01
2.327335457228522919e-01 1.262045157191928002e+00 6.834390862034243064e-01
2.336498195249107623e-01 1.263202066048175087e+00 6.851377565259590963e-01
2.345660933269692328e-01 1.264360035435492469e+00 6.868305643641150482e-01
2.354823671290277032e-01 1.265519066326062703e+00 6.885175281939971415e-01
2.363986409310861736e-01 1.266679159692958967e+00 6.901986664398283011e-01
2.373149147331446440e-01 1.267840316510146836e+00 6.918739974741245913e-01
2.382311885352031144e-01 1.269002537752484283e+00 6.935435396178634138e-01
2.391474623372616126e-01 1.270165824395723231e+00 6.952073111406567030e-01
2.400637361393200830e-01 1.271330177416509777e+00 6.968653302609192357e-01
2.409800099413785535e-01 1.272495597792385746e+00 6.985176151460401606e-01
2.418962837434370239e-01 1.273662086501788915e+00 7.001641839125500866e-01
2.428125575454954943e-01 1.274829644524053673e+00 7.018050546262902811e-01
2.437288313475539647e-01 1.275998272839412584e+00 7.034402453025804247e-01
2.446451051496124351e-01 1.277167972428996379e+00 7.050697739063859215e-01
2.455613789516709056e-01 1.278338744274835737e+00 7.066936583524848769e-01
2.464776527537293760e-01 1.279510589359860839e+00 7.083119165056330768e-01
2.473939265557878742e-01 1.280683508667903370e+00 7.099245661807301877e-01
2.483102003578463446e-01 1.281857503183697178e+00 7.115316251429859573e-01
2.492264741599048150e-01 1.283032573892878059e+00 7.131331111080825291e-01
2.501427479619632854e-01 1.284208721781985751e+00 7.147290417423395326e-01
2.510590217640217836e-01 1.285385947838464604e+00 7.163194346628770637e-01
2.519752955660802263e-01 1.286564253050663353e+00 7.179043074377779998e-01
2.528915693681387244e-01 1.287743638407837787e+00 7.194836775862518685e-01
2.538078431701971671e-01 1.288924104900149858e+00 7.210575625787940535e-01
2.547241169722556653e-01 1.290105653518669238e+00 7.226259798373485532e-01
2.556403907743141080e-01 1.291288285255373980e+00 7.241889467354681864e-01
2.565566645763726061e-01 1.292472001103152301e+00 7.257464805984746858e-01
2.574729383784310488e-01 1.293656802055801691e+00 7.272985987036174604e-01
2.583892121804895470e-01 1.294842689108030909e+00 7.288453182802330232e-01
2.593054859825480452e-01 1.296029663255460429e+00 7.303866565099036423e-01
2.602217597846064878e-01 1.297217725494623997e+00 7.319226305266156585e-01
2.611380335866649860e-01 1.298406876822968403e+00 7.334532574169149166e-01
2.620543073887234287e-01 1.299597118238854376e+00 7.349785542200646393e-01
2.629705811907819268e-01 1.300788450741559021e+00 7.364985379282035227e-01
2.638868549928403695e-01 1.301980875331274046e+00 7.380132254864972818e-01
2.648031287948988677e-01 1.303174393009109311e+00 7.395226337932988558e-01
2.657194025969573103e-01 1.304369004777091501e+00 7.410267797002982881e-01
2.666356763990158085e-01 1.305564711638166342e+00 7.425256800126810441e-01
2.675519502010743067e-01 1.306761514596198825e+00 7.440193514892786686e-01
2.684682240031327494e-01 1.307959414655973651e+00 7.455078108427225514e-01
2.693844978051912475e-01 1.309158412823197892e+00 7.469910747395993589e-01
2.703007716072496902e-01 1.310358510104498997e+00 7.484691598005983604e-01
2.712170454093081884e-01 1.311559707507428119e+00 7.499420826006663043e-01
2.721333192113666311e-01 1.312762006040460117e+00 7.514098596691590748e-01
2.730495930134251292e-01 1.313965406712994000e+00 7.528725074899893510e-01
2.739658668154835719e-01 1.315169910535353592e+00 7.543300425017781530e-01
2.748821406175420701e-01 1.316375518518790200e+00 7.557824810980067198e-01
2.757984144196005682e-01 1.317582231675480609e+00 7.572298396271609500e-01
2.767146882216590109e-01 1.318790051018530640e+00 7.586721343928839456e-01
2.776309620237175091e-01 1.319998977561974041e+00 7.601093816541221182e-01
2.785472358257759518e-01 1.321209012320774923e+00 7.615415976252742913e-01
2.794635096278344499e-01 1.322420156310826878e+00 7.629687984763366959e-01
2.803797834298928926e-01 1.323632410548955196e+00 7.643910003330508518e-01
2.812960572319513908e-01 1.324845776052917756e+00 7.658082192770510055e-01
2.822123310340098334e-01 1.326060253841404579e+00 7.672204713460072378e-01
2.831286048360683316e-01 1.327275844934040050e+00 7.686277725337719025e-01
2.840448786381268298e-01 1.328492550351382917e+00 7.700301387905246209e-01
2.849611524401852725e-01 1.329710371114927847e+00 7.714275860229159454e-01
2.858774262422437706e-01 1.330929308247105425e+00 7.728201300942114660e-01
2.867937000443022133e-01 1.332149362771283929e+00 7.742077868244346961e-01
2.877099738463607115e-01 1.333370535711769778e+00 7.755905719905101803e-01
2.886262476484191541e-01 1.334592828093807748e+00 7.769685013264053808e-01
2.895425214504776523e-01 1.335816240943583200e+00 7.783415905232727861e-01
2.904587952525360950e-01 1.337040775288221406e+00 7.797098552295917973e-01
2.913750690545945932e-01 1.338266432155790220e+00 7.810733110513090605e-01
2.922913428566530913e-01 1.339493212575299186e+00 7.824319735519785768e-01
2.932076166587115340e-01 1.340721117576701094e+00 7.837858582529021456e-01
2.941238904607700322e-01 1.341950148190893088e+00 7.851349806332694747e-01
2.950401642628284749e-01 1.343180305449717560e+00 7.864793561302961811e-01
2.959564380648869730e-01 1.344411590385962585e+00 7.878190001393629016e-01
2.968727118669454157e-01 1.345644004033362595e+00 7.891539280141527390e-01
2.977889856690039139e-01 1.346877547426600374e+00 7.904841550667912609e-01
2.987052594710623565e-01 1.348112221601306615e+00 7.918096965679803922e-01
2.996215332731208547e-01 1.349348027594061694e+00 7.931305677471381932e-01
3.005378070751793529e-01 1.350584966442396118e+00 7.944467837925331954e-01
3.014540808772377956e-01 1.351823039184791186e+00 7.957583598514208489e-01
3.023703546792962937e-01 1.353062246860680773e+00 7.970653110301803013e-01
3.032866284813547364e-01 1.354302590510451099e+00 7.983676523944471803e-01
3.042029022834132346e-01 1.355544071175442511e+00 7.996653989692499298e-01
3.051191760854716772e-01 1.356786689897949483e+00 8.009585657391429248e-01
3.060354498875301754e-01 1.358030447721222167e+00 8.022471676483408087e-01
3.069517236895886181e-01 1.359275345689467063e+00 8.035312196008518315e-01
3.078679974916471163e-01 1.360521384847848125e+00 8.048107364606095215e-01
3.087842712937056144e-01 1.361768566242486989e+00 8.060857330516069119e-01
3.097005450957640571e-01 1.363016890920464297e+00 8.073562241580265475e-01
3.106168188978225553e-01 1.364266359929821260e+00 8.086222245243743778e-01
3.115330926998809979e-01 1.365516974319558541e+00 8.098837488556073216e-01
3.124493665019394961e-01 1.366768735139639590e+00 8.111408118172686033e-01
3.133656403039979388e-01 1.368021643440989532e+00 8.123934280356137627e-01
3.142819141060564370e-01 1.369275700275497609e+00 8.136416120977438826e-01
3.151981879081148796e-01 1.370530906696016737e+00 8.148853785517314874e-01
3.161144617101733778e-01 1.371787263756365283e+00 8.161247419067528819e-01
3.170307355122318760e-01 1.373044772511327505e+00 8.173597166332150499e-01
3.179470093142903186e-01 1.374303434016654668e+00 8.185903171628839958e-01
3.188632831163488168e-01 1.375563249329065485e+00 8.198165578890126426e-01
3.197795569184072595e-01 1.376824219506247893e+00 8.210384531664681740e-01
3.206958307204657577e-01 1.378086345606859275e+00 8.222560173118590443e-01
3.216121045225242003e-01 1.379349628690527130e+00 8.234692646036614327e-01
3.225283783245826985e-01 1.380614069817850842e+00 8.246782092823455868e-01
3.234446521266411412e-01 1.381879670050401243e+00 8.258828655505001670e-01
3.243609259286996394e-01 1.383146430450723274e+00 8.270832475729604782e-01
3.252771997307581375e-01 1.384414352082335320e+00 8.282793694769301496e-01
3.261934735328165802e-01 1.385683436009730540e+00 8.294712453521075890e-01
3.271097473348750784e-01 1.386953683298378648e+00 8.306588892508105504e-01
3.280260211369335210e-01 1.388225095014725019e+00 8.318423151880969257e-01
3.289422949389920192e-01 1.389497672226193803e+00 8.330215371418915327e-01
3.298585687410504619e-01 1.390771416001186367e+00 8.341965690531070177e-01
3.307748425431089601e-01 1.392046327409084849e+00 8.353674248257673129e-01
3.316911163451674582e-01 1.393322407520250605e+00 8.365341183271287617e-01
3.326073901472259009e-01 1.394599657406026427e+00 8.376966633878027979e-01
3.335236639492843991e-01 1.395878078138737655e+00 8.388550738018770714e-01
3.344399377513428417e-01 1.397157670791692174e+00 8.400093633270359073e-01
3.353562115534013399e-01 1.398438436439181976e+00 8.411595456846820973e-01
3.362724853554597826e-01 1.399720376156483592e+00 8.423056345600554717e-01
3.371887591575182808e-01 1.401003491019859659e+00 8.434476436023539136e-01
3.381050329595767234e-01 1.402287782106559133e+00 8.445855864248524858e-01
3.390213067616352216e-01 1.403573250494818403e+00 8.457194766050224466e-01
3.399375805636937198e-01 1.404859897263862623e+00 8.468493276846500439e-01
3.408538543657521624e-01 1.406147723493905710e+00 8.479751531699543099e-01
3.417701281678106606e-01 1.407436730266152347e+00 8.490969665317058546e-01
3.426864019698691033e-01 1.408726918662798200e+00 8.502147812053438836e-01
3.436026757719276015e-01 1.410018289767031030e+00 8.513286105910929935e-01
3.445189495739860441e-01 1.411310844663031139e+00 8.524384680540814108e-01
3.454352233760445423e-01 1.412604584435973143e+00 8.535443669244556775e-01
3.463514971781029850e-01 1.413899510172025975e+00 8.546463204974973360e-01
3.472677709801614832e-01 1.415195622958355326e+00 8.557443420337406126e-01
3.481840447822199813e-01 1.416492923883121868e+00 8.568384447590833286e-01
3.491003185842784240e-01 1.417791414035485253e+00 8.579286418649069157e-01
3.500165923863369222e-01 1.419091094505602557e+00 8.590149465081875491e-01
3.509328661883953648e-01 1.420391966384630722e+00 8.600973718116114997e-01
3.518491399904538630e-01 1.421694030764726779e+00 8.611759308636893762e-01
