# tau=beta*t, lambda=exp[(gamma_dot/beta)*tau], sigma_norm=sigma/mu
# tau lambda sigma_over_mu
8.246464218526261547e-01 1.033535921709279215e+00 1.119725427087509217e+00
8.475532669040879430e-01 1.034483357586879038e+00 1.138059091174648430e+00
8.704601119555498423e-01 1.035431661972987749e+00 1.155901129900527291e+00
8.933669570070116306e-01 1.036380835663761601e+00 1.173263646069861332e+00
9.162738020584735299e-01 1.037330879456086485e+00 1.190158445298231893e+00
9.391806471099353182e-01 1.038281794147579262e+00 1.206597043312741313e+00
9.620874921613971065e-01 1.039233580536587764e+00 1.222590673073199907e+00
9.849943372128590058e-01 1.040186239422191461e+00 1.238150291718298490e+00
1.007901182264320905e+00 1.041139771604202569e+00 1.253286587341059244e+00
1.030808027315782693e+00 1.042094177883166273e+00 1.268009985597746248e+00
1.053714872367244482e+00 1.043049459060362061e+00 1.282330656154361259e+00
1.076621717418706270e+00 1.044005615937803277e+00 1.296258518974675145e+00
1.099528562470168058e+00 1.044962649318238901e+00 1.309803250453750900e+00
1.122435407521630069e+00 1.045920560005153988e+00 1.322974289400708381e+00
1.145342252573091857e+00 1.046879348802769671e+00 1.335780842874444652e+00
1.168249097624553645e+00 1.047839016516044497e+00 1.348231891875959709e+00
1.191155942676015433e+00 1.048799563950675084e+00 1.360336196900775896e+00
1.214062787727477444e+00 1.049760991913096131e+00 1.372102303354902020e+00
1.236969632778939232e+00 1.050723301210482186e+00 1.383538546837720373e+00
1.259876477830401020e+00 1.051686492650747429e+00 1.394653058295024284e+00
1.282783322881862809e+00 1.052650567042546559e+00 1.405453769045441170e+00
1.305690167933324597e+00 1.053615525195275904e+00 1.415948415683335293e+00
1.328597012984786607e+00 1.054581367919073198e+00 1.426144544861218444e+00
1.351503858036248396e+00 1.055548096024819804e+00 1.436049517954666621e+00
1.374410703087710184e+00 1.056515710324139157e+00 1.445670515612567097e+00
1.397317548139171972e+00 1.057484211629399651e+00 1.455014542195600002e+00
1.420224393190633982e+00 1.058453600753713753e+00 1.464088430105623617e+00
1.443131238242095771e+00 1.059423878510939998e+00 1.472898844008701635e+00
1.466038083293557559e+00 1.060395045715682549e+00 1.481452284954345222e+00
1.488944928345019347e+00 1.061367103183292082e+00 1.489755094393554469e+00
1.511851773396481136e+00 1.062340051729866897e+00 1.497813458098133044e+00
1.534758618447943146e+00 1.063313892172254027e+00 1.505633409983706539e+00
1.557665463499404934e+00 1.064288625328048132e+00 1.513220835838789080e+00
1.580572308550866722e+00 1.065264252015594382e+00 1.520581476962261869e+00
1.603479153602328511e+00 1.066240773053987567e+00 1.527720933711451901e+00
1.626385998653790521e+00 1.067218189263073436e+00 1.534644668963053959e+00
1.649292843705252309e+00 1.068196501463449355e+00 1.541358011489019963e+00
1.672199688756714098e+00 1.069175710476464980e+00 1.547866159249504880e+00
1.695106533808175886e+00 1.070155817124222697e+00 1.554174182604915799e+00
1.718013378859637674e+00 1.071136822229578733e+00 1.560287027449047459e+00
1.740920223911099685e+00 1.072118726616143602e+00 1.566209518265247125e+00
1.763827068962561473e+00 1.073101531108282547e+00 1.571946361107492640e+00
1.786733914014023261e+00 1.074085236531116649e+00 1.577502146508244607e+00
1.809640759065485049e+00 1.075069843710523720e+00 1.582881352314863266e+00
1.832547604116947060e+00 1.076055353473137854e+00 1.588088346456331568e+00
1.855454449168408848e+00 1.077041766646351872e+00 1.593127389642037484e+00
1.878361294219870636e+00 1.078029084058316212e+00 1.598002637994234920e+00
1.901268139271332425e+00 1.079017306537941145e+00 1.602718145615859235e+00
1.924174984322794213e+00 1.080006434914896563e+00 1.607277867095250334e+00
1.947081829374256223e+00 1.080996470019612410e+00 1.611685659949358085e+00
1.969988674425718012e+00 1.081987412683280692e+00 1.615945287006932185e+00
1.992895519477179800e+00 1.082979263737854803e+00 1.620060418733169971e+00
2.015802364528641810e+00 1.083972024016051083e+00 1.624034635497267676e+00
2.038709209580103376e+00 1.084965694351349041e+00 1.627871429784266688e+00
2.061616054631565387e+00 1.085960275577992240e+00 1.631574208352581046e+00
2.084522899683026953e+00 1.086955768530989186e+00 1.635146294338525097e+00
2.107429744734488963e+00 1.087952174046113774e+00 1.638590929309154065e+00
2.130336589785950974e+00 1.088949492959905729e+00 1.641911275264677395e+00
2.153243434837412540e+00 1.089947726109671944e+00 1.645110416591698543e+00
2.176150279888874550e+00 1.090946874333486916e+00 1.648191361968477597e+00
2.199057124940336116e+00 1.091946938470192974e+00 1.651157046223398206e+00
2.221963969991798127e+00 1.092947919359401832e+00 1.654010332147796358e+00
2.244870815043260137e+00 1.093949817841495031e+00 1.656754012264259002e+00
2.267777660094721703e+00 1.094952634757623944e+00 1.659390810551498507e+00
2.290684505146183714e+00 1.095956370949711101e+00 1.661923384126865688e+00
2.313591350197645724e+00 1.096961027260451305e+00 1.664354324887540759e+00
2.336498195249107290e+00 1.097966604533311408e+00 1.666686161111421871e+00
2.359405040300569301e+00 1.098973103612531643e+00 1.668921359018693096e+00
2.382311885352030867e+00 1.099980525343126070e+00 1.671062324295051527e+00
2.405218730403492877e+00 1.100988870570883238e+00 1.673111403577520973e+00
2.428125575454954888e+00 1.101998140142367300e+00 1.675070885903783724e+00
2.451032420506416454e+00 1.103008334904918453e+00 1.676943004125916126e+00
2.473939265557878464e+00 1.104019455706653607e+00 1.678729936289411917e+00
2.496846110609340030e+00 1.105031503396466608e+00 1.680433806978339550e+00
2.519752955660802041e+00 1.106044478824030453e+00 1.682056688627471042e+00
2.542659800712264051e+00 1.107058382839796185e+00 1.683600602802185042e+00
2.565566645763725617e+00 1.108073216294994667e+00 1.685067521446949490e+00
2.588473490815187628e+00 1.109088980041637473e+00 1.686459368103140788e+00
2.611380335866649194e+00 1.110105674932516884e+00 1.687778019096966009e+00
2.634287180918111204e+00 1.111123301821206777e+00 1.689025304698209995e+00
2.657194025969573214e+00 1.112141861562063738e+00 1.690203010250538540e+00
2.680100871021034781e+00 1.113161355010227727e+00 1.691312877274040449e+00
2.703007716072496791e+00 1.114181783021622074e+00 1.692356604540705689e+00
2.725914561123958801e+00 1.115203146452955041e+00 1.693335849123493775e+00
2.748821406175420368e+00 1.116225446161720258e+00 1.694252227419643653e+00
2.771728251226882378e+00 1.117248683006197396e+00 1.695107316148863230e+00
2.794635096278343944e+00 1.118272857845452606e+00 1.695902653327008291e+00
2.817541941329805955e+00 1.119297971539340297e+00 1.696639739215855425e+00
2.840448786381267965e+00 1.120324024948502251e+00 1.697320037249560043e+00
2.863355631432729531e+00 1.121351018934369614e+00 1.697944974938365492e+00
2.886262476484191541e+00 1.122378954359163128e+00 1.698515944750128348e+00
2.909169321535653108e+00 1.123407832085894009e+00 1.699034304970199472e+00
2.932076166587115118e+00 1.124437652978364399e+00 1.699501380540197060e+00
2.954983011638577128e+00 1.125468417901168472e+00 1.699918463876186392e+00
2.977889856690038695e+00 1.126500127719692879e+00 1.700286815666776530e+00
3.000796701741500705e+00 1.127532783300117414e+00 1.700607665651620026e+00
3.023703546792962271e+00 1.128566385509416570e+00 1.700882213380806363e+00
3.046610391844424282e+00 1.129600935215358426e+00 1.701111628955609412e+00
3.069517236895886292e+00 1.130636433286507758e+00 1.701297053751052335e+00
3.092424081947347858e+00 1.131672880592224706e+00 1.701439601120738887e+00
3.115330926998809868e+00 1.132710278002666549e+00 1.701540357084375898e+00
3.138237772050271435e+00 1.133748626388788372e+00 1.701600380998424145e+00
3.161144617101733445e+00 1.134787926622343734e+00 1.701620706210284606e+00
3.184051462153195455e+00 1.135828179575885111e+00 1.701602340696429794e+00
3.206958307204657022e+00 1.136869386122764780e+00 1.701546267684866720e+00
3.229865152256119032e+00 1.137911547137136159e+00 1.701453446262324309e+00
3.252771997307581042e+00 1.138954663493953134e+00 1.701324811966535178e+00
3.275678842359042608e+00 1.139998736068972285e+00 1.701161277363984592e+00
3.298585687410504619e+00 1.141043765738752880e+00 1.700963732613468338e+00
3.321492532461966185e+00 1.142089753380657768e+00 1.700733046015831196e+00
3.344399377513428195e+00 1.143136699872853601e+00 1.700470064550200888e+00
3.367306222564890206e+00 1.144184606094312828e+00 1.700175614397069213e+00
3.390213067616351772e+00 1.145233472924812812e+00 1.699850501448530116e+00
3.413119912667813782e+00 1.146283301244938269e+00 1.699495511805995784e+00
3.436026757719275349e+00 1.147334091936080380e+00 1.699111412265698506e+00
3.458933602770737359e+00 1.148385845880438572e+00 1.698698950792276063e+00
3.481840447822199369e+00 1.149438563961021398e+00 1.698258856980732645e+00
3.504747292873660935e+00 1.150492247061645879e+00 1.697791842507067939e+00
3.527654137925122946e+00 1.151546896066940162e+00 1.697298601567837961e+00
3.550560982976584512e+00 1.152602511862343082e+00 1.696779811308936070e+00
3.573467828028046522e+00 1.153659095334104823e+00 1.696236132243850614e+00
3.596374673079508533e+00 1.154716647369288474e+00 1.695668208661651466e+00
3.619281518130970099e+00 1.155775168855769808e+00 1.695076669024971672e+00
3.642188363182432109e+00 1.156834660682238614e+00 1.694462126358222021e+00
3.665095208233894120e+00 1.157895123738199805e+00 1.693825178626271688e+00
3.688002053285355686e+00 1.158956558913972978e+00 1.693166409103845860e+00
3.710908898336817696e+00 1.160018967100694631e+00 1.692486386735851722e+00
3.733815743388279262e+00 1.161082349190317498e+00 1.691785666488864193e+00
3.756722588439741273e+00 1.162146706075612546e+00 1.691064789693990544e+00
3.779629433491203283e+00 1.163212038650168312e+00 1.690324284381314435e+00
3.802536278542664849e+00 1.164278347808393566e+00 1.689564665606139160e+00
3.825443123594126860e+00 1.165345634445515977e+00 1.688786435767223981e+00
3.848349968645588426e+00 1.166413899457584558e+00 1.687990084917211586e+00
3.871256813697050436e+00 1.167483143741469442e+00 1.687176091065436978e+00
3.894163658748512447e+00 1.168553368194862774e+00 1.686344920473308751e+00
3.917070503799974013e+00 1.169624573716280036e+00 1.685497027942443049e+00
3.939977348851436023e+00 1.170696761205059833e+00 1.684632857095725855e+00
3.962884193902897589e+00 1.171769931561365663e+00 1.683752840651479010e+00
3.985791038954359600e+00 1.172844085686185922e+00 1.682857400690902283e+00
4.008697884005821166e+00 1.173919224481335011e+00 1.681946948918950246e+00
4.031604729057283620e+00 1.174995348849454224e+00 1.681021886918810271e+00
4.054511574108745187e+00 1.176072459694011973e+00 1.680082606400138401e+00
4.077418419160206753e+00 1.177150557919304674e+00 1.679129489441201883e+00
4.100325264211669207e+00 1.178229644430458745e+00 1.678162908725081559e+00
4.123232109263130774e+00 1.179309720133428829e+00 1.677183227770084661e+00
4.146138954314592340e+00 1.180390785935001352e+00 1.676190801154493037e+00
4.169045799366053906e+00 1.181472842742793405e+00 1.675185974735812211e+00
4.191952644417516360e+00 1.182555891465254083e+00 1.674169085864629647e+00
4.214859489468977927e+00 1.183639933011665368e+00 1.673140463593232763e+00
4.237766334520439493e+00 1.184724968292142577e+00 1.672100428879108591e+00
4.260673179571901947e+00 1.185810998217635692e+00 1.671049294783448991e+00
4.283580024623363514e+00 1.186898023699929361e+00 1.669987366664787087e+00
4.306486869674825080e+00 1.187986045651644451e+00 1.668914942367883958e+00
4.329393714726287534e+00 1.189075064986238051e+00 1.667832312407983908e+00
4.352300559777749100e+00 1.190165082618004577e+00 1.666739760150544702e+00
4.375207404829210667e+00 1.191256099462077334e+00 1.665637561986562432e+00
4.398114249880672233e+00 1.192348116434427396e+00 1.664525987503596038e+00
4.421021094932134687e+00 1.193441134451866281e+00 1.663405299652597424e+00
4.443927939983596254e+00 1.194535154432045720e+00 1.662275754910641501e+00
4.466834785035057820e+00 1.195630177293458773e+00 1.661137603439677646e+00
4.489741630086520274e+00 1.196726203955440271e+00 1.659991089241376061e+00
4.512648475137981841e+00 1.197823235338167702e+00 1.658836450308181831e+00
4.535555320189443407e+00 1.198921272362662549e+00 1.657673918770660837e+00
4.558462165240905861e+00 1.200020315950790062e+00 1.656503721041233002e+00
4.581369010292367427e+00 1.201120367025260816e+00 1.655326077954383468e+00
4.604275855343828994e+00 1.202221426509631375e+00 1.654141204903424978e+00
4.627182700395291448e+00 1.203323495328304737e+00 1.652949311973917590e+00
4.650089545446753014e+00 1.204426574406531003e+00 1.651750604073810136e+00
4.672996390498214581e+00 1.205530664670409147e+00 1.650545281060386005e+00
4.695903235549676147e+00 1.206635767046886354e+00 1.649333537864104970e+00
4.718810080601138601e+00 1.207741882463760241e+00 1.648115564609399009e+00
4.741716925652600167e+00 1.208849011849678190e+00 1.646891546732511813e+00
4.764623770704061734e+00 1.209957156134139344e+00 1.645661665096441073e+00
4.787530615755524188e+00 1.211066316247495056e+00 1.644426096103071888e+00
4.810437460806985754e+00 1.212176493120949106e+00 1.643185011802549944e+00
4.833344305858447321e+00 1.213287687686559035e+00 1.641938579999979497e+00
4.856251150909909775e+00 1.214399900877236815e+00 1.640686964359500344e+00
4.879157995961371341e+00 1.215513133626749731e+00 1.639430324505813719e+00
4.902064841012832908e+00 1.216627386869721050e+00 1.638168816123222626e+00
4.924971686064295362e+00 1.217742661541630467e+00 1.636902591052234346e+00
4.947878531115756928e+00 1.218858958578815654e+00 1.635631797383804820e+00
4.970785376167218494e+00 1.219976278918472268e+00 1.634356579551260458e+00
4.993692221218680061e+00 1.221094623498655496e+00 1.633077078419977068e+00
5.016599066270142515e+00 1.222213993258279841e+00 1.631793431374852554e+00
5.039505911321604081e+00 1.223334389137121114e+00 1.630505772405633325e+00
5.062412756373065648e+00 1.224455812075816219e+00 1.629214232190157041e+00
5.085319601424528102e+00 1.225578263015864700e+00 1.627918938175543007e+00
5.108226446475989668e+00 1.226701742899628522e+00 1.626620014657403912e+00
5.131133291527451235e+00 1.227826252670334073e+00 1.625317582857100485e+00
5.154040136578913689e+00 1.228951793272072601e+00 1.624011760997117859e+00
5.176946981630375255e+00 1.230078365649799998e+00 1.622702664374581438e+00
5.199853826681836821e+00 1.231205970749338796e+00 1.621390405432974857e+00
5.222760671733298388e+00 1.232334609517378832e+00 1.620075093832101576e+00
5.245667516784760842e+00 1.233464282901477471e+00 1.618756836516326292e+00
5.268574361836222408e+00 1.234594991850060719e+00 1.617435737781147020e+00
5.291481206887683975e+00 1.235726737312423884e+00 1.616111899338134705e+00
5.314388051939146429e+00 1.236859520238732912e+00 1.614785420378275660e+00
5.337294896990607995e+00 1.237993341580024165e+00 1.613456397633769024e+00
5.360201742042069561e+00 1.239128202288206193e+00 1.612124925438302769e+00
5.383108587093532016e+00 1.240264103316060407e+00 1.610791095785854887e+00
5.406015432144993582e+00 1.241401045617240850e+00 1.609454998388050173e+00
5.428922277196455148e+00 1.242539030146276424e+00 1.608116720730117022e+00
5.451829122247917603e+00 1.243678057858570885e+00 1.606776348125462439e+00
5.474735967299379169e+00 1.244818129710403953e+00 1.605433963768919448e+00
5.497642812350840735e+00 1.245959246658931319e+00 1.604089648788683320e+00
5.520549657402302302e+00 1.247101409662186855e+00 1.602743482296972832e+00
5.543456502453764756e+00 1.248244619679082401e+00 1.601395541439457171e+00
5.566363347505226322e+00 1.249388877669408648e+00 1.600045901443461149e+00
5.589270192556687888e+00 1.250534184593836029e+00 1.598694635664999808e+00
5.612177037608150343e+00 1.251680541413916270e+00 1.597341815634647499e+00
5.635083882659611909e+00 1.252827949092081949e+00 1.595987511102294754e+00
5.657990727711073475e+00 1.253976408591647829e+00 1.594631790080799361e+00
5.680897572762535930e+00 1.255125920876812184e+00 1.593274718888570085e+00
5.703804417813997496e+00 1.256276486912657031e+00 1.591916362191110768e+00
5.726711262865459062e+00 1.257428107665148787e+00 1.590556783041536359e+00
5.749618107916920628e+00 1.258580784101139827e+00 1.589196042920106189e+00
5.772524952968383083e+00 1.259734517188368264e+00 1.587834201772782672e+00
5.795431798019844649e+00 1.260889307895459943e+00 1.586471318048842560e+00
5.818338643071306215e+00 1.262045157191928002e+00 1.585107448737574920e+00
5.841245488122768670e+00 1.263202066048175087e+00 1.583742649404069391e+00
5.864152333174230236e+00 1.264360035435492469e+00 1.582376974224135813e+00
5.887059178225691802e+00 1.265519066326062703e+00 1.581010476018360311e+00
5.909966023277154257e+00 1.266679159692958967e+00 1.579643206285334500e+00
5.932872868328615823e+00 1.267840316510146836e+00 1.578275215234063555e+00
5.955779713380077389e+00 1.269002537752484283e+00 1.576906551815582924e+00
5.978686558431539844e+00 1.270165824395723009e+00 1.575537263753801431e+00
6.001593403483001410e+00 1.271330177416509777e+00 1.574167397575584548e+00
6.024500248534462976e+00 1.272495597792385746e+00 1.572796998640105359e+00
6.047407093585924542e+00 1.273662086501788915e+00 1.571426111167471440e+00
6.070313938637386997e+00 1.274829644524053673e+00 1.570054778266652518e+00
6.093220783688848563e+00 1.275998272839412584e+00 1.568683041962723568e+00
6.116127628740310129e+00 1.277167972428996379e+00 1.567310943223440223e+00
6.139034473791772584e+00 1.278338744274835737e+00 1.565938521985162479e+00
6.161941318843234150e+00 1.279510589359860839e+00 1.564565817178143803e+00
6.184848163894695716e+00 1.280683508667903370e+00 1.563192866751198729e+00
6.207755008946158171e+00 1.281857503183697178e+00 1.561819707695767390e+00
6.230661853997619737e+00 1.283032573892878059e+00 1.560446376069391627e+00
6.253568699049081303e+00 1.284208721781985751e+00 1.559072907018612897e+00
6.276475544100542869e+00 1.285385947838464382e+00 1.557699334801309732e+00
6.299382389152005324e+00 1.286564253050663353e+00 1.556325692808490091e+00
6.322289234203466890e+00 1.287743638407837787e+00 1.554952013585547022e+00
6.345196079254928456e+00 1.288924104900149858e+00 1.553578328852994517e+00
6.368102924306390911e+00 1.290105653518669238e+00 1.552204669526695557e+00
6.391009769357852477e+00 1.291288285255373980e+00 1.550831065737594550e+00
6.413916614409314043e+00 1.292472001103152301e+00 1.549457546850963929e+00
6.436823459460776498e+00 1.293656802055801691e+00 1.548084141485182474e+00
6.459730304512238064e+00 1.294842689108030909e+00 1.546710877530053319e+00
6.482637149563699630e+00 1.296029663255460429e+00 1.545337782164669216e+00
6.505543994615162084e+00 1.297217725494623997e+00 1.543964881874843043e+00
6.528450839666623651e+00 1.298406876822968181e+00 1.542592202470113305e+00
6.551357684718085217e+00 1.299597118238854376e+00 1.541219769100326875e+00
6.574264529769546783e+00 1.300788450741559021e+00 1.539847606271822489e+00
6.597171374821009238e+00 1.301980875331274046e+00 1.538475737863212567e+00
6.620078219872470804e+00 1.303174393009109311e+00 1.537104187140778011e+00
6.642985064923932370e+00 1.304369004777091501e+00 1.535732976773491965e+00
6.665891909975394825e+00 1.305564711638166342e+00 1.534362128847668982e+00
6.688798755026856391e+00 1.306761514596198603e+00 1.532991664881257154e+00
6.711705600078317957e+00 1.307959414655973651e+00 1.531621605837781175e+00
6.734612445129780411e+00 1.309158412823197892e+00 1.530251972139944350e+00
6.757519290181241978e+00 1.310358510104498997e+00 1.528882783682894653e+00
6.780426135232703544e+00 1.311559707507428119e+00 1.527514059847167704e+00
6.803332980284165110e+00 1.312762006040460117e+00 1.526145819511311563e+00
6.826239825335627565e+00 1.313965406712994000e+00 1.524778081064203539e+00
6.849146670387089131e+00 1.315169910535353592e+00 1.523410862417066802e+00
6.872053515438550697e+00 1.316375518518789978e+00 1.522044181015185016e+00
6.894960360490013151e+00 1.317582231675480609e+00 1.520678053849341627e+00
6.917867205541474718e+00 1.318790051018530640e+00 1.519312497466967171e+00
6.940774050592936284e+00 1.319998977561974041e+00 1.517947527983023237e+00
6.963680895644398738e+00 1.321209012320774923e+00 1.516583161090612197e+00
6.986587740695860305e+00 1.322420156310826655e+00 1.515219412071333593e+00
7.009494585747321871e+00 1.323632410548955196e+00 1.513856295805379615e+00
7.032401430798784325e+00 1.324845776052917756e+00 1.512493826781390549e+00
7.055308275850245892e+00 1.326060253841404579e+00 1.511132019106066426e+00
7.078215120901707458e+00 1.327275844934040050e+00 1.509770886513536636e+00
7.101121965953169024e+00 1.328492550351382917e+00 1.508410442374512161e+00
7.124028811004631478e+00 1.329710371114927847e+00 1.507050699705202890e+00
7.146935656056093045e+00 1.330929308247105425e+00 1.505691671176022650e+00
7.169842501107554611e+00 1.332149362771283929e+00 1.504333369120078645e+00
7.192749346159017065e+00 1.333370535711769778e+00 1.502975805541453269e+00
7.215656191210478632e+00 1.334592828093807748e+00 1.501618992123282537e+00
7.238563036261940198e+00 1.335816240943582978e+00 1.500262940235639553e+00
7.261469881313402652e+00 1.337040775288221406e+00 1.498907660943219922e+00
7.284376726364864219e+00 1.338266432155790220e+00 1.497553165012842413e+00
7.307283571416325785e+00 1.339493212575299186e+00 1.496199462920766221e+00
7.330190416467788239e+00 1.340721117576701094e+00 1.494846564859827254e+00
7.353097261519249805e+00 1.341950148190893088e+00 1.493494480746398789e+00
7.376004106570711372e+00 1.343180305449717560e+00 1.492143220227184930e+00
7.398910951622172938e+00 1.344411590385962363e+00 1.490792792685846635e+00
7.421817796673635392e+00 1.345644004033362595e+00 1.489443207249460110e+00
7.444724641725096959e+00 1.346877547426600374e+00 1.488094472794827761e+00
7.467631486776558525e+00 1.348112221601306615e+00 1.486746597954624383e+00
7.490538331828020979e+00 1.349348027594061694e+00 1.485399591123396146e+00
7.513445176879482545e+00 1.350584966442395896e+00 1.484053460463417462e+00
7.536352021930944112e+00 1.351823039184791186e+00 1.482708213910395312e+00
7.559258866982406566e+00 1.353062246860680773e+00 1.481363859179043674e+00
7.582165712033868132e+00 1.354302590510451099e+00 1.480020403768512072e+00
7.605072557085329699e+00 1.355544071175442511e+00 1.478677854967688665e+00
7.627979402136791265e+00 1.356786689897949483e+00 1.477336219860369226e+00
7.650886247188253719e+00 1.358030447721222167e+00 1.475995505330302660e+00
7.673793092239715286e+00 1.359275345689467063e+00 1.474655718066106180e+00
7.696699937291176852e+00 1.360521384847848125e+00 1.473316864566071027e+00
7.719606782342639306e+00 1.361768566242486989e+00 1.471978951142841607e+00
7.742513627394100872e+00 1.363016890920464297e+00 1.470641983927982510e+00
7.765420472445562439e+00 1.364266359929821038e+00 1.469305968876434054e+00
7.788327317497024893e+00 1.365516974319558541e+00 1.467970911770859921e+00
7.811234162548486459e+00 1.366768735139639368e+00 1.466636818225887984e+00
7.834141007599948026e+00 1.368021643440989532e+00 1.465303693692241449e+00
7.857047852651410480e+00 1.369275700275497609e+00 1.463971543460781843e+00
7.879954697702872046e+00 1.370530906696016737e+00 1.462640372666436539e+00
7.902861542754333612e+00 1.371787263756365283e+00 1.461310186292046343e+00
7.925768387805795179e+00 1.373044772511327505e+00 1.459980989172103172e+00
7.948675232857257633e+00 1.374303434016654668e+00 1.458652785996411128e+00
7.971582077908719199e+00 1.375563249329065485e+00 1.457325581313647422e+00
7.994488922960180766e+00 1.376824219506247893e+00 1.455999379534839155e+00
8.017395768011642332e+00 1.378086345606859275e+00 1.454674184936756598e+00
8.040302613063104786e+00 1.379349628690527130e+00 1.453350001665222768e+00
8.063209458114567241e+00 1.380614069817850842e+00 1.452026833738339517e+00
8.086116303166027919e+00 1.381879670050401243e+00 1.450704685049638121e+00
8.109023148217490373e+00 1.383146430450723274e+00 1.449383559371148600e+00
8.131929993268952828e+00 1.384414352082335320e+00 1.448063460356400212e+00
8.154836838320413506e+00 1.385683436009730540e+00 1.446744391543340669e+00
8.177743683371875960e+00 1.386953683298378648e+00 1.445426356357190967e+00
8.200650528423338415e+00 1.388225095014725019e+00 1.444109358113225383e+00
8.223557373474799093e+00 1.389497672226193581e+00 1.442793400019483974e+00
8.246464218526261547e+00 1.390771416001186367e+00 1.441478485179424007e+00
8.269371063577722225e+00 1.392046327409084849e+00 1.440164616594496794e+00
8.292277908629184680e+00 1.393322407520250383e+00 1.438851797166672997e+00
8.315184753680647134e+00 1.394599657406026427e+00 1.437540029700894451e+00
8.338091598732107812e+00 1.395878078138737655e+00 1.436229316907475351e+00
8.360998443783570266e+00 1.397157670791692174e+00 1.434919661404438607e+00
8.383905288835032721e+00 1.398438436439181976e+00 1.433611065719799127e+00
8.406812133886493399e+00 1.399720376156483592e+00 1.432303532293787596e+00
8.429718978937955853e+00 1.401003491019859659e+00 1.430997063481022513e+00
8.452625823989418308e+00 1.402287782106559133e+00 1.429691661552627169e+00
8.475532669040878986e+00 1.403573250494818403e+00 1.428387328698297987e+00
8.498439514092341440e+00 1.404859897263862401e+00 1.427084067028316028e+00
8.521346359143803895e+00 1.406147723493905710e+00 1.425781878575516970e+00
8.544253204195264573e+00 1.407436730266152347e+00 1.424480765297206464e+00
8.567160049246727027e+00 1.408726918662798200e+00 1.423180729077032192e+00
8.590066894298189482e+00 1.410018289767031030e+00 1.421881771726808852e+00
8.612973739349650160e+00 1.411310844663030917e+00 1.420583894988298956e+00
8.635880584401112614e+00 1.412604584435972921e+00 1.419287100534948998e+00
8.658787429452575068e+00 1.413899510172025975e+00 1.417991389973582983e+00
8.681694274504035747e+00 1.415195622958355104e+00 1.416696764846059775e+00
8.704601119555498201e+00 1.416492923883121868e+00 1.415403226630879141e+00
8.727507964606960655e+00 1.417791414035485253e+00 1.414110776744758713e+00
8.750414809658421333e+00 1.419091094505602557e+00 1.412819416544168094e+00
8.773321654709883788e+00 1.420391966384630722e+00 1.411529147326824774e+00
8.796228499761344466e+00 1.421694030764726779e+00 1.410239970333154957e+00
